crash_id,vehicle_id
20223241,2140
20227009,2141
20222071,2142
20227031,2143
20223097,2144
20224056,2145
20221232,2146
20222224,2147
20224057,2148
20221256,2149
20223238,2150
20222003,2151
20227037,2152
20227012,2153
20223256,2154
20222140,2155
20221055,2156
20222152,2157
20221098,2158
20223076,2159
20222044,2160
20222216,2161
20223171,2162
20223015,2163
20223191,2164
20223115,2165
20223004,2166
20222232,2167
20223218,2168
20222197,2169
20221255,2170
20222029,2171
20223125,2172
20223222,2173
20223203,2174
20223111,2175
20221212,2176
20224066,2177
20222223,2178
20226015,2179
20223008,2180
20222181,2181
20227001,2182
20224058,2183
20222028,2184
20222010,2185
20227023,2186
20222151,2187
20221249,2188
20224033,2189
20223098,2190
20223188,2191
20222105,2192
20221149,2193
20222024,2194
20221197,2195
20224060,2196
20223186,2197
20222154,2198
20221073,2199
20226019,2200
20222236,2201
20221153,2202
20222089,2203
20222067,2204
20223102,2205
20223032,2206
20223037,2207
20223177,2208
20221071,2209
20223143,2210
20227016,2211
20221151,2212
20223234,2213
20222221,2214
20222133,2215
20221006,2216
20223038,2217
20223095,2218
20223254,2219
20226004,2220
20223085,2221
20222008,2222
20224040,2223
20222143,2224
20222123,2225
20222132,2226
20223120,2227
20223103,2228
20221129,2229
20222064,2230
20222054,2231
20221120,2232
20222011,2233
20221213,2234
20226003,2235
20223157,2236
20222033,2237
20221070,2238
20223082,2239
20223105,2240
20222091,2241
20221122,2242
20221219,2243
20227022,2244
20222141,2245
20222187,2246
20226030,2247
20223247,2248
20223259,2249
20223204,2250
20221053,2251
20222124,2252
20227021,2253
20223178,2254
20223026,2255
20222112,2256
20224067,2257
20223080,2258
20227013,2259
20221209,2260
20221123,2261
20221043,2262
20222156,2263
20221258,2264
20223013,2265
20228008,2266
20222209,2267
20222059,2268
20224068,2269
20224024,2270
20221257,2271
20221058,2272
20223049,2273
20227029,2274
20222149,2275
20222094,2276
20222035,2277
20222226,2278
20223172,2279
20222128,2280
20222218,2281
20222060,2282
20223011,2283
20223014,2284
20221177,2285
20221004,2286
20223033,2287
20221059,2288
20223216,2289
20224020,2290
20222001,2291
20222018,2292
20223193,2293
20222077,2294
20223156,2295
20221039,2296
20221003,2297
20223262,2298
20226037,2299
20227014,2300
20224035,2301
20222229,2302
20223063,2303
20221030,2304
20222092,2305
20223212,2306
20221085,2307
20223179,2308
20223242,2309
20223136,2310
20227039,2311
20222115,2312
20221091,2313
20226043,2314
20223087,2315
20223048,2316
20223155,2317
20228013,2318
20223057,2319
20226002,2320
20223119,2321
20222158,2322
20222043,2323
20221171,2324
20226021,2325
20221155,2326
20222055,2327
20223096,2328
20223270,2329
20221028,2330
20227011,2331
20223261,2332
20228014,2333
20223183,2334
20224009,2335
20222075,2336
20223185,2337
20223054,2338
20223269,2339
20221178,2340
20222202,2341
20228015,2342
20223168,2343
20221065,2344
20223110,2345
20223088,2346
20223043,2347
20223197,2348
20223236,2349
20221227,2350
20221100,2351
20223134,2352
20224028,2353
20221221,2354
20221090,2355
20222009,2356
20223006,2357
20223235,2358
20221050,2359
20223273,2360
20223190,2361
20223243,2362
20222078,2363
20221263,2364
20223237,2365
20226020,2366
20221211,2367
20222074,2368
20226012,2369
20221222,2370
20228005,2371
20222096,2372
20223224,2373
20221144,2374
20221146,2375
20223083,2376
20226010,2377
20223104,2378
20222025,2379
20224047,2380
20227032,2381
20223149,2382
20223192,2383
20223106,2384
20224011,2385
20221114,2386
20221236,2387
20221029,2388
20224023,2389
20224046,2390
20222189,2391
20221125,2392
20222099,2393
20221095,2394
20227015,2395
20223040,2396
20221147,2397
20227008,2398
20228012,2399
20221201,2400
20221062,2401
20223020,2402
20222076,2403
20224064,2404
20222238,2405
20224059,2406
20221164,2407
20222170,2408
20221108,2409
20222144,2410
20222038,2411
20226029,2412
20221046,2413
20223266,2414
20221196,2415
20226031,2416
20222072,2417
20221226,2418
20223035,2419
20221124,2420
20221027,2421
20221261,2422
20221113,2423
20223196,2424
20221185,2425
20221044,2426
20226001,2427
20224001,2428
20221231,2429
20222084,2430
20221128,2431
20227024,2432
20222066,2433
20221018,2434
20227026,2435
20228010,2436
20223167,2437
20222042,2438
20222034,2439
20226036,2440
20223145,2441
20223036,2442
20224049,2443
20222147,2444
20223151,2445
20223109,2446
20221001,2447
20224016,2448
20221200,2449
20222227,2450
20221208,2451
20223056,2452
20226039,2453
20226008,2454
20226017,2455
20221111,2456
20224018,2457
20227036,2458
20222200,2459
20224045,2460
20222230,2461
20222173,2462
20224004,2463
20221253,2464
20222093,2465
20221238,2466
20221093,2467
20222058,2468
20221157,2469
20223260,2470
20224006,2471
20222175,2472
20226018,2473
20221072,2474
20221076,2475
20221251,2476
20224021,2477
20221148,2478
20222080,2479
20222114,2480
20223127,2481
20226009,2482
20222145,2483
20222049,2484
20221193,2485
20223072,2486
20223169,2487
20221049,2488
20223225,2489
20224003,2490
20221064,2491
20223159,2492
20222185,2493
20223060,2494
20227007,2495
20222081,2496
20222138,2497
20223240,2498
20221084,2499
20221121,2500
20227033,2501
20224042,2502
20227020,2503
20221145,2504
20221066,2505
20221139,2506
20223094,2507
20221242,2508
20222027,2509
20221223,2510
20223160,2511
20224014,2512
20223017,2513
20223132,2514
20221101,2515
20222026,2516
20223245,2517
20223200,2518
20221019,2519
20224034,2520
20222122,2521
20223215,2522
20223122,2523
20221182,2524
20222061,2525
20221247,2526
20221033,2527
20223189,2528
20226035,2529
20221169,2530
20221207,2531
20223250,2532
20226014,2533
20223232,2534
20221088,2535
20221165,2536
20222234,2537
20221204,2538
20222134,2539
20226013,2540
20223175,2541
20223263,2542
20222020,2543
20223001,2544
20221119,2545
20221138,2546
20223205,2547
20221063,2548
20227004,2549
20223112,2550
20222161,2551
20222235,2552
20222150,2553
20223066,2554
20223069,2555
20223137,2556
20223194,2557
20223268,2558
20223124,2559
20221036,2560
20223084,2561
20221172,2562
20222048,2563
20221134,2564
20223251,2565
20222113,2566
20222017,2567
20221069,2568
20223213,2569
20222070,2570
20223229,2571
20223187,2572
20222130,2573
20221023,2574
20221038,2575
20227030,2576
20221083,2577
20224031,2578
20222213,2579
20221206,2580
20227010,2581
20224027,2582
20223130,2583
20222083,2584
20223126,2585
20223144,2586
20221032,2587
20221156,2588
20224029,2589
20224063,2590
20223027,2591
20224022,2592
20221130,2593
20222082,2594
20222097,2595
20223244,2596
20221260,2597
20221167,2598
20222228,2599
20221005,2600
20223255,2601
20223079,2602
20222188,2603
20228011,2604
20226025,2605
20223207,2606
20222086,2607
20221045,2608
20223007,2609
20226032,2610
20221117,2611
20222107,2612
20221104,2613
20221218,2614
20224052,2615
20223182,2616
20222155,2617
20226028,2618
20222045,2619
20223161,2620
20224039,2621
20221142,2622
20223231,2623
20222146,2624
20222039,2625
20221160,2626
20221137,2627
20223227,2628
20221022,2629
20227035,2630
20223009,2631
20223165,2632
20223019,2633
20222201,2634
20222050,2635
20223081,2636
20223210,2637
20223116,2638
20221041,2639
20222088,2640
20224010,2641
20221216,2642
20223267,2643
20223030,2644
20221007,2645
20223176,2646
20221246,2647
20223022,2648
20223230,2649
20221021,2650
20222087,2651
20223184,2652
20224030,2653
20222179,2654
20222118,2655
20224005,2656
20221048,2657
20223140,2658
20223092,2659
20221014,2660
20221057,2661
20222116,2662
20223047,2663
20222056,2664
20222203,2665
20223257,2666
20223128,2667
20222160,2668
20222053,2669
20221183,2670
20222110,2671
20221224,2672
20221259,2673
20221228,2674
20221198,2675
20223195,2676
20221034,2677
20221115,2678
20223211,2679
20221075,2680
20223089,2681
20222162,2682
20222065,2683
20221159,2684
20222046,2685
20221068,2686
20222174,2687
20223041,2688
20226022,2689
20221020,2690
20223133,2691
20222062,2692
20221254,2693
20222007,2694
20223233,2695
20221241,2696
20227006,2697
20222212,2698
20221229,2699
20226033,2700
20222041,2701
20221186,2702
20227034,2703
20224048,2704
20221214,2705
20223142,2706
20222100,2707
20223021,2708
20221158,2709
20222117,2710
20221154,2711
20227019,2712
20221024,2713
20222186,2714
20224017,2715
20222219,2716
20228001,2717
20222125,2718
20226024,2719
20213216,2720
20212172,2721
20215133,2722
20213127,2723
20212142,2724
20212161,2725
20211232,2726
20212205,2727
20211018,2728
20212026,2729
20217020,2730
20216011,2731
20212157,2732
20213119,2733
20212051,2734
20211130,2735
20217003,2736
20213226,2737
20217025,2738
20213164,2739
20211254,2740
20212108,2741
20213187,2742
20212145,2743
20214071,2744
20211225,2745
20211166,2746
20211178,2747
20214004,2748
20211200,2749
20215156,2750
20211155,2751
20211170,2752
20215047,2753
20212198,2754
20212013,2755
20214049,2756
20213006,2757
20211017,2758
20214075,2759
20213162,2760
20217007,2761
20211124,2762
20215063,2763
20211075,2764
20211174,2765
20211229,2766
20213008,2767
20213150,2768
20211133,2769
20211042,2770
20212133,2771
20212194,2772
20212196,2773
20213195,2774
20212129,2775
20215152,2776
20215013,2777
20215078,2778
20216018,2779
20211250,2780
20216010,2781
20211039,2782
20211131,2783
20214022,2784
20211246,2785
20214015,2786
20211031,2787
20212030,2788
20212067,2789
20211081,2790
20211181,2791
20215057,2792
20214074,2793
20215150,2794
20213228,2795
20211027,2796
20211087,2797
20211086,2798
20211242,2799
20215054,2800
20215144,2801
20211147,2802
20211194,2803
20213247,2804
20211146,2805
20212029,2806
20213206,2807
20216016,2808
20211164,2809
20211009,2810
20212162,2811
20213242,2812
20212075,2813
20213086,2814
20211235,2815
20211025,2816
20213175,2817
20212078,2818
20211058,2819
20212153,2820
20211167,2821
20212167,2822
20211215,2823
20213154,2824
20211205,2825
20215151,2826
20215066,2827
20212113,2828
20214077,2829
20211013,2830
20211103,2831
20211085,2832
20213026,2833
20217018,2834
20213052,2835
20213031,2836
20213153,2837
20214027,2838
20215076,2839
20216032,2840
20214020,2841
20211097,2842
20212061,2843
20213071,2844
20212176,2845
20212136,2846
20214084,2847
20215105,2848
20214056,2849
20211024,2850
20212201,2851
20213166,2852
20215106,2853
20212057,2854
20211201,2855
20212160,2856
20211140,2857
20211041,2858
20212034,2859
20212010,2860
20214036,2861
20213163,2862
20211101,2863
20211251,2864
20213143,2865
20212209,2866
20212135,2867
20211168,2868
20214050,2869
20212011,2870
20212185,2871
20213088,2872
20211245,2873
20214039,2874
20213137,2875
20212137,2876
20215141,2877
20213214,2878
20211127,2879
20213134,2880
20211183,2881
20213027,2882
20212155,2883
20213067,2884
20211213,2885
20212016,2886
20215018,2887
20215149,2888
20213190,2889
20212024,2890
20215024,2891
20216027,2892
20215095,2893
20213149,2894
20212143,2895
20214058,2896
20211185,2897
20211159,2898
20213140,2899
20212156,2900
20215001,2901
20215114,2902
20212097,2903
20212028,2904
20215067,2905
20212087,2906
20213227,2907
20213174,2908
20213136,2909
20211202,2910
20213197,2911
20211189,2912
20213106,2913
20211100,2914
20211093,2915
20213032,2916
20214003,2917
20211021,2918
20211161,2919
20211256,2920
20215065,2921
20213070,2922
20213132,2923
20212056,2924
20217014,2925
20213046,2926
20214037,2927
20211135,2928
20211234,2929
20213170,2930
20214061,2931
20213235,2932
20213212,2933
20214023,2934
20211151,2935
20212060,2936
20211089,2937
20215041,2938
20213123,2939
20211145,2940
20216009,2941
20211078,2942
20211207,2943
20211059,2944
20212154,2945
20215020,2946
20212019,2947
20213144,2948
20213199,2949
20212186,2950
20213082,2951
20211006,2952
20213003,2953
20213141,2954
20214030,2955
20214054,2956
20215125,2957
20213230,2958
20212179,2959
20215157,2960
20211077,2961
20212049,2962
20213135,2963
20214062,2964
20213112,2965
20211199,2966
20212092,2967
20211152,2968
20212036,2969
20213093,2970
20213151,2971
20213057,2972
20215059,2973
20211212,2974
20211106,2975
20211184,2976
20215154,2977
20213183,2978
20217012,2979
20211063,2980
20217009,2981
20213177,2982
20213101,2983
20212095,2984
20213185,2985
20214091,2986
20214081,2987
20212128,2988
20215102,2989
20212098,2990
20214059,2991
20211177,2992
20214001,2993
20212119,2994
20215127,2995
20213002,2996
20216013,2997
20213087,2998
20213030,2999
20212021,3000
20211116,3001
20211076,3002
20211136,3003
20212008,3004
20215077,3005
20213129,3006
20212066,3007
20214047,3008
20211191,3009
20215044,3010
20212106,3011
20212134,3012
20212053,3013
20217008,3014
20212111,3015
20211011,3016
20213068,3017
20213157,3018
20212012,3019
20211203,3020
20215140,3021
20213090,3022
20212072,3023
20215088,3024
20215155,3025
20215147,3026
20213155,3027
20215055,3028
20211020,3029
20213130,3030
20215121,3031
20216022,3032
20215014,3033
20212090,3034
20211030,3035
20215040,3036
20213188,3037
20212159,3038
20214013,3039
20215142,3040
20211154,3041
20215132,3042
20212077,3043
20216014,3044
20211094,3045
20212146,3046
20211015,3047
20211108,3048
20213165,3049
20214086,3050
20214079,3051
20214010,3052
20215128,3053
20213062,3054
20215089,3055
20211055,3056
20213128,3057
20211048,3058
20213210,3059
20212055,3060
20212151,3061
20213084,3062
20215028,3063
20216031,3064
20217010,3065
20211237,3066
20211197,3067
20215002,3068
20211160,3069
20215022,3070
20213113,3071
20213133,3072
20213232,3073
20215030,3074
20212175,3075
20213096,3076
20211029,3077
20213085,3078
20213040,3079
20213126,3080
20213222,3081
20211244,3082
20215038,3083
20213217,3084
20213066,3085
20211172,3086
20211125,3087
20217006,3088
20216020,3089
20215049,3090
20213058,3091
20212058,3092
20216025,3093
20215145,3094
20213218,3095
20214017,3096
20212023,3097
20212014,3098
20213028,3099
20213023,3100
20212171,3101
20211118,3102
20213248,3103
20214070,3104
20212076,3105
20213024,3106
20217023,3107
20213142,3108
20213139,3109
20212071,3110
20211220,3111
20211236,3112
20216033,3113
20214028,3114
20212118,3115
20211057,3116
20213196,3117
20212074,3118
20211126,3119
20211045,3120
20215110,3121
20212210,3122
20215015,3123
20216029,3124
20211113,3125
20213192,3126
20213118,3127
20213019,3128
20212124,3129
20213012,3130
20212187,3131
20212044,3132
20212109,3133
20215007,3134
20213016,3135
20211249,3136
20212005,3137
20211088,3138
20215123,3139
20213010,3140
20214066,3141
20213120,3142
20212088,3143
20215091,3144
20215153,3145
20214078,3146
20216024,3147
20213073,3148
20211148,3149
20213103,3150
20212180,3151
20216028,3152
20215139,3153
20213231,3154
20213237,3155
20211260,3156
20217015,3157
20211049,3158
20215082,3159
20214012,3160
20215131,3161
20212050,3162
20213238,3163
20212079,3164
20214016,3165
20211026,3166
20215005,3167
20212096,3168
20213078,3169
20213004,3170
20213097,3171
20212189,3172
20211050,3173
20212052,3174
20217024,3175
20213039,3176
20213107,3177
20216006,3178
20215046,3179
20211068,3180
20212147,3181
20217016,3182
20213080,3183
20215143,3184
20212149,3185
20213035,3186
20211239,3187
20211064,3188
20217031,3189
20214025,3190
20212158,3191
20216019,3192
20211241,3193
20211221,3194
20212002,3195
20213029,3196
20211120,3197
20212039,3198
20212063,3199
20213005,3200
20211040,3201
20212148,3202
20215061,3203
20213169,3204
20213017,3205
20214014,3206
20215052,3207
20214021,3208
20211012,3209
20213182,3210
20211175,3211
20214024,3212
20211196,3213
20217019,3214
20213160,3215
20211062,3216
20212038,3217
20213079,3218
20214072,3219
20211038,3220
20217028,3221
20211227,3222
20218003,3223
20212204,3224
20211047,3225
20213219,3226
20213180,3227
20212177,3228
20213054,3229
20212182,3230
20212022,3231
20211003,3232
20211072,3233
20213200,3234
20213038,3235
20211074,3236
20211028,3237
20214052,3238
20213077,3239
20211115,3240
20211014,3241
20212165,3242
20211252,3243
20211104,3244
20212211,3245
20214063,3246
20211069,3247
20215099,3248
20217029,3249
20214032,3250
20212141,3251
20211096,3252
20211095,3253
20212089,3254
20213061,3255
20211142,3256
20213048,3257
20213033,3258
20213156,3259
20212188,3260
20214069,3261
20211158,3262
20213041,3263
20211144,3264
20216021,3265
20212018,3266
20211186,3267
20214053,3268
20217022,3269
20211216,3270
20215004,3271
20213105,3272
20212103,3273
20212047,3274
20215021,3275
20212064,3276
20211228,3277
20211218,3278
20215073,3279
20213173,3280
20213034,3281
20213171,3282
20215009,3283
20214073,3284
20213146,3285
20215098,3286
20213099,3287
20211162,3288
20212099,3289
20213100,3290
20212003,3291
20212107,3292
20215096,3293
20211150,3294
20215070,3295
20211259,3296
20211036,3297
20212166,3298
20212178,3299
20212020,3300
20213124,3301
20215148,3302
20211255,3303
20213125,3304
20217013,3305
20213072,3306
20214038,3307
20211134,3308
20213225,3309
20215045,3310
20211192,3311
20211053,3312
20215083,3313
20215011,3314
20215056,3315
20213158,3316
20213009,3317
20211129,3318
20213060,3319
20217011,3320
20213186,3321
20215053,3322
20213194,3323
20212104,3324
20214005,3325
20213209,3326
20213211,3327
20211209,3328
20216026,3329
20213091,3330
20217032,3331
20212190,3332
20211079,3333
20211257,3334
20212070,3335
20213203,3336
20215033,3337
20211111,3338
20211231,3339
20212169,3340
20211123,3341
20217001,3342
20214048,3343
20211258,3344
20211222,3345
20211022,3346
20216012,3347
20215068,3348
20215006,3349
20211034,3350
20217004,3351
20215100,3352
20211190,3353
20215036,3354
20215037,3355
20213193,3356
20213245,3357
20214057,3358
20215108,3359
20214019,3360
20211132,3361
20212125,3362
20213083,3363
20215124,3364
20215069,3365
20212086,3366
20213044,3367
20212025,3368
20215058,3369
20211226,3370
20213021,3371
20216003,3372
20212073,3373
20212138,3374
20211206,3375
20212131,3376
20213223,3377
20211043,3378
20215092,3379
20214088,3380
20211195,3381
20213114,3382
20212117,3383
20215090,3384
20212207,3385
20212174,3386
20212004,3387
20211001,3388
20213152,3389
20212091,3390
20216030,3391
20211083,3392
20212037,3393
20212105,3394
20217017,3395
20215094,3396
20214080,3397
20216002,3398
20211247,3399
20213050,3400
20215050,3401
20213059,3402
20213074,3403
20212054,3404
20215115,3405
20214040,3406
20212085,3407
20214093,3408
20211198,3409
20212094,3410
20212195,3411
20211007,3412
20215134,3413
20213055,3414
20214041,3415
20211005,3416
20212203,3417
20213089,3418
20211248,3419
20215093,3420
20212121,3421
20215003,3422
20211099,3423
20212163,3424
20213213,3425
20211188,3426
20211180,3427
20216023,3428
20213075,3429
20215136,3430
20213076,3431
20211016,3432
20211238,3433
20213168,3434
20213042,3435
20212040,3436
20211082,3437
20214083,3438
20213013,3439
20214042,3440
20216005,3441
20212065,3442
20211061,3443
20211067,3444
20215111,3445
20214065,3446
20216017,3447
20212101,3448
20216008,3449
20211137,3450
20211060,3451
20211033,3452
20211084,3453
20215039,3454
20211117,3455
20212045,3456
20213108,3457
20214090,3458
20213234,3459
20218010,3460
20211240,3461
20211098,3462
20213220,3463
20217002,3464
20213176,3465
20211219,3466
20214018,3467
20212152,3468
20211071,3469
20214043,3470
20213229,3471
20215043,3472
20213236,3473
20212035,3474
20211163,3475
20211092,3476
20218005,3477
20213051,3478
20213047,3479
20211217,3480
20211149,3481
20211070,3482
20213081,3483
20213036,3484
20213233,3485
20212001,3486
20213244,3487
20213014,3488
20211035,3489
20213179,3490
20214045,3491
20212191,3492
20213104,3493
20213145,3494
20217021,3495
20212009,3496
20212164,3497
20212042,3498
20212130,3499
20213178,3500
20214082,3501
20213243,3502
20212032,3503
20214026,3504
20212081,3505
20213205,3506
20213001,3507
20212033,3508
20211080,3509
20215146,3510
20211044,3511
20215042,3512
20213056,3513
20212144,3514
20212110,3515
20215087,3516
20212059,3517
20213109,3518
20212212,3519
20213110,3520
20213148,3521
20214085,3522
20211128,3523
20214006,3524
20212116,3525
20212120,3526
20217030,3527
20212027,3528
20215034,3529
20212062,3530
20214009,3531
20211052,3532
20212083,3533
20215086,3534
20214087,3535
20213147,3536
20212015,3537
20211056,3538
20215027,3539
20213020,3540
20211037,3541
20214051,3542
20212183,3543
20211171,3544
20211091,3545
20215074,3546
20213189,3547
20215097,3548
20211004,3549
20211182,3550
20211065,3551
20213224,3552
20213053,3553
20214092,3554
20212139,3555
20212115,3556
20211090,3557
20213063,3558
20213049,3559
20211187,3560
20213043,3561
20211211,3562
20213215,3563
20213207,3564
20211122,3565
20214011,3566
20212046,3567
20215060,3568
20213167,3569
20215119,3570
20213094,3571
20213208,3572
20214094,3573
20213045,3574
20211214,3575
20212199,3576
20211153,3577
20213138,3578
20213007,3579
20211002,3580
20212200,3581
20215103,3582
20211109,3583
20212150,3584
20212017,3585
20211210,3586
20215138,3587
20213159,3588
20214089,3589
20213122,3590
20212114,3591
20211169,3592
20212082,3593
20211119,3594
20213117,3595
20212122,3596
20211173,3597
20215117,3598
20211233,3599
20211230,3600
20211051,3601
20216004,3602
20211054,3603
20211253,3604
20212080,3605
20213115,3606
20213064,3607
20213022,3608
20212007,3609
20211073,3610
20214044,3611
20212197,3612
20215129,3613
20212041,3614
20213095,3615
20213191,3616
20211023,3617
20214002,3618
20212126,3619
20218011,3620
20212069,3621
20211176,3622
20213011,3623
20212208,3624
20211141,3625
20211032,3626
20214068,3627
20211243,3628
20211143,3629
20212123,3630
20212170,3631
20215081,3632
20213172,3633
20211165,3634
20212192,3635
20213241,3636
20213240,3637
20215008,3638
20214033,3639
20214008,3640
20213037,3641
20211193,3642
20214007,3643
20217026,3644
20213131,3645
20211105,3646
20215158,3647
20214076,3648
20215071,3649
20213161,3650
20212193,3651
20211139,3652
20215126,3653
20211102,3654
20217005,3655
20211112,3656
20212127,3657
20213025,3658
20211046,3659
20214031,3660
20213069,3661
20211110,3662
20214035,3663
20211138,3664
20213184,3665
20216015,3666
20215080,3667
20212184,3668
20213239,3669
20212043,3670
20217027,3671
20215026,3672
20215051,3673
20215113,3674
20213121,3675
20212202,3676
20211156,3677
20212048,3678
20212068,3679
20213246,3680
20215064,3681
20214060,3682
20212100,3683
20213116,3684
20215118,3685
20211114,3686
20211224,3687
20213098,3688
20211107,3689
20211179,3690
20218009,3691
20211157,3692
20215029,3693
20213102,3694
20215010,3695
20215085,3696
20215135,3697
20212112,3698
20212093,3699
20211066,3700
20212102,3701
20214055,3702
20213015,3703
20215079,3704
20211208,3705
20213065,3706
20211223,3707
20211008,3708
20211010,3709
20215048,3710
20214034,3711
20215130,3712
20212168,3713
20215025,3714
20212173,3715
20211019,3716
20215109,3717
20215031,3718
20211204,3719
20213201,3720
20215032,3721
20215112,3722
20211121,3723
20215035,3724
20213221,3725
20214064,3726
20214046,3727
20213018,3728
20212140,3729
20213198,3730
20216007,3731
20203116,3732
20203201,3733
20203050,3734
20201071,3735
20203222,3736
20203006,3737
20202059,3738
20203233,3739
20202124,3740
20205110,3741
20205108,3742
20206023,3743
20202004,3744
20203146,3745
20203134,3746
20204053,3747
20203228,3748
20201006,3749
20202109,3750
20203158,3751
20204081,3752
20202175,3753
20204074,3754
20203097,3755
20203049,3756
20201118,3757
20201202,3758
20203013,3759
20204003,3760
20205095,3761
20203137,3762
20202130,3763
20207022,3764
20205128,3765
20204001,3766
20201212,3767
20203038,3768
20201166,3769
20204004,3770
20205127,3771
20201253,3772
20201205,3773
20202066,3774
20202061,3775
20201148,3776
20203105,3777
20203103,3778
20201100,3779
20202100,3780
20202127,3781
20202188,3782
20201033,3783
20201098,3784
20203159,3785
20203163,3786
20207017,3787
20201185,3788
20203063,3789
20204072,3790
20205030,3791
20203181,3792
20201116,3793
20203021,3794
20204068,3795
20203007,3796
20201059,3797
20201250,3798
20207009,3799
20201167,3800
20202160,3801
20203058,3802
20203160,3803
20201186,3804
20201201,3805
20205023,3806
20202018,3807
20203185,3808
20201093,3809
20203152,3810
20201043,3811
20207015,3812
20202016,3813
20203011,3814
20206003,3815
20205104,3816
20201058,3817
20205067,3818
20205077,3819
20203237,3820
20201197,3821
20203232,3822
20204020,3823
20201047,3824
20203178,3825
20206019,3826
20201065,3827
20205114,3828
20203197,3829
20203230,3830
20203164,3831
20203095,3832
20201110,3833
20201096,3834
20203015,3835
20201180,3836
20201042,3837
20201073,3838
20203099,3839
20201022,3840
20204044,3841
20202105,3842
20203024,3843
20203167,3844
20205068,3845
20201165,3846
20202049,3847
20204040,3848
20205106,3849
20207007,3850
20201002,3851
20202039,3852
20201244,3853
20207013,3854
20205014,3855
20201264,3856
20206010,3857
20201223,3858
20203039,3859
20201175,3860
20202095,3861
20203118,3862
20201215,3863
20201051,3864
20201243,3865
20203213,3866
20205083,3867
20204032,3868
20205001,3869
20204054,3870
20205042,3871
20203062,3872
20203155,3873
20202033,3874
20203027,3875
20204084,3876
20202072,3877
20202131,3878
20202088,3879
20205061,3880
20203176,3881
20204005,3882
20202189,3883
20204029,3884
20207005,3885
20204073,3886
20201021,3887
20203051,3888
20202013,3889
20202097,3890
20203055,3891
20204008,3892
20205035,3893
20202133,3894
20205069,3895
20204060,3896
20202134,3897
20203172,3898
20202044,3899
20201237,3900
20201011,3901
20203014,3902
20201209,3903
20205040,3904
20204010,3905
20203083,3906
20205092,3907
20203053,3908
20202053,3909
20203220,3910
20203223,3911
20206032,3912
20205048,3913
20202082,3914
20202143,3915
20203193,3916
20201045,3917
20201106,3918
20207003,3919
20203179,3920
20204012,3921
20203205,3922
20203068,3923
20202037,3924
20202071,3925
20204066,3926
20202092,3927
20203084,3928
20202087,3929
20201121,3930
20201170,3931
20205017,3932
20203074,3933
20202163,3934
20207008,3935
20201078,3936
20201232,3937
20203052,3938
20202118,3939
20204021,3940
20205136,3941
20202102,3942
20206022,3943
20203047,3944
20203002,3945
20202098,3946
20205135,3947
20203012,3948
20205029,3949
20205112,3950
20202187,3951
20201236,3952
20205101,3953
20203244,3954
20203191,3955
20203098,3956
20203017,3957
20203162,3958
20202056,3959
20205054,3960
20204065,3961
20201037,3962
20203113,3963
20203048,3964
20202009,3965
20205051,3966
20201196,3967
20201032,3968
20203143,3969
20201145,3970
20207004,3971
20202094,3972
20203156,3973
20204061,3974
20201173,3975
20204030,3976
20201242,3977
20201217,3978
20205004,3979
20206025,3980
20203177,3981
20205100,3982
20204013,3983
20202062,3984
20202180,3985
20201247,3986
20203072,3987
20203131,3988
20205049,3989
20202190,3990
20203036,3991
20203076,3992
20201182,3993
20205102,3994
20205119,3995
20202058,3996
20201263,3997
20202123,3998
20206030,3999
20203071,4000
20205089,4001
20201114,4002
20201143,4003
20203239,4004
20205020,4005
20203032,4006
20203117,4007
20202079,4008
20201112,4009
20202170,4010
20202080,4011
20205041,4012
20201119,4013
20204048,4014
20201038,4015
20201008,4016
20203238,4017
20201154,4018
20201090,4019
20203129,4020
20201164,4021
20201132,4022
20201155,4023
20201153,4024
20201262,4025
20202060,4026
20201144,4027
20203175,4028
20201255,4029
20203214,4030
20205124,4031
20202096,4032
20201025,4033
20202132,4034
20203040,4035
20203119,4036
20202070,4037
20201081,4038
20203190,4039
20203114,4040
20203173,4041
20202166,4042
20203226,4043
20208006,4044
20203111,4045
20205039,4046
20205045,4047
20203130,4048
20203010,4049
20205109,4050
20204067,4051
20201251,4052
20201091,4053
20201064,4054
20203211,4055
20201200,4056
20203139,4057
20203250,4058
20208001,4059
20203148,4060
20201249,4061
20202172,4062
20201151,4063
20202020,4064
20201226,4065
20205028,4066
20201133,4067
20202147,4068
20204035,4069
20201072,4070
20203089,4071
20202151,4072
20201231,4073
20202168,4074
20201023,4075
20201070,4076
20201095,4077
20205129,4078
20205118,4079
20205009,4080
20203235,4081
20202111,4082
20204071,4083
20204019,4084
20205116,4085
20201158,4086
20201034,4087
20202025,4088
20201035,4089
20201207,4090
20201229,4091
20201104,4092
20203199,4093
20203124,4094
20201213,4095
20201189,4096
20203153,4097
20201088,4098
20202157,4099
20201092,4100
20203057,4101
20206014,4102
20203212,4103
20202128,4104
20202156,4105
20202032,4106
20202177,4107
20206012,4108
20202015,4109
20201003,4110
20207024,4111
20201066,4112
20203194,4113
20207002,4114
20206028,4115
20203142,4116
20203064,4117
20203106,4118
20203184,4119
20203206,4120
20205002,4121
20202065,4122
20203188,4123
20205098,4124
20201162,4125
20207001,4126
20203030,4127
20202099,4128
20202035,4129
20202090,4130
20201239,4131
20206018,4132
20203123,4133
20205027,4134
20205074,4135
20201126,4136
20203132,4137
