crash_id,timecat_id
20202024,1
20203092,1
20206029,4
20204080,4
20204049,4
20205011,4
20201076,4
20203227,1
20201012,1
20205137,3
20204038,4
20202174,4
20205122,4
20201048,1
20202054,1
20203242,2
20201210,3
20204016,3
20202192,4
20201179,4
20205082,4
20202115,6
20205079,5
20203022,5
20202083,5
20204062,1
20202026,1
20201254,1
20201160,1
20202104,1
20205131,4
20201134,4
20202086,6
20202126,1
20202011,1
20202047,1
20202064,1
20201060,1
20205087,3
20206021,3
20201046,3
20203149,4
20204052,4
20202194,4
20207010,4
20205121,1
20191119,1
20192173,1
20193073,3
20192170,3
20197003,3
20194003,3
20191322,4
20193148,4
20192171,4
20192038,4
20194038,4
20195069,6
20193071,6
20193006,5
20194020,5
20194053,1
20197018,2
20193115,2
20197021,4
20191214,4
20192073,5
20191117,1
20191169,1
20191207,1
20192176,2
20198001,2
20191012,3
20194030,3
20192130,3
20191066,3
20195135,4
20191133,4
20191089,6
20194050,5
20193168,1
20191125,1
20191078,1
20192016,1
20191071,1
20195043,1
20195073,3
20191274,3
20196003,3
20192149,4
20197016,4
20195106,4
20194051,4
20195074,4
20194068,6
20192152,5
20192072,1
20191171,1
20193015,1
20195142,1
20191035,1
20192151,2
20194076,2
20192247,2
20193029,4
20192239,4
20192104,4
20192039,6
20196023,6
20192226,1
20193060,1
20191096,1
20191076,1
20195116,1
20194072,1
20191200,2
20193004,2
20192233,3
20191026,3
20192082,3
20193090,4
20191248,4
20197020,6
20196011,5
20191321,5
20193009,1
20191250,1
20191256,1
20193099,1
20195063,1
20191105,2
20194032,2
20194014,2
20191261,4
20193127,4
20195119,4
20193069,6
20191120,5
20197010,5
20194067,5
20195081,1
20193134,2
20196010,3
20192096,3
20194055,3
20191127,4
20191209,4
20191057,4
20192129,6
20193139,5
20191154,1
20192052,1
20192078,1
20193052,1
20191262,2
20194080,2
20191313,3
20191063,4
20194086,6
20193123,5
20192208,1
20192087,1
20191296,1
20192127,1
20193177,2
20193167,2
20195099,3
20194061,3
20193013,4
20191004,4
20191213,4
20191215,6
20193129,5
20193053,5
20191092,5
20194092,5
20191232,1
20194084,1
20195105,2
20192107,6
20195120,5
20193153,1
20191158,1
20192147,1
20194077,3
20192203,3
20191151,3
20191087,4
20195016,4
20191303,4
20192219,6
20192216,6
20192206,6
20195122,6
20194029,5
20195084,5
20191283,1
20191305,4
20194059,4
20192027,4
20191101,4
20193048,6
20193023,6
20191128,5
20192172,1
20194042,2
20191141,2
20192084,3
20191230,3
20192020,3
20193046,4
20192112,4
20195026,4
20193064,4
20194104,4
20194110,6
20191324,6
20191075,1
20196002,1
20194097,1
20192186,1
20193179,2
20192003,2
20191291,2
20194098,3
20191007,4
20191132,6
20191263,5
20193183,5
20195098,1
20192217,3
20193102,3
20192137,3
20198002,4
20192131,4
20191307,5
20193180,1
20191023,1
20192224,1
20192245,1
20194025,2
20191061,3
20191088,4
20194008,4
20191006,4
20193137,6
20191072,6
20193188,5
20194048,5
20193103,1
20191060,1
20194079,1
20192019,1
20193083,1
20192165,1
20192118,1
20191167,2
20196021,3
20191136,3
20193176,3
20193042,3
20191260,3
20192047,4
20191028,4
20192227,4
20193151,6
20192174,6
20193159,5
20194013,5
20192238,1
20193096,1
20192162,1
20191281,1
20197024,1
20191199,1
20193130,1
20192155,1
20195027,2
20194011,3
20193187,3
20195038,3
20191257,4
20192237,4
20193117,6
20195009,5
20192077,1
20191195,2
20191193,2
20191273,2
20193146,3
20191183,3
20193097,3
20192213,4
20191175,4
20191113,4
20193161,4
20195061,6
20195139,6
20192157,5
20193194,5
20192060,5
20191039,2
20193119,2
20192048,2
20192205,2
20191285,3
20193113,4
20191202,6
20195060,6
20192228,5
20191312,1
20193032,1
20191191,1
20191043,1
20191176,2
20197013,3
20191112,3
20191277,3
20193040,4
20195023,4
20192197,4
20192028,4
20191150,5
20191240,5
20191162,1
20193089,3
20195052,3
20191212,4
20193124,4
20191222,4
20191282,4
20191099,6
20193056,5
20193154,5
20195017,1
20191020,1
20193178,2
20191170,3
20193045,3
20192229,4
20191229,4
20194022,4
20196016,4
20191048,4
20193132,5
20192158,1
20192091,1
20191223,3
20195064,3
20191148,3
20193145,4
20192026,4
20195091,4
20191287,4
20193114,4
20191116,6
20191203,6
20192004,5
20193173,1
20192164,1
20191115,1
20192070,3
20195080,4
20195019,4
20191276,6
20193085,5
20196005,5
20191073,2
20192142,2
20193017,2
20193080,3
20198004,3
20191098,3
20195056,3
20194085,3
20193067,4
20193074,4
20192008,4
20193105,6
20191329,5
20191016,1
20193118,1
20191015,1
20192062,1
20193049,2
20195013,3
20193078,4
20192207,4
20191168,4
20191102,5
20191279,5
20195140,5
20194096,1
20192083,1
20193116,1
20193150,3
20193186,4
20193010,4
20191246,4
20192049,4
20191093,4
20193036,4
20196019,4
20194089,4
20195070,6
20193088,5
20191163,5
20191110,5
20192144,1
20193166,1
20192138,1
20193147,1
20197019,2
20193135,3
20192209,4
20192031,4
20193126,4
20193021,4
20192053,4
20192156,4
20191309,6
20194065,6
20195097,5
20191293,1
20191216,1
20195127,2
20191326,3
20191254,3
20192011,4
20191189,4
20193008,4
20191111,4
20194018,4
20193024,4
20193016,4
20195086,4
20195144,6
20191064,5
20193152,5
20191085,1
20191186,1
20193027,1
20192014,1
20196001,1
20193072,4
20191149,4
20192056,6
20195147,6
20193084,6
20193001,5
20191114,5
20191156,1
20195125,1
20191090,1
20195094,1
20191206,2
20191029,2
20194054,3
20194047,3
20194101,3
20191164,4
20191269,4
20193162,6
20192150,5
20193142,5
20191034,1
20192128,1
20197008,1
20191097,2
20191244,2
20191228,4
20194083,4
20195092,4
20191311,6
20193025,5
20195003,5
20195059,5
20191268,5
20191278,1
20193022,3
20195112,3
20195042,4
20191320,4
20195037,5
20192090,1
20191070,1
20197001,2
20191095,2
20193106,2
20193028,3
20196017,3
20192022,4
20192121,6
20193039,5
20193076,5
20195150,1
20192071,1
20191302,1
20196006,3
20191165,3
20194106,4
20195031,4
20193018,4
20194039,4
20191160,6
20192074,6
20193136,6
20191301,6
20192244,5
20191124,1
20191058,1
20194021,1
20192064,1
20195108,1
20193034,2
20191086,3
20196013,3
20194015,4
20193155,4
20194012,4
20192210,6
20192154,6
20191083,6
20193189,5
20192063,5
20191317,1
20193163,1
20191144,1
20195068,1
20193164,2
20191327,2
20193092,3
20191272,3
20191310,4
20192092,6
20191081,6
20191143,6
20192030,1
20192089,1
20192034,3
20193070,4
20193044,4
20193169,6
20197015,6
20195020,6
20191131,5
20191255,5
20195039,1
20194064,1
20195001,2
20191009,2
20195005,2
20197026,6
20197025,6
20192054,5
20191197,5
20195101,1
20194087,1
20193043,1
20192002,2
20194034,4
20192181,4
20193143,5
20195141,1
20191013,1
20195107,2
20191137,2
20194100,2
20191218,3
20192184,4
20192188,4
20191178,4
20194052,4
20191297,4
20191146,4
20191030,6
20194107,5
20196008,1
20191184,1
20191300,2
20194006,3
20195132,3
20193101,4
20194024,4
20193125,4
20195033,4
20192204,4
20192065,5
20195117,1
20195126,1
20192231,1
20195021,1
20191298,2
20192199,3
20193030,3
20195131,4
20195058,4
20195022,4
20191051,6
20191077,6
20194060,5
20192123,5
20192006,5
20194049,5
20194088,1
20192010,1
20192243,1
20191126,1
20191280,1
20193002,1
20193057,1
20192201,1
20192115,2
20193138,2
20191208,4
20195041,4
20192111,6
20191019,5
20193172,5
20193094,1
20195148,2
20195066,2
20191205,2
20193141,3
20192075,4
20192218,4
20197014,4
20192234,6
20191243,6
20191237,6
20191082,5
20193185,5
20197017,5
20191328,1
20196009,2
20196020,2
20191315,4
20193065,4
20195045,1
20191289,1
20195057,1
20198005,1
20191236,3
20192100,6
20191235,5
20195015,1
20195103,1
20191194,1
20192166,1
20193020,3
20191011,3
20194023,4
20195134,4
20193061,4
20192193,4
20193160,6
20192240,5
20195130,5
20192088,1
20191109,1
20191318,2
20194094,3
20192116,3
20191008,3
20194066,4
20192035,4
20191253,4
20192099,4
20196014,6
20193121,6
20194069,5
20192211,5
20192113,5
20191217,1
20192140,1
20193195,1
20191173,1
20194007,1
20195114,2
20192191,2
20194016,2
20192126,3
20195049,3
20195025,3
20193007,4
20192143,4
20192032,4
20192086,4
20194078,6
20191027,6
20192013,5
20195055,1
20193095,1
20192175,1
20191219,2
20193031,3
20194037,4
20192248,6
20192050,6
20194026,6
20192105,6
20196027,5
20191049,5
20193192,1
20193059,1
20194103,1
20191056,1
20192246,2
20193066,3
20191140,3
20194082,4
20193170,4
20191091,4
20195109,6
20191134,6
20194031,6
20195128,6
20191325,1
20195129,1
20192215,2
20193196,2
20193112,3
20192133,3
20191001,4
20193012,4
20191198,6
20191121,5
20193174,1
20197027,1
20192163,1
20192094,1
20193104,3
20191130,4
20193051,4
20191304,4
20195007,6
20192122,6
20193019,5
20192095,5
20197028,1
20194058,1
20192236,1
20193037,1
20192024,1
20193181,1
20192059,2
20192001,2
20194102,2
20192109,3
20197005,3
20194105,4
20191252,4
20193109,4
20194005,4
20195053,4
20191142,6
20195077,6
20194081,6
20192068,5
20191052,5
20195136,5
20193026,1
20195006,1
20192085,1
20192101,1
20191227,2
20191017,3
20192232,3
20192235,4
20193107,6
20191188,5
20192108,5
20192125,5
20196015,1
20194046,1
20194091,1
20194010,2
20193144,3
20195088,3
20194071,3
20195087,3
20192067,4
20191319,6
20197023,5
20191041,1
20193100,1
20195090,1
20191024,1
20195040,1
20195036,1
20192015,4
20192169,4
20191084,4
20191103,4
20193111,6
20195004,6
20192177,6
20191042,5
20195145,5
20196018,1
20193033,1
20192230,1
20191002,2
20192080,4
20192139,4
20191118,5
20191179,1
20191226,1
20191264,2
20193122,2
20192036,3
20191031,3
20191247,3
20191284,4
20193093,4
20191080,4
20196026,4
20191138,6
20192098,6
20191234,5
20194019,1
20197006,1
20195044,1
20193131,2
20193157,2
20192194,3
20191221,4
20191239,4
20195093,4
20191062,6
20192225,6
20192069,1
20192222,1
20195054,1
20191147,1
20191059,2
20193055,3
20193038,4
20191185,4
20191157,4
20194033,4
20192055,4
20193184,6
20191033,6
20195008,6
20191094,5
20192192,1
20192110,2
20196012,3
20192153,3
20193175,3
20192167,3
20193068,4
20197002,6
20192061,6
20193050,1
20193133,1
20191010,2
20193149,3
20194028,3
20191018,3
20196028,4
20191180,6
20191166,6
20192242,6
20191286,6
20191275,5
20193011,5
20191231,5
20194040,5
20195083,5
20191238,5
20195076,1
20191211,1
20192187,1
20191122,2
20193165,3
20192114,3
20192066,3
20191152,4
20194090,4
20192119,4
20195082,4
20192183,4
20193005,6
20191161,6
20195115,6
20195143,6
20192117,5
20196004,5
20191306,1
20192005,1
20191267,2
20192212,2
20194001,3
20195096,3
20193082,4
20191196,4
20193035,4
20191224,6
20191249,6
20194041,6
20195024,5
20192041,5
20191270,5
20191032,5
20193108,1
20191014,3
20191022,4
20194056,4
20193110,6
20193079,6
20191266,6
20191242,6
20192120,5
20194002,5
20191201,5
20194073,1
20195047,1
20193182,1
20191294,1
20194045,2
20191068,2
20194062,2
20191245,3
20196024,3
20194004,4
20191108,4
20191225,4
20191104,4
20195133,1
20196025,1
20191135,2
20195012,3
20195152,3
20191067,3
20192134,4
20193193,4
20193140,5
20192051,5
20197011,5
20192093,2
20191145,4
20192146,6
20194099,6
20191155,6
20192196,1
20195151,1
20192046,1
20192159,1
20192221,1
20193041,2
20191123,2
20195065,4
20192017,4
20192135,6
20192018,6
20191258,5
20191106,1
20191050,1
20193081,1
20191037,2
20191107,3
20191290,3
20192185,3
20193156,4
20192044,4
20191314,6
20191100,5
20191047,5
20192160,5
20192012,5
20195048,1
20191159,1
20194044,1
20193003,2
20191220,2
20192037,2
20191192,3
20193171,3
20195123,3
20195072,3
20191005,3
20192189,4
20191210,4
20191172,6
20192058,6
20192043,5
20192200,5
20193091,5
20195138,1
20196022,1
20191271,1
20193014,3
20195050,3
20192033,3
20191241,4
20195034,4
20191182,4
20196029,4
20192023,1
20191181,1
20191025,2
20191021,2
20192103,2
20192040,2
20194017,4
20192220,4
20192148,4
20195002,4
20192178,6
20192097,6
20193075,6
20192202,1
20195110,1
20195118,1
20192007,1
20191204,2
20195102,2
20194057,3
20195062,4
20195085,4
20192076,4
20192079,6
20195046,6
20193086,5
20198003,5
20192190,1
20191153,1
20192195,1
20195010,3
20195146,3
20191251,3
20193158,4
20192009,4
20192161,4
20194074,4
20191046,6
20195078,5
20193191,5
20191053,5
20191299,1
20194009,1
20195014,1
20193087,1
20197007,1
20191265,2
20191174,2
20195075,2
20191079,3
20194093,3
20191074,4
20191069,4
20192198,4
20191308,4
20197009,4
20195011,5
20193120,5
20193063,1
20193054,2
20191139,2
20192106,2
20191292,3
20192241,4
20194109,4
20194095,6
20194035,6
20191038,6
20192179,6
20192132,5
20191295,5
20195028,5
20192168,1
20191129,1
20193077,1
20193128,1
20192136,1
20191054,2
20194070,2
20195030,3
20192042,3
20197012,4
20191065,4
20192145,4
20191003,4
20197022,4
20192180,4
20194043,4
20192025,4
20191288,6
20197004,5
20192057,5
20191055,1
20196007,1
20191177,1
20194063,3
20193190,3
20195113,3
20194075,3
20191323,4
20191190,4
20191036,4
20191040,4
20195071,4
20192124,5
20191045,5
20195095,1
20195111,1
20194036,3
20191259,3
20191316,4
20192081,4
20194108,4
20194027,6
20191044,6
20193058,5
20191233,5
20192141,5
20193062,1
20193047,1
20191187,1
20181309,1
20184025,1
20183053,1
20181079,2
20184009,3
20183089,3
20181062,3
20181110,4
20181038,4
20181264,4
20183091,5
20181203,1
20185100,1
20182022,1
20183039,1
20182113,1
20182017,1
20184050,2
20183154,2
20181166,3
20187028,3
20183059,5
20182094,5
20183043,5
20182049,5
20183149,5
20182155,5
20182073,1
20184027,1
20181276,1
20181231,2
20185114,3
20181105,3
20183159,3
20186030,4
20181243,4
20182199,6
20185134,5
20182159,5
20183092,1
20182071,1
20181049,2
20183141,2
20183034,2
20184038,3
20181086,3
20182106,3
20183210,4
20183022,4
20181232,4
20185139,4
20181188,6
20185076,6
20181114,5
20183065,1
20187036,1
20185138,2
20183224,3
20184024,3
20185097,4
20181107,4
20186019,4
20183025,6
20183140,6
20184016,6
20183116,5
20187003,5
20185132,4
20186012,6
20181304,6
20183161,6
20181226,6
20182035,5
20181237,5
20185085,1
20182178,2
20181269,2
20185036,4
20182081,4
20183087,4
20181056,6
20181170,6
20181002,5
20182019,5
20181148,5
20182110,5
20183085,1
20184002,1
20181077,1
20184005,1
20186001,1
20182023,2
20187026,3
20184031,3
20182181,4
20185067,4
20181214,6
20181059,6
20183020,5
20182004,1
20182002,1
20183126,1
20185016,1
20181302,1
20187029,1
20183029,2
20183171,2
20184030,2
20181031,3
20182116,3
20181159,3
20183139,4
20181018,6
20181045,6
20183134,5
20183145,1
20185008,1
20185005,2
20184008,3
20182163,3
20181324,3
20182037,4
20181070,4
20183200,4
20183102,4
20185048,4
20181156,4
20183010,5
20184047,5
20181234,5
20182095,5
20183046,1
20182020,1
20183081,1
20182146,1
20181271,1
20185104,1
20182090,1
20181310,1
20185007,2
20185052,3
20185049,3
20184048,3
20182099,3
20182136,4
20184044,4
20183219,4
20187031,6
20182056,6
20182063,5
20181205,1
20185041,2
20181171,2
20181190,4
20185032,4
20182158,4
20185044,6
20181325,5
20183178,5
20184057,1
20186006,1
20183023,1
20183179,1
20181071,1
20186003,2
20185111,2
20181076,3
20181033,4
20182029,4
20184073,4
20184017,6
20181187,5
20182072,5
20183062,1
20181168,1
20185001,2
20181265,3
20182040,6
20182075,5
20181209,5
20181053,3
20181042,3
20182166,3
20181179,3
20181244,4
20182161,4
20183172,1
20181194,2
20187022,3
20181129,3
20182041,4
20182191,4
20183031,6
20182192,6
20184028,5
20183101,1
20187027,1
20185031,1
20182084,1
20182100,1
20181292,3
20185106,3
20182132,3
20182148,4
20183012,4
20185095,5
20185094,1
20183007,1
20182079,1
20181144,1
20183194,1
20181067,1
20182044,1
20187005,2
20181211,2
20181138,2
20182026,3
20181213,4
20181162,4
20182102,4
20184051,4
20182152,4
20181206,4
20184062,4
20182129,5
20183129,3
20185092,4
20182031,6
20187017,1
20184067,2
20183151,3
20183057,3
20181024,4
20187004,5
20181048,1
20185004,1
20182119,3
20185091,3
20185029,3
20182120,4
20181010,4
20181284,4
20182164,4
20181026,4
20181185,4
20181225,4
20182092,1
20181176,1
20186002,1
20185079,1
20182167,2
20181093,2
20186017,3
20182149,4
20181257,4
20183211,4
20182176,4
20183054,4
20181082,4
20182069,4
20181275,4
20183168,5
20181250,5
20185050,1
20181085,1
20183120,1
20183133,1
20181009,1
20185140,2
20181184,3
20183050,3
20182130,4
20181130,4
20184074,6
20185062,6
20182118,5
20182177,1
20182021,1
20183208,1
20185070,1
20181298,1
20184053,2
20181046,3
20183011,3
20186015,3
20185034,4
20184015,4
20181201,4
20181120,4
20181323,4
20184042,6
20182111,6
20181124,6
20183075,5
20181241,5
20181236,1
20185043,1
20183156,1
20182080,1
20183215,1
20183026,1
20187024,2
20181058,2
20185028,3
20183201,3
20181140,3
20186020,3
20184013,6
20185098,5
20185103,5
20181215,5
20186007,1
20183044,2
20182068,2
20182038,3
20183001,3
20181290,4
20181142,4
20181151,6
20183128,5
20181135,1
20181282,1
20181145,1
20185046,1
20181099,1
20182088,1
20182142,2
20182135,3
20184058,3
20182012,3
20182082,4
20185021,4
20182160,4
20181023,4
20183110,6
20184007,1
20181035,4
20184059,4
20184056,4
20181247,4
20185078,4
20181066,5
20185020,1
20181128,2
20181127,3
20186023,3
20181008,3
20181288,3
20183173,4
20183117,4
20182078,4
20181158,6
20181227,6
20181064,5
20183144,5
20181006,5
20181150,1
20185119,1
20184033,1
20183131,2
20183100,2
20181113,3
20181207,3
20183068,3
20181318,3
201850039,4
20183084,6
20181246,6
20181122,6
20183090,6
20183213,6
20181125,6
20181279,5
20181183,5
20181169,1
20182125,1
20185127,1
20182096,1
20185145,2
20182137,4
20181055,5
20182172,5
20182193,5
20182025,5
20183078,1
20183052,1
20182036,3
20183115,3
20181005,3
20185051,4
20184072,4
20181104,4
20181121,4
20183155,6
20183218,5
20181021,5
20185126,1
20181294,1
20181210,2
20185022,4
20183190,4
20181060,5
20183157,1
20181295,1
20182046,1
20182188,2
20181228,3
20181095,3
20182030,3
20183060,4
20181075,4
20183162,4
20183063,4
20181044,4
20187034,6
20182190,6
20182180,1
20181029,1
20181137,1
20185093,1
20183206,2
20181197,3
20181270,4
20183035,4
20183069,4
20182131,6
20182087,6
20181311,5
20182060,5
20181103,1
20183142,2
20184034,2
20182003,3
20183080,4
20181222,4
20182196,4
20181011,6
20187014,6
20183209,5
20183099,5
20187039,1
20181293,1
20181136,2
20183049,3
20183067,3
20182109,3
20185142,4
20181003,6
20184022,6
20185024,5
20181050,1
20182183,1
20183017,1
20181032,1
20181196,1
20183123,2
20185115,3
20188003,3
20181054,3
20181111,3
20184065,4
20181240,1
20183040,1
20182127,1
20181182,1
20183127,1
20187013,1
20185025,1
20182165,3
20183132,3
20186024,3
20181277,4
20181259,6
20183143,5
20181146,5
20183175,5
20182098,1
20182124,1
20185116,1
20186004,1
20185058,2
20181189,3
20181285,3
20183061,4
20183185,4
20182010,4
20183167,4
20181131,6
20181202,5
20184014,5
20183114,1
20183184,2
20183165,2
20183205,2
20182008,3
20183018,3
20181163,4
20183148,4
20181147,6
20183088,6
20182070,5
20185011,5
20181052,5
20181115,4
20181089,4
20185006,4
20182065,6
20183112,6
20183095,5
20182033,5
20183214,1
20181157,1
20182005,1
20182153,2
20185118,4
20183212,4
20181204,6
20183083,5
20183158,1
20181073,2
20185045,3
20182117,3
20186029,3
20182014,3
20181256,4
20187033,1
20183051,1
20185075,1
20183199,1
20185018,1
20183104,2
20184006,2
20182076,2
20181299,3
20181319,4
20183109,5
20181043,5
20184071,1
20185054,1
20184049,1
20183086,1
20184020,1
20183093,2
20181313,2
20181287,3
20183021,3
20185065,3
20183196,3
20181297,3
20185014,3
20181220,4
20181037,4
20183008,4
20183015,6
20182145,5
20181291,5
20187016,1
20183113,1
20181161,2
20183036,2
20183024,2
20183202,6
20181119,6
20182047,6
20181300,5
20187010,1
20183111,2
20183028,2
20181289,4
20184036,4
20181283,5
20185131,2
20181280,2
20181083,3
20185128,3
20182201,3
20181274,4
20182032,4
20183013,4
20182074,4
20183204,6
20181268,6
20187042,5
20182105,5
20187035,1
20181281,2
20185125,3
20181041,4
20182053,4
20181106,5
20188002,5
20186027,5
20187025,1
20181266,1
20181312,1
20182151,2
20181084,2
20181080,2
20183217,2
20184029,2
20181192,3
20182114,4
20183138,6
20183182,5
20184012,5
20184052,5
20181193,5
20184054,1
20182050,1
20185074,1
20181101,1
20182077,1
20181314,3
20181260,3
20187002,4
20183027,4
20183108,4
20182045,4
20182173,5
20183180,5
20182182,1
20183195,1
20182024,1
20185144,2
20181014,2
20185012,3
20184060,3
20182015,4
20181239,4
20183033,4
20186005,6
20187038,5
20188008,5
20181154,1
20181216,3
20182175,3
20182179,4
20181117,4
20185120,4
20183073,6
20182062,1
20183166,2
20181134,2
20187037,2
20185086,2
20183193,3
20181278,3
20181245,3
20181180,3
20181027,3
20182128,3
20182144,3
20184037,4
20185123,5
20185135,1
20183153,1
20182108,2
20183003,3
20183221,3
20182042,3
20182051,4
20185109,4
20181317,5
20187041,5
20182001,1
20184045,1
20181167,1
20182150,1
20181020,1
20181081,2
20181109,3
20181069,4
20184003,4
20183186,6
20185102,6
20181186,6
20185026,5
20181100,5
20185141,1
20184032,1
20183183,2
20181143,3
20185064,3
20185063,4
20184019,4
20183176,4
20182058,6
20183130,6
20182197,6
20184026,5
20181087,5
20183041,1
20183047,1
20182011,1
20181088,1
20185066,1
20184046,2
20187020,3
20181249,3
20188009,3
20181301,3
20181248,4
20183197,1
20183016,1
20181172,3
20185117,3
20185047,3
20181040,3
20185136,3
20184069,4
20187011,4
20183135,4
20181238,4
20181132,4
20182048,6
20183002,6
20186016,5
20181307,5
20181321,5
20183042,5
20184068,1
20181047,1
20182104,3
20182140,4
20185042,4
20181061,4
20185040,6
20187023,1
20181063,1
20181007,1
20183006,2
20181065,2
20183222,3
20181102,4
20183098,5
20185019,5
20185023,1
20181141,1
20181208,3
20182052,3
20181068,3
20181199,3
20185039,3
20185073,4
20185077,6
20182006,5
20183177,5
20182112,1
20185059,2
20183058,2
20182067,2
20181074,2
20183107,3
20183198,3
20182174,3
20181224,3
20184018,3
20185030,4
20182054,4
20182091,4
20183174,4
20182039,4
20181164,6
20181251,6
20184075,6
20187012,6
20185061,5
20181034,5
20183164,5
20181174,5
20187015,5
20183014,1
20185107,1
20181160,1
20183122,1
20183106,2
20182057,2
20183030,2
20183005,4
20185105,4
20181173,4
20182169,4
20184070,6
20182085,6
20181212,5
20181316,5
20183032,1
20182061,1
20183170,1
20182138,1
20187008,1
20181139,1
20185069,1
20182162,1
20186014,2
20183097,3
20181219,3
20187018,4
20181223,4
20185088,4
20182115,4
20181078,4
20186008,6
20183064,6
20185110,6
20181098,5
20183169,1
20181094,1
20183079,1
20183163,1
20185137,1
20181181,3
20183119,3
20184040,3
20183220,5
20185060,1
20183150,1
20183181,2
20184023,2
20184004,3
20182034,3
20184039,3
20183009,3
20186013,4
20181175,4
20185072,4
20181133,6
20181091,5
20182122,1
20182089,2
20181229,2
20183071,3
20187040,6
20182126,6
20184041,5
20181152,1
20183152,1
20181030,1
20184066,2
20182016,3
20182064,3
20185099,4
20182121,4
20183074,4
20185143,4
20183223,6
20184021,6
20182007,5
20187021,5
20184011,5
20181315,1
20181230,1
20185121,1
20183146,1
20181153,1
20181019,1
20182066,1
20181191,3
20188001,5
20181118,5
20185057,1
20181090,2
20181165,4
20181051,4
20183037,4
20182134,4
20183076,4
20183082,5
20181221,5
20181258,5
20182133,1
20181057,1
20181155,1
20181149,1
20183105,1
20183118,2
20181001,2
20184043,3
20185124,3
20183216,4
20182107,4
20187030,4
20181273,6
20181254,6
20185108,5
20182123,1
20185002,1
20181200,1
20183096,3
20183048,4
20182143,4
20181322,4
20181097,4
20181112,6
20182194,5
20186022,5
20181025,1
20182013,1
20183187,2
20186018,2
20182093,3
20182101,3
20181092,3
20181198,4
20182147,4
20182189,6
20188007,6
20187032,6
20185133,6
20183019,5
20181320,1
20185084,2
20181015,3
20183055,4
20183094,4
20181116,4
20185089,6
20183160,6
20184055,1
20184035,2
20182168,2
20183188,3
20183192,4
20183004,4
20185009,4
20181096,5
20187006,5
20181017,1
20182184,1
20183147,2
20185122,2
20181261,3
20183077,3
20183124,4
20186011,4
20184063,6
20186021,5
20181218,1
20186025,1
20181039,1
20183121,1
20182028,1
20181263,1
20181306,1
20182027,1
20181072,2
20186010,3
20181252,3
20181255,4
20181305,4
20183070,4
20184001,4
20181195,4
20182141,4
20183125,4
20182043,4
20181326,6
20183056,6
20183103,5
20185068,2
20181028,2
20182097,2
20184064,2
20183066,2
20182187,3
20181296,3
20181286,3
20181004,4
20182055,4
20186032,5
20181235,1
20181308,1
20187001,1
20183072,2
20181013,2
20182198,3
20183189,3
20182195,4
20185130,6
20181177,6
20182059,5
20182170,5
20184061,1
20181126,1
20181012,1
20182103,1
20183045,2
20182171,2
20181217,3
20185101,4
20181123,4
20181178,6
20181036,6
20185090,6
20181016,6
20181253,5
20187007,1
20185037,1
20185096,2
20184010,2
20181267,3
20182200,3
20181262,4
20182083,4
20183191,4
20183038,6
20185113,6
20188005,5
20181108,5
20181242,5
20182185,1
20186028,1
20185081,4
20182202,4
20181303,4
20182157,4
20181022,4
20182154,5
20181233,5
20181272,5
20187009,1
20174088,1
20175029,1
20172064,2
20172012,2
20173171,3
20172154,3
20171175,3
20172134,3
20175151,3
20172220,4
20171232,6
20171028,6
20171165,5
20171072,5
20177007,5
20175084,5
20173169,1
20175053,1
20172023,1
20171038,2
20171122,2
20174031,2
20175117,2
20171311,3
20173145,3
20171195,4
20172116,6
20171283,6
20175052,5
20174046,1
20171249,1
20171089,1
20171309,1
20177015,3
20173107,3
20175051,3
20171096,3
20172089,4
20172045,4
20173091,4
20173143,4
20171193,4
20171043,4
20172022,6
20174006,5
20171188,5
20171055,5
20173216,1
20174061,1
20176031,1
20171236,1
20171266,1
20173103,1
20172001,3
20171327,3
20173131,4
20171185,4
20171212,4
20176008,4
20173054,4
20173162,6
20175026,6
20172236,5
20172195,5
20172229,5
20171203,5
20172093,1
20171061,2
20173182,3
20176023,3
20172046,3
20171156,3
20171313,4
20172146,4
20172004,4
20175067,4
20175073,4
20173040,4
20173188,6
20172167,6
20172198,6
20174032,6
20177001,6
20173050,5
20174034,5
20174068,5
20175126,1
20171343,1
20171264,1
20173139,1
20173118,1
20171052,1
20171242,3
20172120,3
20172053,3
20173190,4
20175142,4
20173127,6
20173075,6
20171277,6
20175046,6
20171154,6
20175004,5
20171159,1
20175054,1
20173175,2
20173225,2
20172225,3
20174023,4
20175119,4
20175021,4
20175043,6
20172059,6
20172218,6
20172027,1
20172157,1
20171046,1
20175078,1
20171035,1
20171105,2
20171182,4
20172020,4
20172028,6
20173086,5
20173211,1
20173130,1
20173042,1
20174021,2
20172102,2
20173215,3
20172136,4
20175036,4
20172054,4
20174084,6
20172056,6
20171116,6
20171223,5
20173124,5
20176011,1
20171280,1
20173010,1
20175122,1
20172069,1
20172088,1
20175083,1
20175045,2
20172013,3
20171048,3
20174083,3
20171336,3
20172235,4
20171192,4
20171091,4
20171278,4
20172124,1
20171123,1
20175012,1
20173186,1
20171334,1
20172147,1
20173122,1
20172076,1
20173059,1
20171069,1
20175140,2
20172057,3
20171326,3
20171207,4
20172026,4
20177020,4
20172163,4
20174070,6
20171135,6
20171261,6
20172149,6
20171097,5
20171160,1
20172034,1
20172107,4
20171339,4
20171131,1
20175014,1
20171243,1
20173105,3
20174035,4
20171208,4
20171351,6
20171306,1
20174078,1
