vehicle_id,crash_id,bus_flag,heavy_rigid_flag,articulated_flag,State,vehicle_type
4244,20203187,False,False,False,QLD,Other
4245,20202089,False,False,False,VIC,Other
4246,20203136,False,False,False,QLD,Other
4247,20203009,False,False,False,QLD,Other
4248,20202084,False,False,False,VIC,Other
4249,20201101,False,False,False,NSW,Other
4250,20201094,False,False,False,NSW,Other
4251,20203008,False,False,False,QLD,Other
4252,20201124,False,False,False,NSW,Other
4253,20205064,False,False,False,WA,Other
4254,20203217,False,False,False,QLD,Other
4255,20203037,False,False,False,QLD,Other
4256,20203075,False,False,False,QLD,Other
4257,20203204,False,False,False,QLD,Other
4258,20203249,False,False,False,QLD,Other
4259,20202034,False,True,False,VIC,Heavy Rigid Truck
4260,20201041,False,False,False,NSW,Other
4261,20205019,False,True,False,WA,Heavy Rigid Truck
4262,20201257,False,False,False,NSW,Other
4263,20205052,False,False,False,WA,Other
4264,20205073,False,False,False,WA,Other
4265,20207020,False,False,False,NT,Other
4266,20207023,False,False,False,NT,Other
4267,20202110,False,False,False,VIC,Other
4268,20202093,False,False,False,VIC,Other
4269,20201125,False,False,False,NSW,Other
4270,20201062,False,False,False,NSW,Other
4271,20201067,False,False,False,NSW,Other
4272,20205125,False,False,False,WA,Other
4273,20203060,False,False,False,QLD,Other
4274,20202195,False,False,False,VIC,Other
4275,20203101,False,False,False,QLD,Other
4276,20201142,False,False,False,NSW,Other
4277,20205053,False,False,False,WA,Other
4278,20203080,False,False,False,QLD,Other
4279,20203041,False,False,False,QLD,Other
4280,20207006,False,False,False,NT,Other
4281,20202114,False,False,False,VIC,Other
4282,20203096,False,False,False,QLD,Other
4283,20204011,False,False,False,SA,Other
4284,20202164,False,False,False,VIC,Other
4285,20203218,False,False,False,QLD,Other
4286,20201220,False,False,False,NSW,Other
4287,20201234,False,False,False,NSW,Other
4288,20201004,False,False,True,NSW,Articulated Truck
4289,20202012,False,False,False,VIC,Other
4290,20201258,False,False,False,NSW,Other
4291,20201252,False,False,False,NSW,Other
4292,20201026,False,False,False,NSW,Other
4293,20205022,False,False,False,WA,Other
4294,20202119,False,False,False,VIC,Other
4295,20201052,False,False,False,NSW,Other
4296,20203229,False,True,False,QLD,Heavy Rigid Truck
4297,20202193,False,False,True,VIC,Articulated Truck
4298,20203079,False,False,False,QLD,Other
4299,20204050,False,False,False,SA,Other
4300,20201233,False,False,True,NSW,Articulated Truck
4301,20201146,False,False,False,NSW,Other
4302,20205065,False,False,False,WA,Other
4303,20202028,False,False,False,VIC,Other
4304,20203127,False,False,False,QLD,Other
4305,20205123,False,False,False,WA,Other
4306,20203077,False,False,False,QLD,Other
4307,20202171,False,False,False,VIC,Other
4308,20201039,False,False,False,NSW,Other
4309,20205071,False,False,False,WA,Other
4310,20201129,False,False,False,NSW,Other
4311,20201031,False,False,True,NSW,Articulated Truck
4312,20201177,False,False,False,NSW,Other
4313,20202178,False,False,False,VIC,Other
4314,20205120,False,False,False,WA,Other
4315,20201218,False,False,False,NSW,Other
4316,20203121,False,False,False,QLD,Other
4317,20201193,False,False,False,NSW,Other
4318,20205063,False,False,False,WA,Other
4319,20204015,False,False,False,SA,Other
4320,20205094,False,False,False,WA,Other
4321,20205057,False,False,False,WA,Other
4322,20206027,False,False,True,TAS,Articulated Truck
4323,20202108,False,False,False,VIC,Other
4324,20203087,False,False,False,QLD,Other
4325,20203125,False,False,True,QLD,Articulated Truck
4326,20202007,False,False,False,VIC,Other
4327,20201131,False,False,True,NSW,Articulated Truck
4328,20203020,False,False,False,QLD,Other
4329,20203165,False,False,False,QLD,Other
4330,20202022,False,False,False,VIC,Other
4331,20202051,False,False,False,VIC,Other
4332,20203045,False,True,False,QLD,Heavy Rigid Truck
4333,20201169,False,False,False,NSW,Other
4334,20201238,False,False,False,NSW,Other
4335,20203104,False,False,False,QLD,Other
4336,20201086,False,False,False,NSW,Other
4337,20201225,False,False,True,NSW,Articulated Truck
4338,20204007,False,False,False,SA,Other
4339,20205066,False,False,False,WA,Other
4340,20201150,False,False,False,NSW,Other
4341,20203246,False,False,False,QLD,Other
4342,20201219,False,False,False,NSW,Other
4343,20201191,False,False,False,NSW,Other
4344,20202139,False,False,False,VIC,Other
4345,20203031,False,False,False,QLD,Other
4346,20203112,False,False,True,QLD,Articulated Truck
4347,20207018,False,False,False,NT,Other
4348,20201188,False,False,False,NSW,Other
4349,20202038,False,False,False,VIC,Other
4350,20204047,False,False,False,SA,Other
4351,20203090,False,False,False,QLD,Other
4352,20201136,False,False,False,NSW,Other
4353,20203004,False,False,True,QLD,Articulated Truck
4354,20202029,False,False,False,VIC,Other
4355,20203126,False,False,False,QLD,Other
4356,20201174,False,False,False,NSW,Other
4357,20201208,False,False,False,NSW,Other
4358,20205018,False,False,False,WA,Other
4359,20201019,False,True,False,NSW,Heavy Rigid Truck
4360,20205091,False,False,False,WA,Other
4361,20204046,False,False,False,SA,Other
4362,20203202,False,False,False,QLD,Other
4363,20203208,False,False,False,QLD,Other
4364,20202169,False,False,False,VIC,Other
4365,20204028,False,False,False,SA,Other
4366,20202046,False,False,False,VIC,Other
4367,20205026,False,False,False,WA,Other
4368,20205007,False,False,False,WA,Other
4369,20201001,False,False,False,NSW,Other
4370,20203066,False,False,False,QLD,Other
4371,20205024,False,False,False,WA,Other
4372,20202129,False,False,False,VIC,Other
4373,20202019,False,False,False,VIC,Other
4374,20202073,False,False,False,VIC,Other
4375,20202153,False,False,False,VIC,Other
4376,20203115,False,False,False,QLD,Other
4377,20203088,False,True,False,QLD,Heavy Rigid Truck
4378,20205047,False,False,False,WA,Other
4379,20202191,False,False,False,VIC,Other
4380,20205075,False,False,False,WA,Other
4381,20206006,False,False,False,TAS,Other
4382,20203189,False,False,False,QLD,Other
4383,20201194,False,True,False,NSW,Heavy Rigid Truck
4384,20203025,False,False,False,QLD,Other
4385,20203086,False,False,True,QLD,Articulated Truck
4386,20203161,False,False,False,QLD,Other
4387,20202081,False,False,False,VIC,Other
4388,20203168,False,False,False,QLD,Other
4389,20202140,False,False,False,VIC,Other
4390,20205058,False,False,False,WA,Other
4391,20201079,False,False,False,NSW,Other
4392,20204025,False,False,False,SA,Other
4393,20202125,False,False,True,VIC,Articulated Truck
4394,20204079,False,False,False,SA,Other
4395,20202144,False,False,False,VIC,Other
4396,20203065,False,False,False,QLD,Other
4397,20201009,False,False,False,NSW,Other
4398,20203100,False,False,False,QLD,Other
4399,20203069,False,False,False,QLD,Other
4400,20201036,False,False,True,NSW,Articulated Truck
4401,20208004,False,False,False,ACT,Other
4402,20205016,False,False,False,WA,Other
4403,20204033,False,False,False,SA,Other
4404,20201222,False,False,False,NSW,Other
4405,20201053,False,False,False,NSW,Other
4406,20201061,False,False,False,NSW,Other
4407,20203061,False,False,False,QLD,Other
4408,20203215,False,False,False,QLD,Other
4409,20201082,False,False,True,NSW,Articulated Truck
4410,20203023,False,False,False,QLD,Other
4411,20205078,False,False,False,WA,Other
4412,20201122,False,False,False,NSW,Other
4413,20204006,False,False,True,SA,Articulated Truck
4414,20202186,False,False,False,VIC,Other
4415,20203078,False,False,False,QLD,Other
4416,20201013,False,False,False,NSW,Other
4417,20203120,False,False,True,QLD,Articulated Truck
4418,20207027,False,False,False,NT,Other
4419,20201176,False,False,False,NSW,Other
4420,20201152,False,False,False,NSW,Other
4421,20203028,False,False,False,QLD,Other
4422,20202121,False,False,False,VIC,Other
4423,20204078,False,False,False,SA,Other
4424,20201068,False,True,False,NSW,Heavy Rigid Truck
4425,20201014,False,False,True,NSW,Articulated Truck
4426,20202183,False,False,False,VIC,Other
4427,20203003,False,False,False,QLD,Other
4428,20202002,False,True,False,VIC,Heavy Rigid Truck
4429,20201149,False,False,False,NSW,Other
4430,20203221,False,False,False,QLD,Other
4431,20205080,False,False,False,WA,Other
4432,20201184,False,False,False,NSW,Other
4433,20205046,False,False,False,WA,Other
4434,20206004,False,False,False,TAS,Other
4435,20203248,False,False,False,QLD,Other
4436,20202057,False,True,False,VIC,Heavy Rigid Truck
4437,20201141,False,False,False,NSW,Other
4438,20205097,False,False,False,WA,Other
4439,20201214,False,False,False,NSW,Other
4440,20201010,False,False,False,NSW,Other
4441,20201127,False,False,True,NSW,Articulated Truck
4442,20203054,False,False,False,QLD,Other
4443,20201057,False,False,False,NSW,Other
4444,20205034,False,False,False,WA,Other
4445,20205008,False,False,False,WA,Other
4446,20201099,False,True,False,NSW,Heavy Rigid Truck
4447,20201246,False,False,False,NSW,Other
4448,20202006,False,False,False,VIC,Other
4449,20203138,False,False,False,QLD,Other
4450,20203091,False,False,False,QLD,Other
4451,20204041,False,False,False,SA,Other
4452,20202138,False,False,False,VIC,Other
4453,20202162,False,False,True,VIC,Articulated Truck
4454,20206017,False,False,False,TAS,Other
4455,20201029,False,False,False,NSW,Other
4456,20203192,False,False,True,QLD,Articulated Truck
4457,20201256,False,True,False,NSW,Heavy Rigid Truck
4458,20205038,False,False,False,WA,Other
4459,20203240,False,False,False,QLD,Other
4460,20201216,False,False,True,NSW,Articulated Truck
4461,20202077,False,False,False,VIC,Other
4462,20205070,False,True,False,WA,Heavy Rigid Truck
4463,20202135,False,False,False,VIC,Other
4464,20202182,False,False,False,VIC,Other
4465,20202181,False,True,False,VIC,Heavy Rigid Truck
4466,20203140,False,False,False,QLD,Other
4467,20202017,False,False,False,VIC,Other
4468,20202005,False,False,False,VIC,Other
4469,20205103,False,False,False,WA,Other
4470,20202042,False,False,False,VIC,Other
4471,20202027,False,False,False,VIC,Other
4472,20203186,False,False,False,QLD,Other
4473,20201077,False,False,False,NSW,Other
4474,20203231,False,False,False,QLD,Other
4475,20203150,False,False,False,QLD,Other
4476,20204058,False,False,False,SA,Other
4477,20202155,False,False,False,VIC,Other
4478,20202173,False,False,False,VIC,Other
4479,20202074,False,False,False,VIC,Other
4480,20201183,False,False,False,NSW,Other
4481,20205006,False,False,False,WA,Other
4482,20205126,False,False,False,WA,Other
4483,20201168,False,False,False,NSW,Other
4484,20205062,False,False,False,WA,Other
4485,20203085,False,False,False,QLD,Other
4486,20204027,False,False,False,SA,Other
4487,20202055,False,False,True,VIC,Articulated Truck
4488,20204014,False,False,False,SA,Other
4489,20202146,False,False,False,VIC,Other
4490,20204045,False,False,False,SA,Other
4491,20204077,False,False,False,SA,Other
4492,20204064,False,False,False,SA,Other
4493,20205076,False,False,False,WA,Other
4494,20202113,False,False,False,VIC,Other
4495,20202030,False,False,False,VIC,Other
4496,20203082,False,True,False,QLD,Heavy Rigid Truck
4497,20205113,False,False,False,WA,Other
4498,20203026,False,False,False,QLD,Other
4499,20201192,False,False,False,NSW,Other
4500,20204024,False,False,False,SA,Other
4501,20203145,False,False,False,QLD,Other
4502,20204056,False,False,False,SA,Other
4503,20203151,False,False,False,QLD,Other
4504,20203170,False,False,False,QLD,Other
4505,20204051,False,False,False,SA,Other
4506,20201221,False,False,False,NSW,Other
4507,20201109,False,False,False,NSW,Other
4508,20201113,False,False,False,NSW,Other
4509,20202148,False,False,False,VIC,Other
4510,20201117,False,False,False,NSW,Other
4511,20201083,False,False,False,NSW,Other
4512,20202117,False,False,False,VIC,Other
4513,20204057,False,False,False,SA,Other
4514,20203182,False,False,False,QLD,Other
4515,20201260,False,False,False,NSW,Other
4516,20203180,False,False,True,QLD,Articulated Truck
4517,20201097,False,False,False,NSW,Other
4518,20204026,False,False,False,SA,Other
4519,20202165,False,False,False,VIC,Other
4520,20203059,False,False,False,QLD,Other
4521,20201248,False,False,False,NSW,Other
4522,20203169,False,False,False,QLD,Other
4523,20201147,False,False,True,NSW,Articulated Truck
4524,20202043,False,False,False,VIC,Other
4525,20202067,False,False,False,VIC,Other
4526,20203183,False,False,False,QLD,Other
4527,20205012,False,False,False,WA,Other
4528,20201228,False,True,False,NSW,Heavy Rigid Truck
4529,20203174,False,False,False,QLD,Other
4530,20203073,False,False,False,QLD,Other
4531,20201017,False,False,False,NSW,Other
4532,20201227,False,False,False,NSW,Other
4533,20203141,False,False,False,QLD,Other
4534,20202036,False,False,False,VIC,Other
4535,20204070,False,False,False,SA,Other
4536,20204002,False,False,False,SA,Other
4537,20206001,False,False,True,TAS,Articulated Truck
4538,20202137,False,True,False,VIC,Heavy Rigid Truck
4539,20203016,False,False,False,QLD,Other
4540,20206013,False,False,False,TAS,Other
4541,20204055,False,False,False,SA,Other
4542,20202001,False,False,False,VIC,Other
4543,20201028,False,False,False,NSW,Other
4544,20202149,False,False,True,VIC,Articulated Truck
4545,20201156,False,False,False,NSW,Other
4546,20202010,False,False,False,VIC,Other
4547,20201005,False,False,False,NSW,Other
4548,20201055,False,False,False,NSW,Other
4549,20207012,False,False,False,NT,Other
4550,20204043,False,False,False,SA,Other
4551,20201161,False,False,False,NSW,Other
4552,20203019,False,True,False,QLD,Heavy Rigid Truck
4553,20202120,False,False,False,VIC,Other
4554,20202021,False,False,False,VIC,Other
4555,20205084,False,False,False,WA,Other
4556,20203154,False,False,False,QLD,Other
4557,20201230,False,False,False,NSW,Other
4558,20201089,False,False,False,NSW,Other
4559,20203247,False,False,False,QLD,Other
4560,20207016,False,False,False,NT,Other
4561,20203044,False,False,False,QLD,Other
4562,20201108,False,False,True,NSW,Articulated Truck
4563,20205021,False,True,False,WA,Heavy Rigid Truck
4564,20205003,False,False,False,WA,Other
4565,20202078,False,False,False,VIC,Other
4566,20205115,False,False,False,WA,Other
4567,20202150,False,False,True,VIC,Articulated Truck
4568,20202112,False,False,False,VIC,Other
4569,20207014,False,False,False,NT,Other
4570,20201115,False,False,False,NSW,Other
4571,20202103,False,False,False,VIC,Other
4572,20203102,False,False,False,QLD,Other
4573,20206007,False,False,False,TAS,Other
4574,20201020,False,False,False,NSW,Other
4575,20204023,False,False,False,SA,Other
4576,20201069,False,True,False,NSW,Heavy Rigid Truck
4577,20201030,False,False,False,NSW,Other
4578,20201235,False,False,False,NSW,Other
4579,20205085,False,False,False,WA,Other
4580,20202185,False,False,False,VIC,Other
4581,20202136,False,True,False,VIC,Heavy Rigid Truck
4582,20205107,False,False,False,WA,Other
4583,20201157,False,False,False,NSW,Other
4584,20202152,False,False,False,VIC,Other
4585,20205088,False,False,False,WA,Other
4586,20201050,False,False,False,NSW,Other
4587,20202179,False,False,False,VIC,Other
4588,20204042,False,False,False,SA,Other
4589,20203133,False,False,False,QLD,Other
4590,20202031,False,False,False,VIC,Other
4591,20202052,False,False,False,VIC,Other
4592,20204009,True,False,False,SA,Bus
4593,20203216,False,False,False,QLD,Other
4594,20203219,False,False,False,QLD,Other
4595,20201128,False,False,False,NSW,Other
4596,20201074,False,False,False,NSW,Other
4597,20206031,False,False,False,TAS,Other
4598,20205060,False,False,False,WA,Other
4599,20201139,False,False,False,NSW,Other
4600,20201261,False,False,False,NSW,Other
4601,20207021,False,False,False,NT,Other
4602,20201123,False,False,True,NSW,Articulated Truck
4603,20201049,False,False,False,NSW,Other
4604,20201015,False,True,False,NSW,Heavy Rigid Truck
4605,20203251,False,False,False,QLD,Other
4606,20206002,False,False,False,TAS,Other
4607,20202048,False,False,True,VIC,Articulated Truck
4608,20203034,False,False,False,QLD,Other
4609,20201054,False,False,False,NSW,Other
4610,20201018,False,False,False,NSW,Other
4611,20202003,False,False,False,VIC,Other
4612,20204031,False,False,False,SA,Other
4613,20203067,False,False,True,QLD,Articulated Truck
4614,20204018,False,False,False,SA,Other
4615,20203110,False,False,False,QLD,Other
4616,20201103,False,True,False,NSW,Heavy Rigid Truck
4617,20202107,False,False,False,VIC,Other
4618,20203166,False,False,False,QLD,Other
4619,20201024,False,False,False,NSW,Other
4620,20201206,False,False,False,NSW,Other
4621,20202142,False,False,True,VIC,Articulated Truck
4622,20201203,False,True,False,NSW,Heavy Rigid Truck
4623,20201075,False,False,False,NSW,Other
4624,20206009,False,False,False,TAS,Other
4625,20202045,False,False,False,VIC,Other
4626,20204059,False,False,False,SA,Other
4627,20205132,False,False,False,WA,Other
4628,20203200,False,False,False,QLD,Other
4629,20205090,False,False,False,WA,Other
4630,20205037,False,False,False,WA,Other
4631,20201111,False,False,False,NSW,Other
4632,20202158,False,False,False,VIC,Other
4633,20202167,False,False,True,VIC,Articulated Truck
4634,20202040,False,False,False,VIC,Other
4635,20201107,False,False,False,NSW,Other
4636,20203224,False,False,True,QLD,Articulated Truck
4637,20203147,False,False,False,QLD,Other
4638,20202184,False,False,False,VIC,Other
4639,20201190,False,True,False,NSW,Heavy Rigid Truck
4640,20201245,False,False,False,NSW,Other
4641,20204083,False,False,False,SA,Other
4642,20203207,False,False,False,QLD,Other
4643,20201259,False,False,False,NSW,Other
4644,20202068,False,False,False,VIC,Other
4645,20201178,False,False,True,NSW,Articulated Truck
4646,20203196,False,False,False,QLD,Other
4647,20206016,False,False,False,TAS,Other
4648,20206008,False,False,False,TAS,Other
4649,20201105,False,False,False,NSW,Other
4650,20201171,False,False,False,NSW,Other
4651,20202161,False,False,False,VIC,Other
4652,20205010,False,False,False,WA,Other
4653,20202085,False,False,False,VIC,Other
4654,20206026,False,False,False,TAS,Other
4655,20201199,False,True,False,NSW,Heavy Rigid Truck
4656,20201085,False,False,False,NSW,Other
4657,20206024,False,False,False,TAS,Other
4658,20201027,False,False,True,NSW,Articulated Truck
4659,20202024,False,False,False,VIC,Other
4660,20203092,False,False,False,QLD,Other
4661,20206029,True,False,False,TAS,Bus
4662,20204080,False,False,False,SA,Other
4663,20204049,False,False,True,SA,Articulated Truck
4664,20205011,False,False,False,WA,Other
4665,20201076,False,False,False,NSW,Other
4666,20203227,False,False,False,QLD,Other
4667,20201012,False,False,False,NSW,Other
4668,20205137,False,False,False,WA,Other
4669,20204038,False,False,False,SA,Other
4670,20202174,False,False,True,VIC,Articulated Truck
4671,20205122,False,False,False,WA,Other
4672,20201048,False,False,False,NSW,Other
4673,20202054,False,False,False,VIC,Other
4674,20203242,False,False,False,QLD,Other
4675,20201210,False,False,False,NSW,Other
4676,20204016,False,False,False,SA,Other
4677,20202192,False,False,False,VIC,Other
4678,20201179,False,False,False,NSW,Other
4679,20205082,False,False,False,WA,Other
4680,20202115,False,True,False,VIC,Heavy Rigid Truck
4681,20205079,False,False,True,WA,Articulated Truck
4682,20203022,False,False,True,QLD,Articulated Truck
4683,20202083,False,False,False,VIC,Other
4684,20204062,False,False,False,SA,Other
4685,20202026,False,False,False,VIC,Other
4686,20201254,False,False,False,NSW,Other
4687,20201160,False,False,False,NSW,Other
4688,20202104,False,False,False,VIC,Other
4689,20205131,False,False,False,WA,Other
4690,20201134,False,True,False,NSW,Heavy Rigid Truck
4691,20202086,False,False,False,VIC,Other
4692,20202126,False,False,False,VIC,Other
4693,20202011,False,False,False,VIC,Other
4694,20202047,False,False,False,VIC,Other
4695,20202064,False,False,False,VIC,Other
4696,20201060,False,False,False,NSW,Other
4697,20205087,False,False,False,WA,Other
4698,20206021,False,False,False,TAS,Other
4699,20201046,False,False,False,NSW,Other
4700,20203149,False,True,False,QLD,Heavy Rigid Truck
4701,20204052,False,False,False,SA,Other
4702,20202194,False,False,False,VIC,Other
4703,20207010,False,False,False,NT,Other
4704,20205121,False,False,False,WA,Other
4705,20191119,False,False,False,NSW,Other
4706,20192173,False,False,False,VIC,Other
4707,20193073,False,False,False,QLD,Other
4708,20192170,False,False,False,VIC,Other
4709,20197003,False,False,False,NT,Other
4710,20194003,False,False,False,SA,Other
4711,20191322,False,False,False,NSW,Other
4712,20193148,False,False,True,QLD,Articulated Truck
4713,20192171,False,False,False,VIC,Other
4714,20192038,False,False,False,VIC,Other
4715,20194038,False,False,False,SA,Other
4716,20195069,False,False,False,WA,Other
4717,20193071,False,False,False,QLD,Other
4718,20193006,False,False,True,QLD,Articulated Truck
4719,20194020,False,False,False,SA,Other
4720,20194053,False,False,True,SA,Articulated Truck
4721,20197018,False,False,False,NT,Other
4722,20193115,False,False,False,QLD,Other
4723,20197021,False,False,False,NT,Other
4724,20191214,False,False,False,NSW,Other
4725,20192073,False,False,False,VIC,Other
4726,20191117,False,False,False,NSW,Other
4727,20191169,False,False,False,NSW,Other
4728,20191207,False,False,False,NSW,Other
4729,20192176,False,True,False,VIC,Heavy Rigid Truck
4730,20198001,False,False,False,ACT,Other
4731,20191012,False,False,False,NSW,Other
4732,20194030,False,False,False,SA,Other
4733,20192130,False,False,False,VIC,Other
4734,20191066,False,False,False,NSW,Other
4735,20195135,False,False,False,WA,Other
4736,20191133,False,False,False,NSW,Other
4737,20191089,False,False,False,NSW,Other
4738,20194050,False,False,False,SA,Other
4739,20193168,False,False,False,QLD,Other
4740,20191125,False,False,False,NSW,Other
4741,20191078,False,False,False,NSW,Other
4742,20192016,False,False,False,VIC,Other
4743,20191071,False,False,False,NSW,Other
4744,20195043,False,False,False,WA,Other
4745,20195073,False,False,False,WA,Other
4746,20191274,False,False,False,NSW,Other
4747,20196003,False,False,False,TAS,Other
4748,20192149,False,False,True,VIC,Articulated Truck
4749,20197016,False,False,False,NT,Other
4750,20195106,False,False,False,WA,Other
4751,20194051,False,False,False,SA,Other
4752,20195074,False,False,True,WA,Articulated Truck
4753,20194068,False,False,False,SA,Other
4754,20192152,False,False,False,VIC,Other
4755,20192072,False,False,False,VIC,Other
4756,20191171,False,False,False,NSW,Other
4757,20193015,False,False,False,QLD,Other
4758,20195142,False,False,False,WA,Other
4759,20191035,False,False,False,NSW,Other
4760,20192151,False,False,False,VIC,Other
4761,20194076,False,True,False,SA,Heavy Rigid Truck
4762,20192247,False,True,True,VIC,Heavy Rigid Truck
4763,20193029,False,True,False,QLD,Heavy Rigid Truck
4764,20192239,False,False,False,VIC,Other
4765,20192104,False,False,False,VIC,Other
4766,20192039,False,False,False,VIC,Other
4767,20196023,False,False,False,TAS,Other
4768,20192226,False,False,False,VIC,Other
4769,20193060,False,False,False,QLD,Other
4770,20191096,False,False,False,NSW,Other
4771,20191076,False,False,False,NSW,Other
4772,20195116,False,False,False,WA,Other
4773,20194072,False,False,True,SA,Articulated Truck
4774,20191200,False,False,False,NSW,Other
4775,20193004,False,False,False,QLD,Other
4776,20192233,False,False,False,VIC,Other
4777,20191026,False,False,False,NSW,Other
4778,20192082,False,False,False,VIC,Other
4779,20193090,False,False,False,QLD,Other
4780,20191248,False,False,False,NSW,Other
4781,20197020,False,False,False,NT,Other
4782,20196011,False,False,False,TAS,Other
4783,20191321,False,False,False,NSW,Other
4784,20193009,False,False,False,QLD,Other
4785,20191250,False,False,False,NSW,Other
4786,20191256,False,False,False,NSW,Other
4787,20193099,False,False,False,QLD,Other
4788,20195063,False,False,False,WA,Other
4789,20191105,False,False,False,NSW,Other
4790,20194032,False,False,False,SA,Other
4791,20194014,False,False,True,SA,Articulated Truck
4792,20191261,False,False,False,NSW,Other
4793,20193127,False,False,False,QLD,Other
4794,20195119,False,False,True,WA,Articulated Truck
4795,20193069,False,False,False,QLD,Other
4796,20191120,False,False,False,NSW,Other
4797,20197010,False,False,False,NT,Other
4798,20194067,False,False,False,SA,Other
4799,20195081,False,False,False,WA,Other
4800,20193134,False,False,False,QLD,Other
4801,20196010,False,False,False,TAS,Other
4802,20192096,False,False,False,VIC,Other
4803,20194055,False,False,False,SA,Other
4804,20191127,False,False,False,NSW,Other
4805,20191209,False,False,False,NSW,Other
4806,20191057,False,False,False,NSW,Other
4807,20192129,False,False,False,VIC,Other
4808,20193139,False,False,False,QLD,Other
4809,20191154,False,False,False,NSW,Other
4810,20192052,False,False,True,VIC,Articulated Truck
4811,20192078,False,False,False,VIC,Other
4812,20193052,False,False,False,QLD,Other
4813,20191262,False,False,False,NSW,Other
4814,20194080,False,False,False,SA,Other
4815,20191313,False,True,False,NSW,Heavy Rigid Truck
4816,20191063,False,False,False,NSW,Other
4817,20194086,False,False,True,SA,Articulated Truck
4818,20193123,False,False,False,QLD,Other
4819,20192208,False,False,False,VIC,Other
4820,20192087,False,False,False,VIC,Other
4821,20191296,False,False,False,NSW,Other
4822,20192127,False,False,True,VIC,Articulated Truck
4823,20193177,False,False,False,QLD,Other
4824,20193167,False,False,False,QLD,Other
4825,20195099,False,False,False,WA,Other
4826,20194061,False,False,False,SA,Other
4827,20193013,False,False,False,QLD,Other
4828,20191004,False,False,False,NSW,Other
4829,20191213,False,False,False,NSW,Other
4830,20191215,False,False,False,NSW,Other
4831,20193129,False,True,False,QLD,Heavy Rigid Truck
4832,20193053,False,False,False,QLD,Other
4833,20191092,False,False,False,NSW,Other
4834,20194092,False,False,False,SA,Other
4835,20191232,False,False,False,NSW,Other
4836,20194084,False,False,False,SA,Other
4837,20195105,False,False,False,WA,Other
4838,20192107,False,False,False,VIC,Other
4839,20195120,False,False,False,WA,Other
4840,20193153,False,False,False,QLD,Other
4841,20191158,False,False,False,NSW,Other
4842,20192147,False,False,False,VIC,Other
4843,20194077,False,False,True,SA,Articulated Truck
4844,20192203,False,False,False,VIC,Other
4845,20191151,False,False,False,NSW,Other
4846,20191087,False,False,False,NSW,Other
4847,20195016,False,False,False,WA,Other
4848,20191303,False,False,False,NSW,Other
4849,20192219,False,False,False,VIC,Other
4850,20192216,False,False,False,VIC,Other
4851,20192206,False,True,False,VIC,Heavy Rigid Truck
4852,20195122,False,False,False,WA,Other
4853,20194029,False,False,False,SA,Other
4854,20195084,False,False,False,WA,Other
4855,20191283,False,False,True,NSW,Articulated Truck
4856,20191305,False,False,False,NSW,Other
4857,20194059,False,False,False,SA,Other
4858,20192027,False,False,False,VIC,Other
4859,20191101,True,False,False,NSW,Bus
4860,20193048,False,False,False,QLD,Other
4861,20193023,False,False,False,QLD,Other
4862,20191128,False,False,False,NSW,Other
4863,20192172,False,False,False,VIC,Other
4864,20194042,False,False,False,SA,Other
4865,20191141,False,False,True,NSW,Articulated Truck
4866,20192084,False,False,False,VIC,Other
4867,20191230,False,True,False,NSW,Heavy Rigid Truck
4868,20192020,False,False,True,VIC,Articulated Truck
4869,20193046,False,False,False,QLD,Other
4870,20192112,False,False,False,VIC,Other
4871,20195026,False,False,False,WA,Other
4872,20193064,False,False,False,QLD,Other
4873,20194104,False,False,False,SA,Other
4874,20194110,False,False,False,SA,Other
4875,20191324,False,False,False,NSW,Other
4876,20191075,False,False,False,NSW,Other
4877,20196002,False,False,True,TAS,Articulated Truck
4878,20194097,False,False,True,SA,Articulated Truck
4879,20192186,False,False,False,VIC,Other
4880,20193179,False,False,False,QLD,Other
4881,20192003,False,False,False,VIC,Other
4882,20191291,False,False,False,NSW,Other
4883,20194098,False,False,False,SA,Other
4884,20191007,False,False,False,NSW,Other
4885,20191132,False,False,False,NSW,Other
4886,20191263,False,False,False,NSW,Other
4887,20193183,False,False,False,QLD,Other
4888,20195098,False,False,False,WA,Other
4889,20192217,False,False,False,VIC,Other
4890,20193102,False,False,False,QLD,Other
4891,20192137,False,True,False,VIC,Heavy Rigid Truck
4892,20198002,False,False,False,ACT,Other
4893,20192131,False,False,False,VIC,Other
4894,20191307,False,False,False,NSW,Other
4895,20193180,False,False,False,QLD,Other
4896,20191023,False,False,False,NSW,Other
4897,20192224,False,False,False,VIC,Other
4898,20192245,False,False,False,VIC,Other
4899,20194025,False,True,False,SA,Heavy Rigid Truck
4900,20191061,False,False,False,NSW,Other
4901,20191088,False,False,False,NSW,Other
4902,20194008,False,False,False,SA,Other
4903,20191006,False,False,False,NSW,Other
4904,20193137,False,False,False,QLD,Other
4905,20191072,False,False,False,NSW,Other
4906,20193188,False,False,False,QLD,Other
4907,20194048,False,False,False,SA,Other
4908,20193103,False,False,False,QLD,Other
4909,20191060,False,False,False,NSW,Other
4910,20194079,False,False,False,SA,Other
4911,20192019,False,False,False,VIC,Other
4912,20193083,False,False,False,QLD,Other
4913,20192165,False,True,False,VIC,Heavy Rigid Truck
4914,20192118,False,False,False,VIC,Other
4915,20191167,False,False,False,NSW,Other
4916,20196021,False,False,False,TAS,Other
