crash_id,year,month,weekday,weekday_weekend,day_night,num_fatalities,speed_zone,holiday_flag
20221140,2022,9,Thursday,Weekday,Day,1,50,None
20222169,2022,9,Thursday,Weekday,Day,1,50,None
20221237,2022,9,Thursday,Weekday,Night,1,80,None
20221060,2022,9,Thursday,Weekday,Night,1,110,None
20222090,2022,9,Thursday,Weekday,Night,1,80,None
20222176,2022,9,Tuesday,Weekday,Night,1,80,None
20222214,2022,9,Tuesday,Weekday,Day,1,60,None
20221243,2022,9,Tuesday,Weekday,Day,1,100,None
20222208,2022,9,Tuesday,Weekday,Day,1,100,None
20223118,2022,9,Tuesday,Weekday,Day,1,50,None
20222172,2022,9,Tuesday,Weekday,Day,1,60,None
20221127,2022,9,Tuesday,Weekday,Day,1,60,None
20222183,2022,9,Tuesday,Weekday,Day,1,80,None
20223153,2022,9,Tuesday,Weekday,Night,1,80,None
20221244,2022,9,Tuesday,Weekday,Night,5,60,None
20221133,2022,9,Tuesday,Weekday,Night,1,100,None
20224026,2022,9,Tuesday,Weekday,Night,1,60,None
20222199,2022,9,Wednesday,Weekday,Night,1,100,None
20224038,2022,9,Wednesday,Weekday,Night,1,60,None
20224051,2022,9,Wednesday,Weekday,Day,1,80,None
20223228,2022,9,Wednesday,Weekday,Day,1,100,None
20221025,2022,9,Wednesday,Weekday,Day,1,80,None
20223025,2022,9,Wednesday,Weekday,Day,1,100,None
20223147,2022,9,Wednesday,Weekday,Night,1,100,None
20223039,2022,9,Wednesday,Weekday,Night,1,60,None
20222192,2022,9,Wednesday,Weekday,Night,1,70,None
20222215,2022,8,Friday,Weekday,Day,1,100,None
20223061,2022,8,Friday,Weekday,Day,1,100,None
20223170,2022,8,Friday,Weekday,Day,2,100,None
20221054,2022,8,Friday,Weekday,Day,1,50,None
20221096,2022,8,Friday,Weekday,Day,1,90,None
20221235,2022,8,Friday,Weekday,Day,1,100,None
20222047,2022,8,Friday,Weekend,Night,1,40,None
20221010,2022,8,Friday,Weekend,Night,1,100,None
20222195,2022,8,Friday,Weekend,Night,2,100,None
20223117,2022,8,Monday,Weekday,Day,1,100,None
20222233,2022,8,Monday,Weekday,Day,1,100,None
20223121,2022,8,Monday,Weekday,Day,1,70,None
20222119,2022,8,Monday,Weekday,Day,1,60,None
20228003,2022,8,Monday,Weekday,Day,1,80,None
20227018,2022,8,Monday,Weekday,Night,2,130,None
20221217,2022,8,Monday,Weekday,Night,1,70,None
20221089,2022,8,Monday,Weekday,Night,1,50,None
20226042,2022,8,Monday,Weekday,Night,1,60,None
20223042,2022,8,Saturday,Weekend,Night,1,60,None
20227038,2022,8,Saturday,Weekend,Night,1,90,None
20223114,2022,8,Saturday,Weekend,Day,1,90,None
20224053,2022,8,Saturday,Weekend,Day,1,100,None
20222231,2022,8,Saturday,Weekend,Day,1,100,None
20223264,2022,8,Saturday,Weekend,Day,1,100,None
20226016,2022,8,Saturday,Weekend,Day,3,100,None
20222164,2022,8,Saturday,Weekend,Day,1,80,None
20221118,2022,8,Saturday,Weekend,Night,1,60,None
20223086,2022,8,Saturday,Weekend,Night,1,60,None
20224043,2022,8,Sunday,Weekend,Night,1,110,None
20223265,2022,8,Sunday,Weekend,Day,1,50,None
20223180,2022,8,Sunday,Weekend,Day,1,100,None
20221168,2022,8,Sunday,Weekend,Day,1,50,None
20223100,2022,8,Sunday,Weekend,Day,1,100,None
20221239,2022,8,Sunday,Weekend,Day,1,80,None
20221092,2022,8,Sunday,Weekend,Day,1,100,None
20223202,2022,8,Sunday,Weekend,Night,1,60,None
20222005,2022,8,Sunday,Weekend,Night,1,80,None
20224008,2022,8,Sunday,Weekend,Night,1,100,None
20223241,2022,8,Sunday,Weekend,Night,1,100,None
20227009,2022,8,Thursday,Weekday,Day,1,130,None
20222071,2022,8,Thursday,Weekday,Day,1,100,None
20227031,2022,8,Thursday,Weekday,Day,1,110,None
20223097,2022,8,Thursday,Weekday,Day,1,80,None
20224056,2022,8,Thursday,Weekday,Day,1,50,None
20221232,2022,8,Thursday,Weekday,Day,1,100,None
20222224,2022,8,Thursday,Weekday,Day,1,100,None
20224057,2022,8,Thursday,Weekday,Night,1,70,None
20221256,2022,8,Thursday,Weekday,Night,1,50,None
20223238,2022,8,Tuesday,Weekday,Night,1,60,None
20222003,2022,8,Tuesday,Weekday,Night,1,60,None
20227037,2022,8,Tuesday,Weekday,Night,1,100,None
20227012,2022,8,Tuesday,Weekday,Night,1,80,None
20223256,2022,8,Tuesday,Weekday,Day,1,50,None
20222140,2022,8,Tuesday,Weekday,Day,1,70,None
20221055,2022,8,Tuesday,Weekday,Day,1,100,None
20222152,2022,8,Tuesday,Weekday,Day,1,60,None
20221098,2022,8,Tuesday,Weekday,Day,1,100,None
20223076,2022,8,Tuesday,Weekday,Day,1,60,None
20222044,2022,8,Tuesday,Weekday,Night,1,100,None
20222216,2022,8,Tuesday,Weekday,Night,1,60,None
20223171,2022,8,Tuesday,Weekday,Night,1,100,None
20223015,2022,8,Wednesday,Weekday,Night,1,100,None
20223191,2022,8,Wednesday,Weekday,Night,1,80,None
20223115,2022,8,Wednesday,Weekday,Night,1,100,None
20223004,2022,8,Wednesday,Weekday,Day,1,60,None
20222232,2022,8,Wednesday,Weekday,Day,1,100,None
20223218,2022,8,Wednesday,Weekday,Day,1,100,None
20222197,2022,8,Wednesday,Weekday,Day,1,70,None
20221255,2022,8,Wednesday,Weekday,Day,1,100,None
20222029,2022,8,Wednesday,Weekday,Day,1,60,None
20223125,2022,7,Friday,Weekday,Night,1,100,None
20223222,2022,7,Friday,Weekday,Night,1,50,None
20223203,2022,7,Friday,Weekday,Day,1,60,None
20223111,2022,7,Friday,Weekday,Day,1,100,None
20221212,2022,7,Friday,Weekday,Day,1,100,None
20224066,2022,7,Friday,Weekday,Day,1,110,None
20222223,2022,7,Friday,Weekday,Day,1,100,None
20226015,2022,7,Friday,Weekday,Day,1,80,None
20223008,2022,7,Friday,Weekday,Day,1,90,None
20222181,2022,7,Friday,Weekday,Day,1,100,None
20227001,2022,7,Friday,Weekday,Day,2,110,None
20224058,2022,7,Friday,Weekday,Day,1,100,None
20222028,2022,7,Friday,Weekday,Day,1,80,None
20222010,2022,7,Friday,Weekend,Night,1,80,None
20227023,2022,7,Friday,Weekend,Night,1,80,None
20222151,2022,7,Friday,Weekend,Night,1,60,None
20221249,2022,7,Monday,Weekend,Night,1,50,None
20224033,2022,7,Monday,Weekday,Day,1,100,None
20223098,2022,7,Monday,Weekday,Day,1,100,None
20223188,2022,7,Monday,Weekday,Day,1,60,None
20222105,2022,7,Monday,Weekday,Day,1,100,None
20221149,2022,7,Monday,Weekday,Night,1,60,None
20222024,2022,7,Saturday,Weekend,Night,1,100,None
20221197,2022,7,Saturday,Weekend,Night,1,70,None
20224060,2022,7,Saturday,Weekend,Night,1,100,None
20223186,2022,7,Saturday,Weekend,Day,1,100,None
20222154,2022,7,Saturday,Weekend,Day,1,70,None
20221073,2022,7,Saturday,Weekend,Day,1,100,None
20226019,2022,7,Sunday,Weekend,Night,1,60,None
20222236,2022,7,Sunday,Weekend,Night,1,100,None
20221153,2022,7,Sunday,Weekend,Night,1,80,None
20222089,2022,7,Sunday,Weekend,Night,1,50,None
20222067,2022,7,Sunday,Weekend,Day,1,100,None
20223102,2022,7,Sunday,Weekend,Day,1,60,None
20223032,2022,7,Sunday,Weekend,Day,1,100,None
20223037,2022,7,Sunday,Weekend,Day,1,60,None
20223177,2022,7,Sunday,Weekend,Day,1,100,None
20221071,2022,7,Sunday,Weekend,Day,1,80,None
20223143,2022,7,Sunday,Weekend,Night,1,100,None
20227016,2022,7,Sunday,Weekend,Night,1,130,None
20221151,2022,7,Sunday,Weekend,Night,1,70,None
20223234,2022,7,Thursday,Weekday,Night,1,100,None
20222221,2022,7,Thursday,Weekday,Night,1,80,None
20222133,2022,7,Thursday,Weekday,Day,1,60,None
20221006,2022,7,Thursday,Weekday,Day,1,60,None
20223038,2022,7,Thursday,Weekday,Day,1,70,None
20223095,2022,7,Thursday,Weekday,Day,1,70,None
20223254,2022,7,Thursday,Weekday,Day,1,60,None
20226004,2022,7,Thursday,Weekday,Day,1,50,None
20223085,2022,7,Thursday,Weekday,Night,1,100,None
20222008,2022,7,Tuesday,Weekday,Night,1,80,None
20224040,2022,7,Tuesday,Weekday,Day,1,110,None
20222143,2022,7,Tuesday,Weekday,Day,1,60,None
20222123,2022,7,Tuesday,Weekday,Day,1,80,None
20222132,2022,7,Tuesday,Weekday,Day,1,100,None
20223120,2022,7,Tuesday,Weekday,Day,1,70,None
20223103,2022,7,Tuesday,Weekday,Day,1,80,None
20221129,2022,7,Tuesday,Weekday,Night,1,110,None
20222064,2022,7,Wednesday,Weekday,Day,1,80,None
20222054,2022,7,Wednesday,Weekday,Day,1,100,None
20221120,2022,7,Wednesday,Weekday,Day,1,100,None
20222011,2022,7,Wednesday,Weekday,Day,1,50,None
20221213,2022,7,Wednesday,Weekday,Night,1,60,None
20226003,2022,7,Wednesday,Weekday,Night,1,90,None
20223157,2022,7,Wednesday,Weekday,Night,1,60,None
20222033,2022,6,Friday,Weekday,Day,1,100,None
20221070,2022,6,Friday,Weekday,Day,1,70,None
20223082,2022,6,Friday,Weekday,Day,1,100,None
20223105,2022,6,Friday,Weekday,Day,1,60,None
20222091,2022,6,Friday,Weekday,Day,1,80,None
20221122,2022,6,Friday,Weekend,Night,1,110,None
20221219,2022,6,Friday,Weekend,Night,1,100,None
20227022,2022,6,Friday,Weekend,Night,1,80,None
20222141,2022,6,Friday,Weekend,Night,1,40,None
20222187,2022,6,Monday,Weekday,Day,1,60,None
20226030,2022,6,Monday,Weekday,Day,1,100,None
20223247,2022,6,Monday,Weekday,Day,1,100,None
20223259,2022,6,Monday,Weekday,Day,1,100,None
20223204,2022,6,Monday,Weekday,Day,1,60,None
20221053,2022,6,Monday,Weekday,Day,1,60,None
20222124,2022,6,Monday,Weekday,Day,1,80,None
20227021,2022,6,Monday,Weekday,Day,1,110,None
20223178,2022,6,Monday,Weekday,Day,1,20,None
20223026,2022,6,Monday,Weekday,Day,1,80,None
20222112,2022,6,Monday,Weekday,Day,1,100,None
20224067,2022,6,Monday,Weekday,Night,1,80,None
20223080,2022,6,Saturday,Weekend,Night,1,50,None
20227013,2022,6,Saturday,Weekend,Night,1,80,None
20221209,2022,6,Saturday,Weekend,Night,1,100,None
20221123,2022,6,Saturday,Weekend,Day,1,100,None
20221043,2022,6,Saturday,Weekend,Day,1,110,None
20222156,2022,6,Saturday,Weekend,Day,1,50,None
20221258,2022,6,Saturday,Weekend,Day,1,60,None
20223013,2022,6,Saturday,Weekend,Night,1,100,None
20228008,2022,6,Saturday,Weekend,Night,1,50,None
20222209,2022,6,Saturday,Weekend,Night,1,70,None
20222059,2022,6,Sunday,Weekend,Night,1,80,None
20224068,2022,6,Sunday,Weekend,Night,1,80,None
20224024,2022,6,Sunday,Weekend,Day,1,70,None
20221257,2022,6,Sunday,Weekend,Day,1,60,None
20221058,2022,6,Sunday,Weekend,Day,1,110,None
20223049,2022,6,Sunday,Weekend,Day,1,110,None
20227029,2022,6,Sunday,Weekend,Day,1,110,None
20222149,2022,6,Sunday,Weekend,Day,1,100,None
20222094,2022,6,Sunday,Weekend,Day,1,40,None
20222035,2022,6,Thursday,Weekday,Night,1,60,None
20222226,2022,6,Thursday,Weekday,Night,1,80,None
20223172,2022,6,Thursday,Weekday,Day,1,100,None
20222128,2022,6,Thursday,Weekday,Day,1,80,None
20222218,2022,6,Thursday,Weekday,Day,1,100,None
20222060,2022,6,Thursday,Weekday,Day,1,80,None
20223011,2022,6,Thursday,Weekday,Day,1,100,None
20223014,2022,6,Thursday,Weekday,Day,1,60,None
20221177,2022,6,Thursday,Weekday,Day,1,60,None
20221004,2022,6,Thursday,Weekday,Day,1,100,None
20223033,2022,6,Thursday,Weekday,Day,1,100,None
20221059,2022,6,Thursday,Weekday,Day,1,50,None
20223216,2022,6,Thursday,Weekday,Day,1,60,None
20224020,2022,6,Thursday,Weekday,Day,1,110,None
20222001,2022,6,Thursday,Weekday,Night,1,60,None
20222018,2022,6,Thursday,Weekday,Night,1,70,None
20223193,2022,6,Thursday,Weekday,Night,1,70,None
20222077,2022,6,Tuesday,Weekday,Night,1,80,None
20223156,2022,6,Tuesday,Weekday,Night,1,100,None
20221039,2022,6,Tuesday,Weekday,Day,1,60,None
20221003,2022,6,Tuesday,Weekday,Day,1,50,None
20223262,2022,6,Tuesday,Weekday,Day,1,100,None
20226037,2022,6,Tuesday,Weekday,Night,2,80,None
20227014,2022,6,Tuesday,Weekday,Night,1,110,None
20224035,2022,6,Tuesday,Weekday,Night,1,100,None
20222229,2022,6,Tuesday,Weekday,Night,1,50,None
20223063,2022,6,Wednesday,Weekday,Day,2,80,None
20221030,2022,6,Wednesday,Weekday,Day,2,100,None
20222092,2022,6,Wednesday,Weekday,Day,1,100,None
20223212,2022,6,Wednesday,Weekday,Day,1,100,None
20221085,2022,6,Wednesday,Weekday,Day,3,100,None
20223179,2022,6,Wednesday,Weekday,Night,1,80,None
20223242,2022,5,Friday,Weekday,Day,1,80,None
20223136,2022,5,Friday,Weekday,Day,1,50,None
20227039,2022,5,Friday,Weekday,Day,1,130,None
20222115,2022,5,Friday,Weekday,Day,1,100,None
20221091,2022,5,Friday,Weekday,Day,1,70,None
20226043,2022,5,Friday,Weekday,Day,1,100,None
20223087,2022,5,Friday,Weekday,Day,1,110,None
20223048,2022,5,Friday,Weekday,Day,1,100,None
20223155,2022,5,Friday,Weekday,Day,2,100,None
20228013,2022,5,Friday,Weekday,Day,1,60,None
20223057,2022,5,Friday,Weekend,Night,1,80,None
20226002,2022,5,Friday,Weekend,Night,1,50,None
20223119,2022,5,Friday,Weekend,Night,1,60,None
20222158,2022,5,Monday,Weekend,Night,1,100,None
20222043,2022,5,Monday,Weekday,Day,1,100,None
20221171,2022,5,Monday,Weekday,Day,1,100,None
20226021,2022,5,Monday,Weekday,Day,1,100,None
20221155,2022,5,Monday,Weekday,Day,1,70,None
20222055,2022,5,Monday,Weekday,Day,1,100,None
20223096,2022,5,Monday,Weekday,Day,1,60,None
20223270,2022,5,Monday,Weekday,Day,1,80,None
20221028,2022,5,Monday,Weekday,Night,1,110,None
20227011,2022,5,Monday,Weekday,Night,1,100,None
20223261,2022,5,Monday,Weekday,Night,1,60,None
20228014,2022,5,Saturday,Weekend,Day,1,80,None
20223183,2022,5,Saturday,Weekend,Day,1,100,None
20224009,2022,5,Saturday,Weekend,Day,1,60,None
20222075,2022,5,Saturday,Weekend,Day,1,100,None
20223185,2022,5,Saturday,Weekend,Day,1,100,None
20223054,2022,5,Saturday,Weekend,Night,1,100,None
20223269,2022,5,Saturday,Weekend,Night,1,60,None
20221178,2022,5,Saturday,Weekend,Night,1,100,None
20222202,2022,5,Saturday,Weekend,Night,1,100,None
20228015,2022,5,Saturday,Weekend,Night,1,60,None
20223168,2022,5,Saturday,Weekend,Night,1,100,None
20221065,2022,5,Sunday,Weekend,Night,1,100,None
20223110,2022,5,Sunday,Weekend,Night,1,70,None
20223088,2022,5,Sunday,Weekend,Night,1,80,None
20223043,2022,5,Sunday,Weekend,Night,1,80,None
20223197,2022,5,Sunday,Weekend,Day,2,100,None
20223236,2022,5,Sunday,Weekend,Day,1,80,None
20221227,2022,5,Sunday,Weekend,Day,1,60,None
20221100,2022,5,Sunday,Weekend,Day,1,80,None
20223134,2022,5,Sunday,Weekend,Day,1,80,None
20224028,2022,5,Sunday,Weekend,Day,2,60,None
20221221,2022,5,Sunday,Weekend,Day,1,80,None
20221090,2022,5,Sunday,Weekend,Day,1,50,None
20222009,2022,5,Sunday,Weekend,Day,1,100,None
20223006,2022,5,Sunday,Weekend,Night,1,50,None
20223235,2022,5,Sunday,Weekend,Night,1,100,None
20221050,2022,5,Sunday,Weekend,Night,1,60,None
20223273,2022,5,Thursday,Weekday,Day,1,100,None
20223190,2022,5,Thursday,Weekday,Day,1,60,None
20223243,2022,5,Thursday,Weekday,Day,1,70,None
20222078,2022,5,Thursday,Weekday,Day,1,100,None
20221263,2022,5,Thursday,Weekday,Day,1,110,None
20223237,2022,5,Thursday,Weekday,Night,1,80,None
20226020,2022,5,Thursday,Weekday,Night,1,80,None
20221211,2022,5,Thursday,Weekday,Night,1,100,None
20222074,2022,5,Thursday,Weekday,Night,1,50,None
20226012,2022,5,Thursday,Weekday,Night,1,60,None
20221222,2022,5,Thursday,Weekday,Night,1,100,None
20228005,2022,5,Thursday,Weekday,Night,1,80,None
20222096,2022,5,Tuesday,Weekday,Night,1,110,None
20223224,2022,5,Tuesday,Weekday,Day,1,100,None
20221144,2022,5,Tuesday,Weekday,Day,1,70,None
20221146,2022,5,Tuesday,Weekday,Day,1,50,None
20223083,2022,5,Tuesday,Weekday,Day,1,100,None
20226010,2022,5,Tuesday,Weekday,Day,2,100,None
20223104,2022,5,Tuesday,Weekday,Day,1,100,None
20222025,2022,5,Tuesday,Weekday,Day,1,40,None
20224047,2022,5,Tuesday,Weekday,Day,1,80,None
20227032,2022,5,Tuesday,Weekday,Night,1,60,None
20223149,2022,5,Tuesday,Weekday,Night,1,70,None
20223192,2022,5,Wednesday,Weekday,Night,1,100,None
20223106,2022,5,Wednesday,Weekday,Night,1,60,None
20224011,2022,5,Wednesday,Weekday,Night,1,60,None
20221114,2022,5,Wednesday,Weekday,Day,1,80,None
20221236,2022,5,Wednesday,Weekday,Day,1,100,None
20221029,2022,5,Wednesday,Weekday,Day,1,50,None
20224023,2022,5,Wednesday,Weekday,Day,1,80,None
20224046,2022,5,Wednesday,Weekday,Day,1,100,None
20222189,2022,5,Wednesday,Weekday,Day,1,100,None
20221125,2022,5,Wednesday,Weekday,Day,1,60,None
20222099,2022,5,Wednesday,Weekday,Day,1,80,None
20221095,2022,5,Wednesday,Weekday,Night,1,80,None
20227015,2022,5,Wednesday,Weekday,Night,1,80,None
20223040,2022,4,Friday,Weekday,Night,1,60,None
20221147,2022,4,Friday,Weekday,Night,1,60,None
20227008,2022,4,Friday,Weekday,Night,1,130,None
20228012,2022,4,Friday,Weekday,Night,1,50,Easter
20221201,2022,4,Friday,Weekday,Day,1,80,None
20221062,2022,4,Friday,Weekday,Day,1,100,Easter
20223020,2022,4,Friday,Weekday,Day,1,60,Easter
20222076,2022,4,Friday,Weekday,Day,1,80,None
20224064,2022,4,Friday,Weekday,Day,1,60,None
20222238,2022,4,Friday,Weekday,Day,1,60,None
20224059,2022,4,Friday,Weekend,Night,1,110,None
20221164,2022,4,Friday,Weekend,Night,1,100,Easter
20222170,2022,4,Friday,Weekend,Night,2,100,None
20221108,2022,4,Monday,Weekend,Night,1,50,Easter
20222144,2022,4,Monday,Weekend,Night,1,100,Easter
20222038,2022,4,Monday,Weekend,Night,1,100,None
20226029,2022,4,Monday,Weekday,Day,1,50,Easter
20221046,2022,4,Monday,Weekday,Day,1,110,None
20223266,2022,4,Monday,Weekday,Day,2,100,Easter
20221196,2022,4,Monday,Weekday,Day,1,100,None
20226031,2022,4,Monday,Weekday,Night,1,80,None
20222072,2022,4,Monday,Weekday,Night,1,60,Easter
20221226,2022,4,Monday,Weekday,Night,1,100,None
20223035,2022,4,Saturday,Weekend,Night,1,50,Easter
20221124,2022,4,Saturday,Weekend,Night,1,100,None
20221027,2022,4,Saturday,Weekend,Day,1,70,None
20221261,2022,4,Saturday,Weekend,Day,1,80,None
20221113,2022,4,Saturday,Weekend,Day,1,60,None
20223196,2022,4,Saturday,Weekend,Day,1,60,None
20221185,2022,4,Saturday,Weekend,Day,1,60,None
20221044,2022,4,Saturday,Weekend,Day,1,80,None
20226001,2022,4,Saturday,Weekend,Day,1,100,None
20224001,2022,4,Saturday,Weekend,Day,1,90,None
20221231,2022,4,Saturday,Weekend,Day,1,50,Easter
20222084,2022,4,Saturday,Weekend,Day,1,80,None
20221128,2022,4,Saturday,Weekend,Night,1,100,None
20227024,2022,4,Saturday,Weekend,Night,1,100,None
20222066,2022,4,Sunday,Weekend,Night,1,100,None
20221018,2022,4,Sunday,Weekend,Night,1,80,None
20227026,2022,4,Sunday,Weekend,Day,1,110,None
20228010,2022,4,Sunday,Weekend,Day,1,80,None
20223167,2022,4,Sunday,Weekend,Day,1,80,None
20222042,2022,4,Sunday,Weekend,Day,1,50,None
20222034,2022,4,Sunday,Weekend,Day,1,50,Easter
20226036,2022,4,Sunday,Weekend,Day,1,50,None
20223145,2022,4,Sunday,Weekend,Day,1,100,None
20223036,2022,4,Sunday,Weekend,Day,2,100,None
20224049,2022,4,Sunday,Weekend,Day,1,110,None
20222147,2022,4,Sunday,Weekend,Day,1,100,None
20223151,2022,4,Sunday,Weekend,Night,1,50,None
20223109,2022,4,Sunday,Weekend,Night,1,110,None
20221001,2022,4,Thursday,Weekday,Night,2,100,Easter
20224016,2022,4,Thursday,Weekday,Night,1,50,None
20221200,2022,4,Thursday,Weekday,Day,2,100,None
20222227,2022,4,Thursday,Weekday,Day,1,60,None
20221208,2022,4,Thursday,Weekday,Day,1,60,Easter
20223056,2022,4,Thursday,Weekday,Day,2,60,None
20226039,2022,4,Thursday,Weekday,Day,1,100,None
20226008,2022,4,Thursday,Weekday,Day,1,50,None
20226017,2022,4,Thursday,Weekday,Night,1,60,Easter
20221111,2022,4,Thursday,Weekday,Night,1,60,None
20224018,2022,4,Thursday,Weekday,Night,1,110,None
20227036,2022,4,Thursday,Weekday,Night,1,60,None
20222200,2022,4,Thursday,Weekday,Night,1,60,Easter
20224045,2022,4,Tuesday,Weekday,Day,1,60,None
20222230,2022,4,Tuesday,Weekday,Day,1,80,None
20222173,2022,4,Tuesday,Weekday,Day,1,60,None
20224004,2022,4,Tuesday,Weekday,Day,1,50,None
20221253,2022,4,Tuesday,Weekday,Day,1,100,None
20222093,2022,4,Tuesday,Weekday,Night,1,80,None
20221238,2022,4,Tuesday,Weekday,Night,1,70,None
20221093,2022,4,Tuesday,Weekday,Night,1,70,None
20222058,2022,4,Wednesday,Weekday,Day,1,70,None
20221157,2022,4,Wednesday,Weekday,Day,1,40,None
20223260,2022,4,Wednesday,Weekday,Day,4,100,None
20224006,2022,4,Wednesday,Weekday,Night,1,110,None
20222175,2022,3,Friday,Weekday,Night,1,60,None
20226018,2022,3,Friday,Weekday,Day,1,110,None
20221072,2022,3,Friday,Weekday,Day,1,80,None
20221076,2022,3,Friday,Weekday,Day,1,100,None
20221251,2022,3,Friday,Weekday,Day,1,80,None
20224021,2022,3,Friday,Weekday,Day,1,80,None
20221148,2022,3,Friday,Weekday,Day,1,100,None
20222080,2022,3,Friday,Weekday,Day,1,60,None
20222114,2022,3,Friday,Weekday,Day,1,100,None
20223127,2022,3,Friday,Weekday,Day,1,80,None
20226009,2022,3,Friday,Weekend,Night,2,100,None
20222145,2022,3,Friday,Weekend,Night,1,60,None
20222049,2022,3,Monday,Weekend,Night,1,100,None
20221193,2022,3,Monday,Weekday,Day,1,50,None
20223072,2022,3,Monday,Weekday,Day,1,100,None
20223169,2022,3,Monday,Weekday,Day,1,100,None
20221049,2022,3,Monday,Weekday,Day,1,100,None
20223225,2022,3,Monday,Weekday,Day,1,60,None
20224003,2022,3,Monday,Weekday,Day,1,60,None
20221064,2022,3,Monday,Weekday,Day,1,80,None
20223159,2022,3,Monday,Weekday,Day,1,100,None
20222185,2022,3,Monday,Weekday,Night,1,80,None
20223060,2022,3,Monday,Weekday,Night,1,60,None
20227007,2022,3,Saturday,Weekend,Night,1,130,None
20222081,2022,3,Saturday,Weekend,Day,1,100,None
20222138,2022,3,Saturday,Weekend,Day,1,80,None
20223240,2022,3,Saturday,Weekend,Day,1,60,None
20221084,2022,3,Saturday,Weekend,Night,1,50,None
20221121,2022,3,Saturday,Weekend,Night,1,100,None
20227033,2022,3,Saturday,Weekend,Night,1,100,None
20224042,2022,3,Saturday,Weekend,Night,1,50,None
20227020,2022,3,Saturday,Weekend,Night,1,80,None
20221145,2022,3,Saturday,Weekend,Night,1,100,None
20221066,2022,3,Sunday,Weekend,Night,1,110,None
20221139,2022,3,Sunday,Weekend,Night,1,100,None
20223094,2022,3,Sunday,Weekend,Day,1,100,None
20221242,2022,3,Sunday,Weekend,Day,1,70,None
20222027,2022,3,Sunday,Weekend,Day,1,60,None
20221223,2022,3,Sunday,Weekend,Day,1,60,None
20223160,2022,3,Sunday,Weekend,Day,1,60,None
20224014,2022,3,Sunday,Weekend,Night,1,110,None
20223017,2022,3,Sunday,Weekend,Night,1,100,None
20223132,2022,3,Sunday,Weekend,Night,1,100,None
20221101,2022,3,Sunday,Weekend,Night,2,70,None
20222026,2022,3,Thursday,Weekday,Night,1,70,None
20223245,2022,3,Thursday,Weekday,Night,1,40,None
20223200,2022,3,Thursday,Weekday,Night,1,100,None
20221019,2022,3,Thursday,Weekday,Day,2,110,None
20224034,2022,3,Thursday,Weekday,Day,1,60,None
20222122,2022,3,Thursday,Weekday,Day,1,100,None
20223215,2022,3,Thursday,Weekday,Day,1,50,None
20223122,2022,3,Thursday,Weekday,Day,1,100,None
20221182,2022,3,Thursday,Weekday,Night,1,60,None
20222061,2022,3,Thursday,Weekday,Night,1,60,None
20221247,2022,3,Tuesday,Weekday,Night,1,100,None
20221033,2022,3,Tuesday,Weekday,Day,1,90,None
20223189,2022,3,Tuesday,Weekday,Day,1,50,None
20226035,2022,3,Tuesday,Weekday,Day,1,100,None
20221169,2022,3,Tuesday,Weekday,Day,1,70,None
20221207,2022,3,Tuesday,Weekday,Day,1,70,None
20223250,2022,3,Tuesday,Weekday,Day,1,100,None
20226014,2022,3,Tuesday,Weekday,Day,1,70,None
20223232,2022,3,Tuesday,Weekday,Day,1,100,None
20221088,2022,3,Wednesday,Weekday,Night,1,50,None
20221165,2022,3,Wednesday,Weekday,Night,1,100,None
20222234,2022,3,Wednesday,Weekday,Day,1,100,None
20221204,2022,3,Wednesday,Weekday,Day,1,100,None
20222134,2022,3,Wednesday,Weekday,Day,1,100,None
20226013,2022,3,Wednesday,Weekday,Day,1,100,None
20223175,2022,3,Wednesday,Weekday,Day,1,50,None
20223263,2022,3,Wednesday,Weekday,Night,1,60,None
20222020,2022,3,Wednesday,Weekday,Night,1,100,None
20223001,2022,3,Wednesday,Weekday,Night,1,100,None
20221119,2022,3,Wednesday,Weekday,Night,1,60,None
20221138,2022,3,Wednesday,Weekday,Night,1,70,None
20223205,2022,2,Friday,Weekday,Night,1,60,None
20221063,2022,2,Friday,Weekday,Night,1,60,None
20227004,2022,2,Friday,Weekday,Night,1,100,None
20223112,2022,2,Friday,Weekday,Day,1,50,None
20222161,2022,2,Friday,Weekday,Day,1,60,None
20222235,2022,2,Friday,Weekday,Day,1,60,None
20222150,2022,2,Friday,Weekday,Day,1,100,None
20223066,2022,2,Friday,Weekday,Day,1,100,None
20223069,2022,2,Friday,Weekend,Night,1,60,None
20223137,2022,2,Friday,Weekend,Night,1,100,None
20223194,2022,2,Friday,Weekend,Night,1,50,None
20223268,2022,2,Monday,Weekend,Night,1,60,None
20223124,2022,2,Monday,Weekend,Night,1,60,None
20221036,2022,2,Monday,Weekday,Day,1,100,None
20223084,2022,2,Monday,Weekday,Day,1,60,None
20221172,2022,2,Monday,Weekday,Night,1,100,None
20222048,2022,2,Monday,Weekday,Night,1,100,None
20221134,2022,2,Saturday,Weekend,Day,1,50,None
20223251,2022,2,Saturday,Weekend,Day,1,60,None
20222113,2022,2,Saturday,Weekend,Day,1,100,None
20222017,2022,2,Saturday,Weekend,Day,1,70,None
20221069,2022,2,Saturday,Weekend,Day,1,100,None
20223213,2022,2,Saturday,Weekend,Day,1,70,None
20222070,2022,2,Saturday,Weekend,Day,1,50,None
20223229,2022,2,Saturday,Weekend,Day,1,100,None
20223187,2022,2,Saturday,Weekend,Day,1,50,None
