crash_id,num_fatalities
20223096,1
20223270,1
20221028,1
20227011,1
20223261,1
20228014,1
20223183,1
20224009,1
20222075,1
20223185,1
20223054,1
20223269,1
20221178,1
20222202,1
20228015,1
20223168,1
20221065,1
20223110,1
20223088,1
20223043,1
20223197,2
20223236,1
20221227,1
20221100,1
20223134,1
20224028,2
20221221,1
20221090,1
20222009,1
20223006,1
20223235,1
20221050,1
20223273,1
20223190,1
20223243,1
20222078,1
20221263,1
20223237,1
20226020,1
20221211,1
20222074,1
20226012,1
20221222,1
20228005,1
20222096,1
20223224,1
20221144,1
20221146,1
20223083,1
20226010,2
20223104,1
20222025,1
20224047,1
20227032,1
20223149,1
20223192,1
20223106,1
20224011,1
20221114,1
20221236,1
20221029,1
20224023,1
20224046,1
20222189,1
20221125,1
20222099,1
20221095,1
20227015,1
20223040,1
20221147,1
20227008,1
20228012,1
20221201,1
20221062,1
20223020,1
20222076,1
20224064,1
20222238,1
20224059,1
20221164,1
20222170,2
20221108,1
20222144,1
20222038,1
20226029,1
20221046,1
20223266,2
20221196,1
20226031,1
20222072,1
20221226,1
20223035,1
20221124,1
20221027,1
20221261,1
20221113,1
20223196,1
20221185,1
20221044,1
20226001,1
20224001,1
20221231,1
20222084,1
20221128,1
20227024,1
20222066,1
20221018,1
20227026,1
20228010,1
20223167,1
20222042,1
20222034,1
20226036,1
20223145,1
20223036,2
20224049,1
20222147,1
20223151,1
20223109,1
20221001,2
20224016,1
20221200,2
20222227,1
20221208,1
20223056,2
20226039,1
20226008,1
20226017,1
20221111,1
20224018,1
20227036,1
20222200,1
20224045,1
20222230,1
20222173,1
20224004,1
20221253,1
20222093,1
20221238,1
20221093,1
20222058,1
20221157,1
20223260,4
20224006,1
20222175,1
20226018,1
20221072,1
20221076,1
20221251,1
20224021,1
20221148,1
20222080,1
20222114,1
20223127,1
20226009,2
20222145,1
20222049,1
20221193,1
20223072,1
20223169,1
20221049,1
20223225,1
20224003,1
20221064,1
20223159,1
20222185,1
20223060,1
20227007,1
20222081,1
20222138,1
20223240,1
20221084,1
20221121,1
20227033,1
20224042,1
20227020,1
20221145,1
20221066,1
20221139,1
20223094,1
20221242,1
20222027,1
20221223,1
20223160,1
20224014,1
20223017,1
20223132,1
20221101,2
20222026,1
20223245,1
20223200,1
20221019,2
20224034,1
20222122,1
20223215,1
20223122,1
20221182,1
20222061,1
20221247,1
20221033,1
20223189,1
20226035,1
20221169,1
20221207,1
20223250,1
20226014,1
20223232,1
20221088,1
20221165,1
20222234,1
20221204,1
20222134,1
20226013,1
20223175,1
20223263,1
20222020,1
20223001,1
20221119,1
20221138,1
20223205,1
20221063,1
20227004,1
20223112,1
20222161,1
20222235,1
20222150,1
20223066,1
20223069,1
20223137,1
20223194,1
20223268,1
20223124,1
20221036,1
20223084,1
20221172,1
20222048,1
20221134,1
20223251,1
20222113,1
20222017,1
20221069,1
20223213,1
20222070,1
20223229,1
20223187,1
20222130,1
20221023,1
20221038,1
20227030,4
20221083,2
20224031,1
20222213,1
20221206,1
20227010,1
20224027,1
20223130,1
20222083,1
20223126,1
20223144,1
20221032,1
20221156,1
20224029,1
20224063,1
20223027,1
20224022,1
20221130,1
20222082,1
20222097,1
20223244,1
20221260,1
20221167,1
20222228,1
20221005,1
20223255,1
20223079,1
20222188,1
20228011,1
20226025,1
20223207,1
20222086,1
20221045,1
20223007,1
20226032,1
20221117,1
20222107,1
20221104,1
20221218,1
20224052,1
20223182,1
20222155,1
20226028,1
20222045,1
20223161,2
20224039,1
20221142,1
20223231,1
20222146,1
20222039,1
20221160,1
20221137,1
20223227,1
20221022,1
20227035,1
20223009,1
20223165,1
20223019,1
20222201,1
20222050,1
20223081,2
20223210,1
20223116,1
20221041,1
20222088,1
20224010,1
20221216,1
20223267,1
20223030,1
20221007,1
20223176,2
20221246,1
20223022,1
20223230,1
20221021,1
20222087,1
20223184,1
20224030,1
20222179,1
20222118,1
20224005,1
20221048,1
20223140,1
20223092,1
20221014,1
20221057,1
20222116,1
20223047,1
20222056,1
20222203,1
20223257,1
20223128,1
20222160,1
20222053,1
20221183,1
20222110,1
20221224,1
20221259,1
20221228,1
20221198,1
20223195,1
20221034,1
20221115,1
20223211,2
20221075,1
20223089,1
20222162,1
20222065,1
20221159,1
20222046,1
20221068,1
20222174,1
20223041,1
20226022,1
20221020,1
20223133,1
20222062,1
20221254,2
20222007,1
20223233,1
20221241,1
20227006,1
20222212,1
20221229,1
20226033,1
20222041,1
20221186,1
20227034,1
20224048,1
20221214,1
20223142,1
20222100,1
20223021,1
20221158,1
20222117,1
20221154,1
20227019,1
20221024,2
20222186,1
20224017,1
20222219,1
20228001,1
20222125,1
20226024,1
20213216,1
20212172,1
20215133,1
20213127,1
20212142,1
20212161,1
20211232,1
20212205,1
20211018,1
20212026,1
20217020,1
20216011,1
20212157,1
20213119,1
20212051,1
20211130,1
20217003,2
20213226,1
20217025,1
20213164,1
20211254,1
20212108,2
20213187,1
20212145,1
20214071,1
20211225,1
20211166,1
20211178,1
20214004,1
20211200,1
20215156,1
20211155,1
20211170,1
20215047,1
20212198,1
20212013,1
20214049,1
20213006,1
20211017,1
20214075,1
20213162,1
20217007,1
20211124,1
20215063,1
20211075,1
20211174,1
20211229,1
20213008,1
20213150,1
20211133,1
20211042,1
20212133,1
20212194,1
20212196,1
20213195,1
20212129,1
20215152,1
20215013,1
20215078,1
20216018,1
20211250,1
20216010,1
20211039,1
20211131,1
20214022,1
20211246,1
20214015,1
20211031,1
20212030,1
20212067,2
20211081,1
20211181,1
20215057,1
20214074,1
20215150,1
20213228,1
20211027,1
20211087,1
20211086,1
20211242,1
20215054,1
20215144,1
20211147,1
20211194,1
20213247,1
20211146,1
20212029,1
20213206,1
20216016,1
20211164,1
20211009,1
20212162,1
20213242,1
20212075,1
20213086,1
20211235,1
20211025,1
20213175,1
20212078,1
20211058,1
20212153,1
20211167,1
20212167,1
20211215,1
20213154,1
20211205,1
20215151,1
20215066,1
20212113,1
20214077,1
20211013,1
20211103,1
20211085,1
20213026,1
20217018,1
20213052,1
20213031,1
20213153,1
20214027,1
20215076,2
20216032,1
20214020,1
20211097,1
20212061,1
20213071,1
20212176,1
20212136,2
20214084,1
20215105,1
20214056,1
20211024,1
20212201,2
20213166,1
20215106,1
20212057,1
20211201,1
20212160,1
20211140,1
20211041,1
20212034,1
20212010,1
20214036,1
20213163,1
20211101,1
20211251,1
20213143,3
20212209,1
20212135,1
20211168,1
20214050,1
20212011,1
20212185,1
20213088,1
20211245,1
20214039,2
20213137,2
20212137,1
20215141,1
20213214,1
20211127,1
20213134,1
20211183,1
20213027,1
20212155,1
20213067,1
20211213,1
20212016,1
20215018,1
20215149,1
20213190,1
20212024,1
20215024,1
20216027,1
20215095,2
20213149,1
20212143,1
20214058,1
20211185,1
20211159,1
20213140,1
20212156,2
20215001,1
20215114,1
20212097,1
20212028,1
20215067,1
20212087,1
20213227,2
20213174,1
20213136,1
20211202,1
20213197,1
20211189,1
20213106,1
20211100,1
20211093,1
20213032,2
20214003,1
20211021,1
20211161,1
20211256,1
20215065,1
20213070,1
20213132,1
20212056,1
20217014,1
20213046,1
20214037,1
20211135,1
20211234,1
20213170,1
20214061,1
20213235,1
20213212,1
20214023,1
20211151,1
20212060,1
20211089,1
20215041,1
20213123,1
20211145,1
20216009,1
20211078,1
20211207,1
20211059,2
20212154,1
20215020,1
20212019,1
20213144,1
20213199,1
20212186,1
20213082,1
20211006,1
20213003,2
20213141,1
20214030,1
20214054,1
20215125,1
20213230,1
20212179,1
20215157,1
20211077,1
20212049,1
20213135,3
20214062,1
20213112,1
20211199,1
20212092,1
20211152,1
20212036,1
20213093,1
20213151,1
20213057,1
20215059,1
20211212,1
20211106,1
20211184,1
20215154,1
20213183,1
20217012,1
20211063,1
20217009,1
20213177,1
20213101,1
20212095,1
20213185,1
20214091,1
20214081,1
20212128,1
20215102,1
20212098,2
20214059,1
20211177,1
20214001,1
20212119,1
20215127,1
20213002,1
20216013,1
20213087,1
20213030,1
20212021,1
20211116,1
20211076,1
20211136,1
20212008,1
20215077,1
20213129,1
20212066,1
20214047,1
20211191,1
20215044,1
20212106,1
20212134,1
20212053,1
20217008,1
20212111,1
20211011,1
20213068,1
20213157,1
20212012,1
20211203,1
20215140,1
20213090,1
20212072,1
20215088,1
20215155,1
20215147,1
20213155,1
20215055,1
20211020,1
20213130,1
20215121,1
20216022,1
20215014,1
20212090,1
20211030,1
20215040,1
20213188,1
20212159,4
20214013,1
20215142,2
20211154,1
20215132,1
20212077,2
20216014,1
20211094,1
20212146,1
20211015,3
20211108,1
20213165,1
20214086,1
20214079,1
20214010,1
20215128,1
20213062,1
20215089,1
20211055,1
20213128,4
20211048,2
20213210,1
20212055,3
20212151,1
20213084,1
20215028,1
20216031,2
20217010,1
20211237,1
20211197,1
20215002,1
20211160,1
20215022,1
20213113,1
20213133,1
20213232,1
20215030,1
20212175,1
20213096,2
20211029,2
20213085,1
20213040,1
20213126,1
20213222,1
20211244,1
20215038,1
20213217,1
20213066,1
20211172,1
20211125,1
20217006,1
20216020,1
20215049,1
20213058,1
20212058,2
20216025,1
20215145,1
20213218,1
20214017,1
20212023,1
20212014,1
20213028,1
20213023,1
20212171,1
20211118,1
20213248,1
20214070,2
20212076,2
20213024,1
20217023,1
20213142,1
20213139,1
20212071,1
20211220,1
20211236,1
20216033,1
20214028,1
20212118,1
20211057,1
20213196,1
20212074,1
20211126,1
20211045,1
20215110,1
20212210,1
20215015,1
20216029,1
20211113,1
20213192,1
20213118,1
20213019,1
20212124,1
20213012,1
20212187,1
20212044,1
20212109,1
20215007,1
20213016,3
20211249,1
20212005,1
20211088,1
20215123,1
20213010,2
20214066,1
20213120,1
20212088,1
20215091,1
20215153,1
20214078,1
20216024,2
20213073,1
20211148,1
20213103,1
20212180,1
20216028,1
20215139,1
20213231,1
20213237,1
20211260,1
20217015,1
20211049,1
20215082,1
20214012,1
20215131,1
20212050,1
20213238,1
20212079,1
20214016,1
20211026,1
20215005,1
20212096,1
20213078,1
20213004,1
20213097,1
20212189,2
20211050,1
20212052,1
20217024,1
20213039,1
20213107,1
20216006,2
20215046,1
20211068,1
20212147,1
20217016,1
20213080,3
20215143,1
20212149,1
20213035,2
20211239,1
20211064,1
20217031,1
20214025,1
20212158,1
20216019,1
20211241,1
20211221,1
20212002,1
20213029,1
20211120,1
20212039,1
20212063,1
20213005,1
20211040,1
20212148,1
20215061,1
20213169,2
20213017,1
20214014,1
20215052,1
20214021,1
20211012,1
20213182,1
20211175,1
20214024,2
20211196,1
20217019,1
20213160,1
20211062,1
20212038,1
20213079,1
20214072,1
20211038,1
20217028,1
20211227,1
20218003,1
20212204,1
20211047,1
20213219,1
20213180,1
20212177,1
20213054,1
20212182,1
20212022,1
20211003,1
20211072,1
20213200,1
20213038,1
20211074,1
20211028,1
20214052,1
20213077,1
20211115,1
20211014,1
20212165,1
20211252,1
20211104,1
20212211,1
20214063,1
20211069,1
20215099,1
20217029,1
20214032,1
20212141,1
20211096,1
20211095,1
20212089,1
20213061,1
20211142,1
20213048,1
20213033,1
20213156,1
20212188,1
20214069,1
20211158,1
20213041,1
20211144,1
20216021,1
20212018,1
20211186,1
20214053,1
20217022,1
20211216,1
20215004,1
20213105,1
20212103,1
20212047,1
20215021,1
20212064,1
20211228,1
20211218,1
20215073,1
20213173,1
20213034,1
20213171,1
20215009,1
20214073,1
20213146,2
20215098,1
20213099,1
20211162,1
20212099,1
20213100,1
20212003,1
20212107,1
20215096,1
20211150,1
20215070,2
20211259,1
20211036,2
20212166,1
20212178,1
20212020,1
20213124,1
20215148,1
20211255,1
20213125,1
20217013,1
20213072,1
20214038,1
20211134,1
20213225,1
20215045,1
20211192,1
20211053,1
20215083,1
20215011,1
20215056,1
20213158,1
20213009,1
20211129,1
20213060,1
20217011,1
20213186,1
20215053,1
20213194,1
20212104,1
20214005,1
20213209,1
20213211,1
20211209,1
20216026,1
20213091,1
20217032,1
20212190,1
20211079,2
20211257,1
20212070,1
20213203,1
20215033,1
20211111,1
20211231,1
20212169,1
20211123,1
20217001,1
20214048,1
20211258,1
20211222,1
20211022,1
20216012,1
20215068,1
20215006,1
20211034,1
20217004,1
20215100,1
20211190,1
20215036,1
20215037,1
20213193,1
20213245,1
20214057,1
20215108,1
20214019,1
20211132,1
20212125,1
20213083,1
20215124,1
20215069,1
20212086,1
20213044,1
20212025,1
20215058,1
20211226,1
20213021,1
20216003,1
20212073,1
20212138,1
20211206,1
20212131,1
20213223,1
20211043,1
20215092,1
20214088,1
20211195,1
20213114,1
20212117,1
20215090,1
20212207,1
20212174,1
20212004,1
20211001,1
20213152,1
20212091,1
20216030,1
20211083,1
20212037,1
20212105,1
20217017,1
20215094,1
20214080,1
20216002,1
20211247,1
20213050,1
20215050,1
20213059,1
20213074,1
20212054,1
20215115,1
20214040,1
20212085,1
20214093,1
20211198,3
20212094,1
20212195,1
20211007,1
20215134,1
20213055,1
20214041,1
20211005,1
20212203,1
20213089,1
20211248,1
20215093,1
20212121,1
20215003,2
20211099,1
20212163,1
20213213,1
20211188,1
20211180,1
20216023,1
20213075,1
20215136,2
20213076,2
20211016,1
20211238,1
20213168,1
20213042,1
20212040,1
20211082,1
20214083,1
20213013,1
20214042,1
20216005,1
20212065,1
20211061,1
20211067,3
20215111,1
20214065,1
20216017,1
20212101,1
20216008,1
20211137,1
20211060,1
20211033,1
20211084,1
20215039,1
20211117,1
20212045,1
20213108,1
20214090,1
20213234,1
20218010,1
20211240,1
20211098,1
20213220,1
20217002,1
20213176,1
20211219,1
20214018,1
20212152,1
20211071,1
20214043,1
20213229,1
20215043,1
20213236,1
20212035,1
20211163,1
20211092,1
20218005,1
20213051,1
20213047,1
20211217,1
20211149,1
20211070,1
20213081,1
20213036,1
20213233,1
20212001,1
20213244,1
20213014,1
20211035,1
20213179,1
20214045,2
20212191,1
20213104,1
20213145,1
20217021,1
20212009,1
20212164,1
20212042,1
20212130,1
20213178,1
20214082,2
20213243,1
20212032,1
20214026,1
20212081,1
20213205,1
20213001,1
20212033,1
20211080,1
20215146,1
20211044,1
20215042,1
20213056,1
20212144,1
20212110,1
20215087,1
20212059,1
20213109,2
20212212,1
20213110,2
20213148,1
20214085,1
20211128,1
20214006,1
20212116,1
20212120,1
20217030,1
20212027,1
20215034,1
20212062,1
20214009,1
20211052,1
20212083,1
20215086,1
20214087,1
20213147,1
20212015,1
20211056,1
20215027,1
20213020,1
20211037,1
20214051,1
20212183,1
20211171,1
20211091,1
20215074,1
20213189,1
20215097,1
20211004,1
20211182,1
20211065,1
20213224,2
20213053,1
20214092,1
20212139,1
20212115,1
20211090,1
20213063,1
20213049,1
20211187,1
20213043,1
20211211,1
20213215,1
20213207,1
20211122,1
20214011,1
20212046,1
20215060,1
20213167,1
20215119,1
20213094,1
20213208,1
20214094,1
20213045,1
20211214,1
20212199,1
20211153,1
20213138,1
20213007,1
20211002,1
20212200,1
20215103,1
20211109,1
20212150,1
20212017,1
20211210,1
20215138,1
20213159,1
20214089,1
20213122,1
20212114,1
20211169,1
20212082,1
20211119,1
20213117,1
20212122,1
20211173,1
20215117,1
20211233,1
20211230,1
20211051,1
20216004,1
20211054,1
20211253,1
20212080,1
20213115,1
20213064,1
20213022,1
20212007,1
20211073,1
20214044,1
20212197,1
20215129,1
20212041,2
20213095,1
20213191,1
20211023,1
20214002,1
20212126,1
20218011,1
20212069,1
20211176,1
20213011,2
20212208,1
20211141,1
20211032,1
20214068,1
20211243,2
20211143,1
20212123,1
20212170,1
20215081,1
20213172,1
20211165,1
20212192,1
20213241,2
20213240,1
20215008,1
20214033,1
20214008,1
20213037,1
20211193,1
20214007,1
20217026,1
20213131,1
20211105,1
20215158,1
20214076,1
20215071,1
20213161,1
20212193,1
20211139,1
20215126,1
20211102,1
20217005,1
20211112,1
20212127,1
20213025,1
20211046,1
20214031,1
20213069,1
20211110,1
20214035,1
20211138,1
20213184,1
20216015,1
20215080,1
20212184,1
20213239,1
20212043,1
20217027,1
20215026,1
20215051,1
20215113,1
20213121,1
20212202,1
20211156,1
20212048,1
20212068,1
20213246,1
20215064,1
20214060,1
20212100,1
20213116,2
20215118,1
20211114,1
20211224,1
20213098,1
20211107,1
20211179,1
20218009,1
20211157,1
20215029,1
20213102,1
20215010,1
20215085,1
20215135,1
20212112,1
20212093,1
20211066,3
20212102,1
20214055,1
20213015,1
20215079,2
20211208,1
20213065,1
20211223,1
20211008,1
20211010,1
20215048,1
20214034,1
20215130,1
20212168,1
20215025,1
20212173,1
20211019,1
20215109,1
20215031,1
20211204,2
20213201,3
20215032,1
20215112,1
20211121,1
20215035,1
20213221,1
20214064,1
20214046,1
20213018,1
20212140,1
20213198,1
20216007,1
20203116,1
20203201,1
20203050,1
20201071,1
20203222,1
20203006,1
20202059,1
20203233,1
20202124,1
20205110,1
20205108,1
20206023,1
20202004,1
20203146,2
20203134,1
20204053,1
20203228,2
20201006,1
20202109,1
20203158,1
20204081,1
20202175,1
20204074,1
20203097,1
20203049,1
20201118,1
20201202,1
20203013,1
20204003,1
20205095,2
20203137,1
20202130,1
20207022,1
20205128,1
20204001,1
20201212,1
20203038,1
20201166,1
20204004,1
20205127,1
20201253,1
20201205,1
20202066,1
20202061,1
20201148,1
20203105,1
20203103,1
20201100,1
20202100,2
20202127,1
20202188,1
20201033,1
20201098,1
20203159,1
20203163,1
20207017,2
20201185,1
20203063,1
20204072,1
20205030,1
20203181,1
20201116,1
20203021,1
20204068,1
20203007,1
20201059,1
20201250,1
20207009,1
20201167,1
20202160,1
20203058,1
20203160,1
20201186,1
20201201,1
20205023,1
20202018,1
20203185,1
20201093,2
20203152,1
20201043,1
20207015,1
20202016,1
20203011,1
20206003,1
20205104,1
20201058,1
20205067,1
20205077,2
20203237,1
20201197,1
20203232,1
20204020,1
20201047,1
20203178,1
20206019,1
20201065,1
20205114,1
20203197,1
20203230,1
20203164,1
20203095,1
20201110,1
20201096,1
20203015,1
20201180,1
20201042,1
20201073,1
20203099,1
20201022,1
20204044,3
20202105,1
20203024,1
20203167,1
20205068,1
20201165,1
20202049,1
20204040,1
20205106,2
20207007,1
20201002,1
20202039,1
20201244,1
20207013,1
20205014,1
20201264,2
20206010,1
20201223,1
20203039,1
20201175,1
20202095,1
20203118,1
20201215,1
20201051,1
20201243,1
20203213,2
20205083,2
20204032,1
20205001,2
20204054,1
20205042,1
20203062,1
20203155,1
20202033,1
20203027,1
20204084,1
20202072,1
20202131,1
20202088,1
20205061,1
20203176,1
20204005,1
20202189,1
20204029,1
20207005,1
20204073,1
20201021,1
20203051,1
20202013,1
20202097,1
20203055,1
20204008,1
20205035,1
20202133,1
20205069,1
20204060,1
20202134,1
20203172,1
20202044,1
20201237,1
20201011,1
20203014,2
20201209,1
20205040,1
20204010,1
20203083,1
20205092,1
20203053,1
20202053,1
20203220,1
20203223,1
20206032,3
20205048,1
20202082,1
20202143,2
20203193,1
20201045,1
20201106,1
20207003,1
20203179,1
20204012,1
20203205,1
20203068,1
20202037,2
20202071,1
20204066,1
20202092,1
20203084,1
20202087,1
20201121,1
20201170,1
20205017,3
20203074,1
20202163,1
20207008,1
20201078,1
20201232,1
20203052,1
20202118,1
20204021,1
20205136,1
20202102,1
20206022,1
20203047,1
20203002,1
20202098,1
20205135,1
20203012,1
20205029,1
20205112,1
20202187,1
20201236,1
20205101,1
20203244,1
20203191,1
20203098,1
20203017,1
20203162,1
20202056,1
20205054,1
20204065,1
20201037,1
20203113,1
20203048,1
20202009,1
20205051,1
20201196,1
20201032,1
20203143,1
20201145,1
20207004,1
20202094,1
20203156,1
20204061,1
20201173,1
20204030,1
20201242,1
20201217,1
20205004,1
20206025,1
20203177,1
20205100,1
20204013,1
20202062,1
20202180,1
20201247,1
20203072,1
20203131,1
20205049,1
20202190,1
20203036,1
20203076,1
20201182,1
20205102,1
20205119,1
20202058,1
20201263,1
20202123,1
20206030,1
20203071,1
20205089,1
20201114,1
20201143,1
20203239,1
20205020,1
20203032,1
20203117,1
20202079,1
20201112,1
20202170,1
20202080,1
20205041,1
20201119,1
20204048,1
20201038,1
20201008,1
20203238,1
20201154,1
20201090,1
20203129,1
20201164,1
20201132,1
20201155,1
20201153,1
20201262,1
20202060,1
20201144,1
20203175,1
20201255,2
20203214,1
20205124,1
20202096,1
20201025,1
20202132,1
20203040,2
20203119,1
20202070,2
20201081,1
20203190,1
20203114,1
20203173,1
20202166,1
20203226,1
20208006,1
20203111,3
20205039,2
20205045,1
20203130,1
20203010,1
20205109,1
20204067,1
20201251,2
20201091,1
20201064,1
20203211,1
20201200,1
20203139,1
20203250,1
20208001,1
20203148,1
20201249,1
20202172,1
20201151,1
20202020,1
20201226,1
20205028,1
20201133,1
20202147,1
20204035,1
20201072,1
20203089,1
20202151,1
20201231,1
20202168,1
20201023,1
20201070,1
20201095,1
20205129,1
20205118,1
20205009,1
20203235,1
20202111,1
20204071,2
20204019,1
20205116,1
20201158,1
20201034,1
20202025,1
20201035,1
20201207,1
20201229,1
20201104,1
20203199,1
20203124,1
20201213,1
20201189,1
20203153,1
20201088,1
20202157,1
20201092,1
20203057,1
20206014,1
20203212,1
20202128,1
20202156,1
20202032,1
20202177,1
20206012,2
20202015,1
20201003,1
20207024,2
20201066,2
20203194,1
20207002,1
20206028,1
20203142,1
20203064,1
20203106,1
20203184,1
20203206,1
20205002,1
20202065,1
20203188,1
20205098,1
20201162,2
20207001,1
20203030,3
20202099,1
20202035,1
20202090,1
20201239,1
20206018,2
20203123,1
20205027,1
20205074,1
20201126,1
20203132,1
20205130,1
20207028,1
20202106,1
20201241,1
20203236,1
20205111,1
20202075,1
20203234,1
20204037,1
20203033,1
20201044,1
20203094,2
20205015,2
20201204,1
20203157,1
20201187,2
20203135,1
20201137,1
20204082,1
20201056,1
20203171,1
20202145,1
20201140,1
20203198,1
20201138,1
20201007,1
20203043,1
20201016,1
20204036,1
20202069,1
20207019,1
20205050,1
20202176,2
20207011,1
20205072,1
20203029,1
20205093,1
20202023,1
20203093,1
20208003,1
20201159,1
20201063,1
20201087,1
20203018,1
20206020,1
20205031,1
20202091,1
20202159,1
20203005,1
20203042,1
20203209,4
20205117,1
20203109,1
20201102,2
20205025,1
20201195,1
20204069,1
20201224,1
20201084,1
20201198,1
20203107,1
20201040,1
20204039,1
20201240,1
20204063,1
20204022,1
20203245,1
20203035,1
20203001,1
20205056,1
20202050,1
20202116,1
20202122,1
20202101,1
20203056,1
20203210,1
20202014,1
20203243,1
20201080,1
20201120,1
20205133,1
20203046,1
20201130,1
20204076,1
20201211,1
20203225,1
20206015,1
20203122,1
20202076,1
20201135,1
20203081,1
20205081,1
20205032,1
20204075,1
20207025,1
20204085,1
20204034,1
20201163,1
20205033,1
20201172,1
20201181,1
20204017,1
20203241,1
20202154,2
20203108,2
20205036,1
20203187,1
20202089,1
20203136,1
20203009,1
20202084,1
20201101,1
20201094,1
20203008,1
20201124,1
20205064,1
20203217,1
20203037,1
20203075,1
20203204,1
20203249,1
20202034,1
20201041,1
20205019,2
20201257,1
20205052,1
20205073,1
20207020,1
20207023,1
20202110,2
20202093,1
20201125,1
20201062,1
20201067,1
20205125,1
20203060,1
20202195,2
20203101,1
20201142,1
20205053,1
20203080,2
20203041,4
20207006,1
20202114,1
20203096,1
20204011,1
20202164,1
20203218,2
20201220,1
20201234,1
20201004,1
20202012,1
20201258,1
20201252,1
20201026,1
20205022,1
20202119,1
20201052,1
20203229,1
20202193,1
20203079,1
20204050,1
20201233,1
20201146,1
20205065,1
20202028,1
20203127,1
20205123,1
20203077,1
20202171,1
20201039,1
20205071,1
20201129,1
20201031,1
20201177,1
20202178,1
20205120,1
20201218,1
20203121,1
20201193,1
20205063,2
20204015,2
20205094,2
20205057,1
20206027,1
20202108,1
20203087,1
20203125,1
20202007,1
20201131,2
20203020,1
20203165,1
20202022,1
20202051,1
20203045,1
20201169,1
20201238,1
20203104,1
20201086,1
20201225,2
20204007,2
20205066,1
20201150,1
20203246,1
20201219,1
20201191,1
20202139,1
20203031,1
20203112,1
20207018,1
20201188,1
20202038,1
20204047,1
20203090,1
20201136,1
20203004,1
20202029,2
20203126,1
20201174,2
20201208,1
20205018,1
20201019,1
20205091,2
20204046,1
20203202,3
20203208,1
20202169,1
20204028,1
20202046,1
20205026,1
20205007,1
20201001,1
20203066,1
20205024,1
20202129,1
20202019,1
20202073,1
20202153,1
20203115,1
20203088,1
20205047,1
20202191,1
20205075,1
20206006,1
20203189,1
20201194,1
20203025,1
20203086,2
20203161,1
20202081,1
20203168,1
20202140,1
20205058,1
20201079,1
20204025,1
20202125,2
20204079,1
20202144,1
20203065,1
20201009,1
20203100,1
20203069,1
20201036,1
20208004,2
20205016,1
20204033,2
20201222,1
20201053,1
20201061,1
20203061,1
20203215,1
20201082,1
20203023,1
20205078,1
20201122,1
20204006,1
20202186,1
20203078,1
20201013,2
20203120,1
20207027,1
20201176,1
20201152,1
20203028,1
20202121,1
20204078,1
20201068,1
20201014,1
20202183,1
20203003,1
20202002,1
20201149,1
20203221,1
20205080,1
20201184,1
20205046,1
20206004,1
20203248,1
20202057,1
20201141,1
20205097,1
20201214,1
20201010,1
20201127,1
20203054,1
20201057,1
20205034,2
20205008,1
20201099,1
20201246,1
20202006,1
20203138,1
20203091,1
20204041,1
20202138,1
20202162,1
20206017,1
20201029,1
20203192,1
20201256,1
20205038,1
20203240,2
20201216,1
20202077,1
20205070,1
20202135,1
20202182,1
20202181,1
20203140,1
20202017,1
20202005,1
20205103,1
20202042,1
20202027,1
20203186,1
20201077,1
20203231,1
20203150,1
20204058,1
20202155,1
20202173,1
20202074,1
20201183,1
20205006,1
20205126,1
20201168,1
20205062,1
20203085,1
20204027,1
20202055,1
20204014,1
20202146,1
20204045,1
20204077,1
20204064,1
20205076,1
20202113,1
20202030,1
20203082,1
20205113,2
20203026,1
20201192,1
20204024,1
20203145,1
20204056,1
20203151,1
20203170,2
20204051,1
20201221,1
20201109,1
20201113,1
20202148,1
20201117,1
20201083,1
20202117,1
20204057,1
20203182,1
20201260,1
20203180,1
20201097,1
20204026,1
20202165,1
20203059,1
20201248,1
20203169,1
20201147,1
20202043,1
20202067,1
20203183,1
20205012,1
20201228,1
20203174,1
20203073,1
20201017,1
20201227,1
20203141,1
20202036,1
20204070,1
20204002,1
20206001,1
20202137,1
20203016,1
20206013,1
20204055,1
20202001,1
20201028,1
20202149,1
20201156,1
20202010,1
20201005,2
20201055,1
20207012,1
20204043,1
20201161,1
20203019,1
20202120,1
20202021,1
20205084,2
20203154,1
20201230,1
20201089,1
20203247,1
20207016,2
20203044,1
20201108,1
20205021,1
20205003,1
20202078,1
20205115,1
20202150,1
20202112,1
20207014,1
20201115,1
20202103,1
20203102,1
20206007,1
20201020,1
20204023,2
20201069,2
20201030,1
20201235,1
20205085,1
20202185,1
20202136,1
20205107,1
20201157,4
20202152,1
20205088,1
20201050,1
20202179,1
20204042,1
20203133,1
20202031,1
20202052,1
20204009,1
20203216,1
20203219,1
20201128,1
20201074,1
20206031,1
20205060,1
20201139,1
20201261,1
20207021,1
20201123,1
20201049,1
20201015,1
20203251,1
20206002,1
20202048,1
20203034,1
20201054,1
20201018,1
20202003,1
20204031,1
20203067,2
20204018,1
20203110,1
20201103,1
20202107,1
20203166,1
20201024,1
20201206,1
20202142,2
20201203,1
20201075,1
20206009,3
20202045,1
20204059,1
20205132,1
20203200,1
20205090,1
20205037,1
20201111,1
20202158,1
20202167,1
20202040,1
20201107,1
20203224,1
20203147,1
20202184,1
20201190,1
20201245,1
20204083,1
20203207,1
20201259,1
20202068,1
20201178,1
20203196,1
20206016,1
20206008,1
20201105,1
20201171,1
20202161,1
20205010,1
20202085,1
20206026,1
20201199,1
20201085,1
20206024,1
20201027,1
