user_id,crash_id,age,gender,role,age_group,deceased
4770,20201222,35,Male,Driver,26_to_39,True
4771,20201053,19,Male,Passenger,17_to_25,True
4772,20201061,62,Male,Pedestrian,40_to_64,True
4773,20203061,58,Male,Motorcycle rider,40_to_64,True
4774,20203215,49,Male,Motorcycle rider,40_to_64,True
4775,20201082,35,Male,Driver,26_to_39,True
4776,20203023,40,Male,Driver,40_to_64,True
4777,20205078,23,Male,Driver,17_to_25,True
4778,20201122,58,Female,Driver,40_to_64,True
4779,20204006,62,Male,Driver,40_to_64,True
4780,20202186,27,Male,Driver,26_to_39,True
4781,20203078,72,Male,Driver,65_to_74,True
4782,20201013,22,Male,Passenger,17_to_25,True
4783,20201013,19,Male,Driver,17_to_25,True
4784,20203120,23,Male,Driver,17_to_25,True
4785,20207027,33,Female,Driver,26_to_39,True
4786,20201176,28,Male,Motorcycle rider,26_to_39,True
4787,20201152,43,Male,Driver,40_to_64,True
4788,20203028,23,Male,Driver,17_to_25,True
4789,20202121,27,Male,Driver,26_to_39,True
4790,20204078,80,Male,Driver,75_or_older,True
4791,20201068,30,Male,Pedal cyclist,26_to_39,True
4792,20201014,55,Male,Motorcycle rider,40_to_64,True
4793,20202183,85,Female,Driver,75_or_older,True
4794,20203003,69,Male,Pedal cyclist,65_to_74,True
4795,20202002,57,Male,Driver,40_to_64,True
4796,20201149,72,Male,Driver,65_to_74,True
4797,20203221,50,Male,Motorcycle rider,40_to_64,True
4798,20205080,88,Female,Driver,75_or_older,True
4799,20201184,63,Female,Pedestrian,40_to_64,True
4800,20205046,47,Male,Motorcycle rider,40_to_64,True
4801,20206004,62,Male,Driver,40_to_64,True
4802,20203248,33,Male,Driver,26_to_39,True
4803,20202057,45,Male,Pedal cyclist,40_to_64,True
4804,20201141,38,Male,Pedestrian,26_to_39,True
4805,20205097,27,Female,Driver,26_to_39,True
4806,20201214,47,Male,Pedal cyclist,40_to_64,True
4807,20201010,79,Male,Pedestrian,75_or_older,True
4808,20201127,53,Male,Motorcycle rider,40_to_64,True
4809,20203054,42,Male,Passenger,40_to_64,True
4810,20201057,43,Female,Motorcycle rider,40_to_64,True
4811,20205034,86,Male,Passenger,75_or_older,True
4812,20205034,83,Female,Driver,75_or_older,True
4813,20205008,28,Male,Driver,26_to_39,True
4814,20201099,48,Female,Driver,40_to_64,True
4815,20201246,72,Female,Pedal cyclist,65_to_74,True
4816,20202006,81,Female,Passenger,75_or_older,True
4817,20203138,58,Male,Pedestrian,40_to_64,True
4818,20203091,48,Male,Motorcycle rider,40_to_64,True
4819,20204041,42,Female,Pedestrian,40_to_64,True
4820,20202138,35,Female,Driver,26_to_39,True
4821,20202162,29,Male,Driver,26_to_39,True
4822,20206017,24,Male,Driver,17_to_25,True
4823,20201029,76,Male,Driver,75_or_older,True
4824,20203192,60,Male,Driver,40_to_64,True
4825,20201256,70,Male,Driver,65_to_74,True
4826,20205038,79,Female,Passenger,75_or_older,True
4827,20203240,75,Female,Driver,75_or_older,True
4828,20203240,70,Male,Passenger,65_to_74,True
4829,20201216,46,Female,Driver,40_to_64,True
4830,20202077,34,Female,Driver,26_to_39,True
4831,20205070,43,Male,Driver,40_to_64,True
4832,20202135,54,Male,Motorcycle rider,40_to_64,True
4833,20202182,46,Male,Motorcycle rider,40_to_64,True
4834,20202181,31,Female,Driver,26_to_39,True
4835,20203140,61,Male,Motorcycle rider,40_to_64,True
4836,20202017,60,Male,Motorcycle rider,40_to_64,True
4837,20202005,32,Male,Motorcycle rider,26_to_39,True
4838,20205103,71,Male,Driver,65_to_74,True
4839,20202042,79,Female,Pedestrian,75_or_older,True
4840,20202027,44,Female,Motorcycle rider,40_to_64,True
4841,20203186,71,Male,Driver,65_to_74,True
4842,20201077,36,Male,Motorcycle rider,26_to_39,True
4843,20203231,93,Female,Passenger,75_or_older,True
4844,20203150,24,Male,Driver,17_to_25,True
4845,20204058,39,Male,Driver,26_to_39,True
4846,20202155,27,Male,Motorcycle rider,26_to_39,True
4847,20202173,21,Male,Driver,17_to_25,True
4848,20202074,18,Male,Driver,17_to_25,True
4849,20201183,17,Male,Passenger,17_to_25,True
4850,20205006,53,Male,Passenger,40_to_64,True
4851,20205126,18,Female,Driver,17_to_25,True
4852,20201168,17,Male,Driver,17_to_25,True
4853,20205062,70,Male,Driver,65_to_74,True
4854,20203085,65,Female,Pedestrian,65_to_74,True
4855,20204027,92,Male,Driver,75_or_older,True
4856,20202055,77,Male,Driver,75_or_older,True
4857,20204014,1,Male,Passenger,0_to_16,True
4858,20202146,79,Male,Driver,75_or_older,True
4859,20204045,57,Male,Motorcycle rider,40_to_64,True
4860,20204077,23,Female,Passenger,17_to_25,True
4861,20204064,20,Male,Driver,17_to_25,True
4862,20205076,25,Male,Motorcycle rider,17_to_25,True
4863,20202113,46,Male,Motorcycle rider,40_to_64,True
4864,20202030,18,Female,Driver,17_to_25,True
4865,20203082,20,Male,Motorcycle rider,17_to_25,True
4866,20205113,20,Male,Driver,17_to_25,True
4867,20205113,19,Male,Driver,17_to_25,True
4868,20203026,31,Male,Driver,26_to_39,True
4869,20201192,18,Male,Driver,17_to_25,True
4870,20204024,23,Male,Driver,17_to_25,True
4871,20203145,15,Female,Pedestrian,0_to_16,True
4872,20204056,49,Male,Passenger,40_to_64,True
4873,20203151,64,Male,Passenger,40_to_64,True
4874,20203170,81,Male,Driver,75_or_older,True
4875,20203170,76,Female,Passenger,75_or_older,True
4876,20204051,24,Female,Passenger,17_to_25,True
4877,20201221,75,Male,Motorcycle rider,75_or_older,True
4878,20201109,75,Male,Driver,75_or_older,True
4879,20201113,20,Female,Driver,17_to_25,True
4880,20202148,79,Female,Driver,75_or_older,True
4881,20201117,20,Female,Passenger,17_to_25,True
4882,20201083,34,Male,Driver,26_to_39,True
4883,20202117,27,Male,Driver,26_to_39,True
4884,20204057,55,Male,Driver,40_to_64,True
4885,20203182,54,Male,Motorcycle rider,40_to_64,True
4886,20201260,22,Female,Driver,17_to_25,True
4887,20203180,29,Male,Driver,26_to_39,True
4888,20201097,49,Male,Passenger,40_to_64,True
4889,20204026,30,Male,Motorcycle rider,26_to_39,True
4890,20202165,1,Female,Pedestrian,0_to_16,True
4891,20203059,44,Male,Driver,40_to_64,True
4892,20201248,49,Male,Driver,40_to_64,True
4893,20203169,19,Male,Driver,17_to_25,True
4894,20201147,22,Male,Driver,17_to_25,True
4895,20202043,48,Male,Pedestrian,40_to_64,True
4896,20202067,21,Male,Motorcycle rider,17_to_25,True
4897,20203183,24,Male,Driver,17_to_25,True
4898,20205012,26,Male,Driver,26_to_39,True
4899,20201228,61,Female,Pedestrian,40_to_64,True
4900,20203174,57,Female,Driver,40_to_64,True
4901,20203073,87,Male,Driver,75_or_older,True
4902,20201017,18,Female,Driver,17_to_25,True
4903,20201227,84,Male,Pedestrian,75_or_older,True
4904,20203141,74,Male,Motorcycle rider,65_to_74,True
4905,20202036,66,Female,Driver,65_to_74,True
4906,20204070,40,Male,Driver,40_to_64,True
4907,20204002,47,Female,Driver,40_to_64,True
4908,20206001,54,Male,Driver,40_to_64,True
4909,20202137,32,Male,Pedal cyclist,26_to_39,True
4910,20203016,94,Female,Pedestrian,75_or_older,True
4911,20206013,19,Female,Passenger,17_to_25,True
4912,20204055,68,Male,Driver,65_to_74,True
4913,20202001,68,Male,Pedal cyclist,65_to_74,True
4914,20201028,74,Male,Driver,65_to_74,True
4915,20202149,22,Female,Pedal cyclist,17_to_25,True
4916,20201156,56,Male,Motorcycle rider,40_to_64,True
4917,20202010,14,Male,Pedal cyclist,0_to_16,True
4918,20201005,26,Female,Driver,26_to_39,True
4919,20201005,0,Male,Passenger,0_to_16,True
4920,20201055,42,Male,Motorcycle rider,40_to_64,True
4921,20207012,19,Male,Passenger,17_to_25,True
4922,20204043,29,Male,Pedestrian,26_to_39,True
4923,20201161,39,Female,Pedestrian,26_to_39,True
4924,20203019,40,Female,Driver,40_to_64,True
4925,20202120,49,Male,Motorcycle rider,40_to_64,True
4926,20202021,95,Female,Passenger,75_or_older,True
4927,20205084,79,Female,Passenger,75_or_older,True
4928,20205084,81,Male,Passenger,75_or_older,True
4929,20203154,13,Male,Pedestrian,0_to_16,True
4930,20201230,64,Male,Driver,40_to_64,True
4931,20201089,20,Male,Driver,17_to_25,True
4932,20203247,65,Male,Pedestrian,65_to_74,True
4933,20207016,34,Female,Driver,26_to_39,True
4934,20203044,36,Female,Driver,26_to_39,True
4935,20207016,20,Male,Driver,17_to_25,True
4936,20201108,43,Male,Pedestrian,40_to_64,True
4937,20205021,40,Male,Driver,40_to_64,True
4938,20205003,47,Female,Driver,40_to_64,True
4939,20202078,18,Female,Driver,17_to_25,True
4940,20205115,73,Male,Driver,65_to_74,True
4941,20202150,39,Male,Driver,26_to_39,True
4942,20202112,83,Male,Driver,75_or_older,True
4943,20207014,55,Male,Motorcycle rider,40_to_64,True
4944,20201115,46,Male,Driver,40_to_64,True
4945,20202103,26,Female,Driver,26_to_39,True
4946,20203102,32,Male,Driver,26_to_39,True
4947,20206007,26,Male,Pedestrian,26_to_39,True
4948,20201020,29,Male,Driver,26_to_39,True
4949,20204023,50,Male,Pedestrian,40_to_64,True
4950,20204023,44,Female,Pedestrian,40_to_64,True
4951,20201069,21,Male,Passenger,17_to_25,True
4952,20201069,23,Male,Driver,17_to_25,True
4953,20201030,66,Male,Pedestrian,65_to_74,True
4954,20201235,61,Male,Pedal cyclist,40_to_64,True
4955,20205085,58,Male,Passenger,40_to_64,True
4956,20202185,54,Male,Driver,40_to_64,True
4957,20202136,53,Female,Passenger,40_to_64,True
4958,20205107,64,Male,Driver,40_to_64,True
4959,20201157,13,Male,Pedestrian,0_to_16,True
4960,20201157,11,Female,Pedestrian,0_to_16,True
4961,20201157,8,Female,Pedestrian,0_to_16,True
4962,20201157,12,Female,Pedestrian,0_to_16,True
4963,20202152,34,Male,Pedal cyclist,26_to_39,True
4964,20205088,18,Male,Passenger,17_to_25,True
4965,20201050,47,Female,Pedestrian,40_to_64,True
4966,20202179,23,Male,Motorcycle rider,17_to_25,True
4967,20204042,20,Female,Driver,17_to_25,True
4968,20203133,19,Male,Motorcycle rider,17_to_25,True
4969,20202031,24,Male,Pedestrian,17_to_25,True
4970,20202052,55,Male,Pedal cyclist,40_to_64,True
4971,20204009,36,Male,Driver,26_to_39,True
4972,20203216,85,Male,Driver,75_or_older,True
4973,20203219,49,Male,Motorcycle rider,40_to_64,True
4974,20201128,61,Male,Pedestrian,40_to_64,True
4975,20201074,59,Male,Motorcycle rider,40_to_64,True
4976,20206031,49,Male,Motorcycle rider,40_to_64,True
4977,20205060,27,Male,Motorcycle rider,26_to_39,True
4978,20201139,53,Male,Driver,40_to_64,True
4979,20201261,29,Female,Passenger,26_to_39,True
4980,20207021,57,Female,Driver,40_to_64,True
4981,20201123,79,Female,Driver,75_or_older,True
4982,20201049,90,Male,Pedestrian,75_or_older,True
4983,20201015,32,Male,Motorcycle rider,26_to_39,True
4984,20203251,33,Male,Driver,26_to_39,True
4985,20206002,54,Male,Driver,40_to_64,True
4986,20202048,55,Male,Driver,40_to_64,True
4987,20203034,47,Male,Motorcycle rider,40_to_64,True
4988,20201054,56,Male,Pedestrian,40_to_64,True
4989,20201018,23,Male,Driver,17_to_25,True
4990,20202003,30,Male,Driver,26_to_39,True
4991,20204031,79,Male,Driver,75_or_older,True
4992,20203067,57,Male,Driver,40_to_64,True
4993,20203067,59,Male,Passenger,40_to_64,True
4994,20204018,44,Female,Pedal cyclist,40_to_64,True
4995,20203110,83,Female,Pedestrian,75_or_older,True
4996,20201103,43,Female,Driver,40_to_64,True
4997,20202107,78,Male,Driver,75_or_older,True
4998,20203166,53,Male,Motorcycle rider,40_to_64,True
4999,20201024,79,Female,Pedestrian,75_or_older,True
5000,20201206,16,Male,Pedal cyclist,0_to_16,True
5001,20202142,29,Male,Driver,26_to_39,True
5002,20202142,36,Male,Passenger,26_to_39,True
5003,20201203,21,Male,Pedestrian,17_to_25,True
5004,20201075,85,Male,Pedestrian,75_or_older,True
5005,20206009,63,Male,Passenger,40_to_64,True
5006,20206009,65,Male,Driver,65_to_74,True
5007,20206009,36,Male,Driver,26_to_39,True
5008,20202045,67,Male,Driver,65_to_74,True
5009,20204059,18,Male,Motorcycle rider,17_to_25,True
5010,20205132,82,Male,Passenger,75_or_older,True
5011,20203200,33,Male,Passenger,26_to_39,True
5012,20205090,26,Male,Pedal cyclist,26_to_39,True
5013,20205037,33,Male,Motorcycle rider,26_to_39,True
5014,20201111,49,Male,Pedal cyclist,40_to_64,True
5015,20202158,77,Male,Pedestrian,75_or_older,True
5016,20202167,63,Male,Driver,40_to_64,True
5017,20202040,43,Male,Passenger,40_to_64,True
5018,20201107,32,Male,Driver,26_to_39,True
5019,20203224,84,Male,Driver,75_or_older,True
5020,20203147,39,Male,Driver,26_to_39,True
5021,20202184,86,Male,Driver,75_or_older,True
5022,20201190,38,Female,Passenger,26_to_39,True
5023,20201245,56,Male,Motorcycle rider,40_to_64,True
5024,20204083,27,Male,Driver,26_to_39,True
5025,20203207,27,Male,Motorcycle rider,26_to_39,True
5026,20201259,54,Male,Pedestrian,40_to_64,True
5027,20202068,41,Male,Driver,40_to_64,True
5028,20201178,54,Male,Driver,40_to_64,True
5029,20203196,17,Male,Pedestrian,17_to_25,True
5030,20206016,17,Female,Driver,17_to_25,True
5031,20206008,53,Male,Driver,40_to_64,True
5032,20201105,65,Male,Pedal cyclist,65_to_74,True
5033,20201171,75,Male,Driver,75_or_older,True
5034,20202161,38,Male,Motorcycle rider,26_to_39,True
5035,20205010,28,Male,Motorcycle rider,26_to_39,True
5036,20202085,22,Male,Driver,17_to_25,True
5037,20206026,59,Male,Driver,40_to_64,True
5038,20201199,34,Female,Passenger,26_to_39,True
5039,20201085,51,Male,Pedal cyclist,40_to_64,True
5040,20206024,40,Male,Pedestrian,40_to_64,True
5041,20201027,17,Male,Pedestrian,17_to_25,True
5042,20202024,28,Male,Passenger,26_to_39,True
5043,20203092,28,Male,Passenger,26_to_39,True
5044,20202024,33,Male,Passenger,26_to_39,True
5045,20203092,19,Female,Driver,17_to_25,True
5046,20206029,89,Female,Pedestrian,75_or_older,True
5047,20204080,31,Male,Motorcycle rider,26_to_39,True
5048,20204080,27,Male,Motorcycle rider,26_to_39,True
5049,20204049,34,Male,Driver,26_to_39,True
5050,20205011,95,Female,Passenger,75_or_older,True
5051,20205011,64,Female,Driver,40_to_64,True
5052,20201076,67,Female,Passenger,65_to_74,True
5053,20203227,16,Male,Passenger,0_to_16,True
5054,20201012,19,Male,Passenger,17_to_25,True
5055,20205137,49,Male,Motorcycle rider,40_to_64,True
5056,20204038,61,Male,Motorcycle rider,40_to_64,True
5057,20202174,30,Female,Driver,26_to_39,True
5058,20205122,37,Female,Passenger,26_to_39,True
5059,20205122,41,Male,Driver,40_to_64,True
5060,20201048,79,Female,Pedestrian,75_or_older,True
5061,20202054,39,Male,Pedestrian,26_to_39,True
5062,20203242,33,Male,Motorcycle rider,26_to_39,True
5063,20201210,62,Male,Motorcycle rider,40_to_64,True
5064,20204016,80,Male,Passenger,75_or_older,True
5065,20202192,53,Female,Passenger,40_to_64,True
5066,20202192,68,Male,Driver,65_to_74,True
5067,20201179,36,Male,Pedestrian,26_to_39,True
5068,20205082,36,Male,Driver,26_to_39,True
5069,20202115,26,Male,Driver,26_to_39,True
5070,20205079,70,Male,Driver,65_to_74,True
5071,20203022,18,Male,Pedestrian,17_to_25,True
5072,20202083,48,Male,Driver,40_to_64,True
5073,20204062,33,Male,Motorcycle rider,26_to_39,True
5074,20202026,28,Male,Driver,26_to_39,True
5075,20201254,21,Female,Passenger,17_to_25,True
5076,20201254,30,Female,Passenger,26_to_39,True
5077,20201254,32,Male,Driver,26_to_39,True
5078,20201160,48,Male,Driver,40_to_64,True
5079,20202104,39,Female,Driver,26_to_39,True
5080,20205131,23,Male,Driver,17_to_25,True
5081,20201134,46,Male,Driver,40_to_64,True
5082,20201134,28,Male,Driver,26_to_39,True
5083,20202086,58,Male,Passenger,40_to_64,True
5084,20202126,52,Male,Pedestrian,40_to_64,True
5085,20202011,37,Female,Driver,26_to_39,True
5086,20202047,25,Male,Driver,17_to_25,True
5087,20202064,26,Male,Motorcycle rider,26_to_39,True
5088,20201060,35,Male,Motorcycle rider,26_to_39,True
5089,20205087,21,Male,Passenger,17_to_25,True
5090,20206021,51,Male,Driver,40_to_64,True
5091,20201046,80,Male,Driver,75_or_older,True
5092,20203149,39,Male,Driver,26_to_39,True
5093,20204052,78,Female,Pedestrian,75_or_older,True
5094,20202194,77,Female,Passenger,75_or_older,True
5095,20207010,24,Male,Passenger,17_to_25,True
5096,20205121,28,Male,Driver,26_to_39,True
5097,20191119,31,Male,Motorcycle rider,26_to_39,True
5098,20192173,53,Male,Pedestrian,40_to_64,True
5099,20193073,75,Male,Driver,75_or_older,True
5100,20192170,90,Male,Driver,75_or_older,True
5101,20197003,28,Female,Driver,26_to_39,True
5102,20194003,46,Male,Driver,40_to_64,True
5103,20191322,28,Female,Driver,26_to_39,True
5104,20191322,29,Male,Passenger,26_to_39,True
5105,20193148,69,Male,Driver,65_to_74,True
5106,20192171,67,Male,Driver,65_to_74,True
5107,20192038,37,Female,Driver,26_to_39,True
5108,20194038,24,Male,Driver,17_to_25,True
5109,20195069,76,Female,Passenger,75_or_older,True
5110,20195069,40,Male,Driver,40_to_64,True
5111,20193071,58,Male,Motorcycle rider,40_to_64,True
5112,20193006,54,Female,Driver,40_to_64,True
5113,20194020,38,Male,Pedal cyclist,26_to_39,True
5114,20194053,18,Male,Driver,17_to_25,True
5115,20197018,22,Male,Passenger,17_to_25,True
5116,20197018,33,Male,Passenger,26_to_39,True
5117,20197018,26,Male,Driver,26_to_39,True
5118,20197018,27,Male,Passenger,26_to_39,True
5119,20197018,20,Male,Passenger,17_to_25,True
5120,20193115,54,Female,Motorcycle rider,40_to_64,True
5121,20197021,18,Male,Driver,17_to_25,True
5122,20191214,74,Male,Motorcycle rider,65_to_74,True
5123,20192073,62,Male,Driver,40_to_64,True
5124,20191117,22,Male,Motorcycle rider,17_to_25,True
5125,20191169,23,Male,Driver,17_to_25,True
5126,20191207,30,Male,Driver,26_to_39,True
5127,20192176,29,Male,Driver,26_to_39,True
5128,20198001,28,Male,Driver,26_to_39,True
5129,20191012,37,Female,Driver,26_to_39,True
5130,20194030,81,Male,Pedestrian,75_or_older,True
5131,20192130,87,Male,Pedestrian,75_or_older,True
5132,20191066,62,Female,Passenger,40_to_64,True
5133,20195135,71,Male,Driver,65_to_74,True
5134,20191133,29,Female,Passenger,26_to_39,True
5135,20191089,45,Male,Driver,40_to_64,True
5136,20194050,34,Male,Driver,26_to_39,True
5137,20193168,36,Female,Pedestrian,26_to_39,True
5138,20191125,20,Female,Passenger,17_to_25,True
5139,20191078,47,Male,Driver,40_to_64,True
5140,20192016,16,Male,Pedal cyclist,0_to_16,True
5141,20191071,41,Male,Pedestrian,40_to_64,True
5142,20195043,22,Male,Pedestrian,17_to_25,True
5143,20195073,76,Male,Motorcycle rider,75_or_older,True
5144,20191274,58,Male,Driver,40_to_64,True
5145,20196003,19,Male,Driver,17_to_25,True
5146,20192149,37,Female,Passenger,26_to_39,True
5147,20192149,5,Male,Passenger,0_to_16,True
5148,20197016,35,Male,Motorcycle rider,26_to_39,True
5149,20195106,65,Female,Driver,65_to_74,True
5150,20194051,22,Female,Passenger,17_to_25,True
5151,20195074,60,Male,Driver,40_to_64,True
5152,20194068,47,Male,Driver,40_to_64,True
5153,20192152,39,Male,Motorcycle rider,26_to_39,True
5154,20192072,41,Male,Passenger,40_to_64,True
5155,20191171,36,Female,Driver,26_to_39,True
5156,20193015,22,Male,Driver,17_to_25,True
5157,20195142,24,Female,Passenger,17_to_25,True
5158,20191035,49,Male,Pedal cyclist,40_to_64,True
5159,20191035,40,Male,Pedal cyclist,40_to_64,True
5160,20192151,24,Male,Pedal cyclist,17_to_25,True
5161,20194076,59,Male,Pedal cyclist,40_to_64,True
5162,20192247,50,Male,Driver,40_to_64,True
5163,20193029,23,Male,Driver,17_to_25,True
5164,20192239,77,Male,Pedestrian,75_or_older,True
5165,20192104,66,Female,Pedestrian,65_to_74,True
5166,20192039,24,Male,Driver,17_to_25,True
5167,20196023,51,Male,Motorcycle rider,40_to_64,True
5168,20192226,26,Male,Motorcycle rider,26_to_39,True
5169,20193060,17,Male,Passenger,17_to_25,True
5170,20191096,28,Male,Driver,26_to_39,True
5171,20191076,46,Male,Driver,40_to_64,True
5172,20195116,31,Male,Driver,26_to_39,True
5173,20194072,31,Male,Motorcycle rider,26_to_39,True
5174,20191200,49,Female,Driver,40_to_64,True
5175,20193004,9,Male,Pedestrian,0_to_16,True
5176,20192233,56,Male,Driver,40_to_64,True
5177,20191026,95,Female,Pedestrian,75_or_older,True
5178,20192082,38,Female,Driver,26_to_39,True
5179,20193090,55,Male,Driver,40_to_64,True
5180,20191248,25,Male,Driver,17_to_25,True
5181,20197020,23,Male,Passenger,17_to_25,True
5182,20196011,24,Male,Driver,17_to_25,True
5183,20191321,26,Male,Motorcycle rider,26_to_39,True
5184,20193009,17,Female,Passenger,17_to_25,True
5185,20193009,18,Male,Driver,17_to_25,True
5186,20191250,24,Male,Motorcycle rider,17_to_25,True
5187,20191256,62,Female,Driver,40_to_64,True
5188,20193099,35,Male,Driver,26_to_39,True
5189,20195063,41,Male,Pedestrian,40_to_64,True
5190,20191105,18,Male,Driver,17_to_25,True
5191,20194032,62,Male,Driver,40_to_64,True
5192,20194014,57,Male,Pedal cyclist,40_to_64,True
5193,20191261,75,Male,Driver,75_or_older,True
5194,20193127,57,Male,Driver,40_to_64,True
5195,20195119,64,Male,Driver,40_to_64,True
5196,20193069,35,Male,Motorcycle rider,26_to_39,True
5197,20191120,36,Male,Driver,26_to_39,True
5198,20197010,35,Male,Passenger,26_to_39,True
5199,20197010,32,Female,Passenger,26_to_39,True
5200,20197010,27,Male,Driver,26_to_39,True
5201,20194067,23,Male,Pedestrian,17_to_25,True
5202,20195081,37,Male,Driver,26_to_39,True
5203,20193134,41,Male,Driver,40_to_64,True
5204,20196010,56,Female,Motorcycle rider,40_to_64,True
5205,20192096,71,Male,Motorcycle rider,65_to_74,True
5206,20194055,86,Male,Driver,75_or_older,True
5207,20191127,63,Male,Driver,40_to_64,True
5208,20191209,74,Male,Passenger,65_to_74,True
5209,20191209,72,Male,Driver,65_to_74,True
5210,20191057,71,Male,Motorcycle rider,65_to_74,True
5211,20192129,44,Male,Motorcycle rider,40_to_64,True
5212,20193139,20,Male,Driver,17_to_25,True
5213,20191154,28,Male,Motorcycle rider,26_to_39,True
5214,20192052,38,Male,Driver,26_to_39,True
5215,20192078,79,Male,Driver,75_or_older,True
5216,20193052,18,Male,Driver,17_to_25,True
5217,20191262,26,Female,Driver,26_to_39,True
5218,20194080,31,Male,Driver,26_to_39,True
5219,20191313,77,Male,Driver,75_or_older,True
5220,20191063,24,Male,Driver,17_to_25,True
5221,20194086,78,Male,Driver,75_or_older,True
5222,20193123,23,Male,Driver,17_to_25,True
5223,20193123,59,Male,Driver,40_to_64,True
5224,20192208,33,Male,Motorcycle rider,26_to_39,True
5225,20192087,29,Male,Driver,26_to_39,True
5226,20191296,41,Male,Passenger,40_to_64,True
5227,20192127,44,Male,Motorcycle rider,40_to_64,True
5228,20193177,21,Male,Driver,17_to_25,True
5229,20193167,56,Male,Pedal cyclist,40_to_64,True
5230,20195099,30,Female,Passenger,26_to_39,True
5231,20194061,16,Male,Motorcycle rider,0_to_16,True
5232,20193013,22,Male,Motorcycle rider,17_to_25,True
5233,20191004,72,Male,Motorcycle rider,65_to_74,True
5234,20191213,90,Male,Driver,75_or_older,True
5235,20191215,34,Male,Driver,26_to_39,True
5236,20193129,12,Female,Passenger,0_to_16,True
5237,20193053,20,Male,Driver,17_to_25,True
5238,20191092,21,Male,Motorcycle rider,17_to_25,True
5239,20194092,32,Female,Pedal cyclist,26_to_39,True
5240,20191232,62,Male,Pedestrian,40_to_64,True
5241,20194084,55,Male,Driver,40_to_64,True
5242,20195105,20,Male,Driver,17_to_25,True
5243,20192107,66,Male,Driver,65_to_74,True
5244,20195120,56,Male,Pedestrian,40_to_64,True
5245,20193153,73,Male,Driver,65_to_74,True
5246,20191158,18,Male,Driver,17_to_25,True
5247,20192147,21,Female,Pedestrian,17_to_25,True
5248,20194077,72,Female,Driver,65_to_74,True
5249,20194077,82,Male,Passenger,75_or_older,True
5250,20192203,18,Male,Driver,17_to_25,True
5251,20191151,80,Male,Pedestrian,75_or_older,True
5252,20191087,76,Male,Pedestrian,75_or_older,True
5253,20195016,88,Male,Driver,75_or_older,True
5254,20191303,60,Male,Motorcycle rider,40_to_64,True
5255,20192219,33,Male,Passenger,26_to_39,True
5256,20192216,54,Male,Pedestrian,40_to_64,True
5257,20192206,20,Male,Driver,17_to_25,True
5258,20195122,53,Male,Motorcycle rider,40_to_64,True
5259,20194029,18,Male,Driver,17_to_25,True
5260,20195084,65,Female,Pedestrian,65_to_74,True
5261,20191283,33,Male,Driver,26_to_39,True
5262,20191305,24,Female,Passenger,17_to_25,True
5263,20194059,72,Female,Driver,65_to_74,True
5264,20192027,63,Female,Driver,40_to_64,True
5265,20191101,35,Female,Pedestrian,26_to_39,True
5266,20193048,62,Male,Motorcycle rider,40_to_64,True
5267,20193023,8,Female,Passenger,0_to_16,True
5268,20191128,51,Male,Pedestrian,40_to_64,True
5269,20192172,41,Male,Driver,40_to_64,True
5270,20194042,47,Male,Pedal cyclist,40_to_64,True
5271,20191141,10,Male,Passenger,0_to_16,True
5272,20192084,39,Male,Motorcycle rider,26_to_39,True
5273,20191230,54,Female,Driver,40_to_64,True
5274,20192020,85,Male,Driver,75_or_older,True
5275,20193046,69,Female,Passenger,65_to_74,True
5276,20192112,28,Male,Driver,26_to_39,True
5277,20195026,21,Male,Driver,17_to_25,True
5278,20193064,35,Male,Motorcycle rider,26_to_39,True
5279,20194104,80,Male,Driver,75_or_older,True
5280,20194110,97,Male,Driver,75_or_older,True
5281,20191324,63,Female,Driver,40_to_64,True
5282,20191075,22,Male,Driver,17_to_25,True
5283,20191075,29,Male,Driver,26_to_39,True
5284,20196002,24,Male,Motorcycle rider,17_to_25,True
5285,20194097,51,Male,Pedestrian,40_to_64,True
5286,20192186,27,Male,Driver,26_to_39,True
5287,20193179,78,Female,Driver,75_or_older,True
5288,20192003,76,Male,Driver,75_or_older,True
5289,20191291,59,Male,Driver,40_to_64,True
5290,20194098,37,Male,Driver,26_to_39,True
5291,20191007,67,Male,Driver,65_to_74,True
5292,20191132,56,Male,Motorcycle rider,40_to_64,True
5293,20191263,32,Female,Driver,26_to_39,True
5294,20193183,18,Male,Passenger,17_to_25,True
5295,20195098,16,Male,Passenger,0_to_16,True
5296,20195098,19,Female,Passenger,17_to_25,True
5297,20192217,57,Male,Pedestrian,40_to_64,True
5298,20193102,54,Male,Motorcycle rider,40_to_64,True
5299,20192137,65,Male,Driver,65_to_74,True
5300,20198002,59,Female,Driver,40_to_64,True
5301,20192131,64,Female,Driver,40_to_64,True
5302,20191307,23,Male,Motorcycle rider,17_to_25,True
5303,20193180,32,Male,Driver,26_to_39,True
5304,20191023,25,Male,Passenger,17_to_25,True
5305,20191023,29,Male,Driver,26_to_39,True
5306,20192224,21,Male,Driver,17_to_25,True
5307,20192245,20,Male,Pedestrian,17_to_25,True
5308,20194025,36,Male,Driver,26_to_39,True
5309,20191061,59,Male,Motorcycle rider,40_to_64,True
5310,20191088,49,Male,Motorcycle rider,40_to_64,True
5311,20194008,2,Female,Pedestrian,0_to_16,True
5312,20191006,63,Male,Driver,40_to_64,True
5313,20193137,80,Male,Passenger,75_or_older,True
5314,20191072,61,Female,Driver,40_to_64,True
