Crash ID,bus_flag,heavy_rigid_flag,articulated_flag,vehicle_type,vehicle_id
20194029,False,False,False,Other,4853
20195084,False,False,False,Other,4854
20191283,False,False,True,Articulated Truck,4855
20191305,False,False,False,Other,4856
20194059,False,False,False,Other,4857
20192027,False,False,False,Other,4858
20191101,True,False,False,Bus,4859
20193048,False,False,False,Other,4860
20193023,False,False,False,Other,4861
20191128,False,False,False,Other,4862
20192172,False,False,False,Other,4863
20194042,False,False,False,Other,4864
20191141,False,False,True,Articulated Truck,4865
20192084,False,False,False,Other,4866
20191230,False,True,False,Heavy Rigid Truck,4867
20192020,False,False,True,Articulated Truck,4868
20193046,False,False,False,Other,4869
20192112,False,False,False,Other,4870
20195026,False,False,False,Other,4871
20193064,False,False,False,Other,4872
20194104,False,False,False,Other,4873
20194110,False,False,False,Other,4874
20191324,False,False,False,Other,4875
20191075,False,False,False,Other,4876
20196002,False,False,True,Articulated Truck,4877
20194097,False,False,True,Articulated Truck,4878
20192186,False,False,False,Other,4879
20193179,False,False,False,Other,4880
20192003,False,False,False,Other,4881
20191291,False,False,False,Other,4882
20194098,False,False,False,Other,4883
20191007,False,False,False,Other,4884
20191132,False,False,False,Other,4885
20191263,False,False,False,Other,4886
20193183,False,False,False,Other,4887
20195098,False,False,False,Other,4888
20192217,False,False,False,Other,4889
20193102,False,False,False,Other,4890
20192137,False,True,False,Heavy Rigid Truck,4891
20198002,False,False,False,Other,4892
20192131,False,False,False,Other,4893
20191307,False,False,False,Other,4894
20193180,False,False,False,Other,4895
20191023,False,False,False,Other,4896
20192224,False,False,False,Other,4897
20192245,False,False,False,Other,4898
20194025,False,True,False,Heavy Rigid Truck,4899
20191061,False,False,False,Other,4900
20191088,False,False,False,Other,4901
20194008,False,False,False,Other,4902
20191006,False,False,False,Other,4903
20193137,False,False,False,Other,4904
20191072,False,False,False,Other,4905
20193188,False,False,False,Other,4906
20194048,False,False,False,Other,4907
20193103,False,False,False,Other,4908
20191060,False,False,False,Other,4909
20194079,False,False,False,Other,4910
20192019,False,False,False,Other,4911
20193083,False,False,False,Other,4912
20192165,False,True,False,Heavy Rigid Truck,4913
20192118,False,False,False,Other,4914
20191167,False,False,False,Other,4915
20196021,False,False,False,Other,4916
20191136,False,False,False,Other,4917
20193176,False,False,False,Other,4918
20193042,False,False,False,Other,4919
20191260,False,False,False,Other,4920
20192047,False,False,False,Other,4921
20191028,False,False,False,Other,4922
20192227,False,False,False,Other,4923
20193151,False,False,False,Other,4924
20192174,False,False,False,Other,4925
20193159,False,False,False,Other,4926
20194013,False,False,False,Other,4927
20192238,False,False,False,Other,4928
20193096,False,False,False,Other,4929
20192162,False,False,False,Other,4930
20191281,False,False,False,Other,4931
20197024,False,False,False,Other,4932
20191199,False,False,True,Articulated Truck,4933
20193130,False,False,False,Other,4934
20192155,False,False,False,Other,4935
20195027,False,True,False,Heavy Rigid Truck,4936
20194011,False,False,False,Other,4937
20193187,False,False,False,Other,4938
20195038,False,False,False,Other,4939
20191257,False,False,False,Other,4940
20192237,False,False,False,Other,4941
20193117,False,False,False,Other,4942
20195009,False,False,False,Other,4943
20192077,False,False,False,Other,4944
20191195,True,False,False,Bus,4945
20191193,True,True,False,Bus,4946
20191273,False,True,False,Heavy Rigid Truck,4947
20193146,False,True,False,Heavy Rigid Truck,4948
20191183,False,False,False,Other,4949
20193097,False,False,False,Other,4950
20192213,False,True,False,Heavy Rigid Truck,4951
20191175,False,True,False,Heavy Rigid Truck,4952
20191113,False,False,False,Other,4953
20193161,False,True,False,Heavy Rigid Truck,4954
20195061,False,False,False,Other,4955
20195139,False,False,False,Other,4956
20192157,False,False,False,Other,4957
20193194,False,False,False,Other,4958
20192060,False,False,False,Other,4959
20191039,False,False,False,Other,4960
20193119,False,False,False,Other,4961
20192048,False,False,False,Other,4962
20192205,False,False,False,Other,4963
20191285,False,True,False,Heavy Rigid Truck,4964
20193113,False,False,False,Other,4965
20191202,False,False,False,Other,4966
20195060,False,False,False,Other,4967
20192228,False,False,False,Other,4968
20191312,False,False,False,Other,4969
20193032,False,False,False,Other,4970
20191191,False,False,False,Other,4971
20191043,False,False,False,Other,4972
20191176,False,False,False,Other,4973
20197013,False,False,False,Other,4974
20191112,False,False,False,Other,4975
20191277,False,False,False,Other,4976
20193040,False,False,False,Other,4977
20195023,False,False,False,Other,4978
20192197,False,False,False,Other,4979
20192028,False,False,False,Other,4980
20191150,False,False,False,Other,4981
20191240,False,False,False,Other,4982
20191162,False,False,False,Other,4983
20193089,False,False,False,Other,4984
20195052,False,False,False,Other,4985
20191212,False,False,False,Other,4986
20193124,False,False,False,Other,4987
20191222,False,False,False,Other,4988
20191282,False,False,False,Other,4989
20191099,False,False,False,Other,4990
20193056,False,False,False,Other,4991
20193154,False,False,False,Other,4992
20195017,False,False,True,Articulated Truck,4993
20191020,False,False,True,Articulated Truck,4994
20193178,False,False,False,Other,4995
20191170,False,False,False,Other,4996
20193045,False,False,False,Other,4997
20192229,False,False,False,Other,4998
20191229,False,False,False,Other,4999
20194022,False,False,False,Other,5000
20196016,False,False,False,Other,5001
20191048,False,False,False,Other,5002
20193132,False,False,False,Other,5003
20192158,False,True,False,Heavy Rigid Truck,5004
20192091,False,False,False,Other,5005
20191223,False,False,False,Other,5006
20195064,False,False,False,Other,5007
20191148,False,False,False,Other,5008
20193145,False,False,False,Other,5009
20192026,False,False,False,Other,5010
20195091,True,False,False,Bus,5011
20191287,False,False,False,Other,5012
20193114,False,False,False,Other,5013
20191116,False,False,False,Other,5014
20191203,False,False,False,Other,5015
20192004,False,False,False,Other,5016
20193173,False,False,False,Other,5017
20192164,False,False,False,Other,5018
20191115,False,False,True,Articulated Truck,5019
20192070,False,False,False,Other,5020
20195080,False,False,False,Other,5021
20195019,False,False,False,Other,5022
20191276,False,False,False,Other,5023
20193085,False,False,False,Other,5024
20196005,False,False,False,Other,5025
20191073,False,False,False,Other,5026
20192142,False,False,False,Other,5027
20193017,False,False,False,Other,5028
20193080,False,False,False,Other,5029
20198004,False,False,True,Articulated Truck,5030
20191098,False,False,False,Other,5031
20195056,False,False,False,Other,5032
20194085,False,False,False,Other,5033
20193067,False,False,False,Other,5034
20193074,False,False,True,Articulated Truck,5035
20192008,False,False,False,Other,5036
20193105,False,False,False,Other,5037
20191329,False,False,False,Other,5038
20191016,False,False,False,Other,5039
20193118,False,False,True,Articulated Truck,5040
20191015,False,False,True,Articulated Truck,5041
20192062,False,False,True,Articulated Truck,5042
20193049,False,False,False,Other,5043
20195013,False,False,False,Other,5044
20193078,False,False,False,Other,5045
20192207,False,False,False,Other,5046
20191168,False,False,False,Other,5047
20191102,False,False,False,Other,5048
20191279,False,False,False,Other,5049
20195140,False,False,False,Other,5050
20194096,False,False,False,Other,5051
20192083,False,False,False,Other,5052
20193116,False,False,False,Other,5053
20193150,False,False,False,Other,5054
20193186,False,False,False,Other,5055
20193010,False,False,False,Other,5056
20191246,False,False,False,Other,5057
20192049,False,False,False,Other,5058
20191093,False,False,False,Other,5059
20193036,False,False,False,Other,5060
20196019,False,False,False,Other,5061
20194089,False,False,False,Other,5062
20195070,False,False,False,Other,5063
20193088,False,False,False,Other,5064
20191163,False,False,False,Other,5065
20191110,False,False,False,Other,5066
20192144,False,False,False,Other,5067
20193166,False,False,False,Other,5068
20192138,False,False,False,Other,5069
20193147,False,False,True,Articulated Truck,5070
20197019,False,False,False,Other,5071
20193135,False,False,False,Other,5072
20192209,False,False,False,Other,5073
20192031,False,False,False,Other,5074
20193126,False,False,False,Other,5075
20193021,False,False,True,Articulated Truck,5076
20192053,False,False,False,Other,5077
20192156,False,False,False,Other,5078
20191309,False,False,False,Other,5079
20194065,False,False,False,Other,5080
20195097,False,False,False,Other,5081
20191293,False,False,False,Other,5082
20191216,False,False,False,Other,5083
20195127,False,False,False,Other,5084
20191326,False,False,False,Other,5085
20191254,False,False,False,Other,5086
20192011,False,False,False,Other,5087
20191189,False,False,False,Other,5088
20193008,False,True,False,Heavy Rigid Truck,5089
20191111,False,False,False,Other,5090
20194018,False,True,False,Heavy Rigid Truck,5091
20193024,False,False,False,Other,5092
20193016,False,False,False,Other,5093
20195086,False,False,False,Other,5094
20195144,False,False,False,Other,5095
20191064,False,False,False,Other,5096
20193152,False,False,False,Other,5097
20191085,False,False,False,Other,5098
20191186,False,False,False,Other,5099
20193027,False,False,False,Other,5100
20192014,False,False,False,Other,5101
20196001,False,False,False,Other,5102
20193072,False,False,False,Other,5103
20191149,False,False,False,Other,5104
20192056,False,False,False,Other,5105
20195147,False,False,False,Other,5106
20193084,False,False,False,Other,5107
20193001,False,False,False,Other,5108
20191114,False,False,False,Other,5109
20191156,False,False,False,Other,5110
20195125,False,False,False,Other,5111
20191090,False,False,False,Other,5112
20195094,False,False,False,Other,5113
20191206,False,False,False,Other,5114
20191029,False,False,False,Other,5115
20194054,False,False,False,Other,5116
20194047,False,False,False,Other,5117
20194101,False,False,True,Articulated Truck,5118
20191164,False,False,False,Other,5119
20191269,False,False,False,Other,5120
20193162,False,False,True,Articulated Truck,5121
20192150,False,False,False,Other,5122
20193142,False,False,False,Other,5123
20191034,False,False,False,Other,5124
20192128,False,False,False,Other,5125
20197008,False,False,False,Other,5126
20191097,False,False,False,Other,5127
20191244,True,False,False,Bus,5128
20191228,False,False,False,Other,5129
20194083,False,True,False,Heavy Rigid Truck,5130
20195092,False,False,False,Other,5131
20191311,False,False,False,Other,5132
20193025,False,False,True,Articulated Truck,5133
20195003,True,False,False,Bus,5134
20195059,False,False,False,Other,5135
20191268,False,False,False,Other,5136
20191278,False,False,False,Other,5137
20193022,False,True,False,Heavy Rigid Truck,5138
20195112,False,False,False,Other,5139
20195042,False,False,False,Other,5140
20191320,False,False,False,Other,5141
20195037,False,False,False,Other,5142
20192090,False,False,False,Other,5143
20191070,False,True,True,Heavy Rigid Truck,5144
20197001,False,False,False,Other,5145
20191095,False,False,False,Other,5146
20193106,False,False,False,Other,5147
20193028,False,False,False,Other,5148
20196017,False,False,False,Other,5149
20192022,False,False,False,Other,5150
20192121,False,False,False,Other,5151
20193039,False,False,False,Other,5152
20193076,False,False,False,Other,5153
20195150,False,False,False,Other,5154
20192071,False,False,False,Other,5155
20191302,False,False,False,Other,5156
20196006,False,False,True,Articulated Truck,5157
20191165,False,True,False,Heavy Rigid Truck,5158
20194106,False,False,False,Other,5159
20195031,False,False,False,Other,5160
20193018,False,False,False,Other,5161
20194039,False,False,False,Other,5162
20191160,False,False,False,Other,5163
20192074,False,False,False,Other,5164
20193136,False,False,False,Other,5165
20191301,False,False,False,Other,5166
20192244,False,False,False,Other,5167
20191124,False,False,True,Articulated Truck,5168
20191058,False,False,False,Other,5169
20194021,False,False,False,Other,5170
20192064,False,False,False,Other,5171
20195108,False,False,False,Other,5172
20193034,False,False,False,Other,5173
20191086,False,False,False,Other,5174
20196013,False,False,False,Other,5175
20194015,False,False,False,Other,5176
20193155,False,False,False,Other,5177
20194012,False,False,False,Other,5178
20192210,False,False,False,Other,5179
20192154,False,False,False,Other,5180
20191083,False,False,False,Other,5181
20193189,False,False,True,Articulated Truck,5182
20192063,False,False,False,Other,5183
20191317,False,False,False,Other,5184
20193163,False,False,False,Other,5185
20191144,False,False,False,Other,5186
20195068,False,False,False,Other,5187
20193164,False,False,False,Other,5188
20191327,False,False,False,Other,5189
20193092,False,False,False,Other,5190
20191272,False,False,False,Other,5191
20191310,False,False,False,Other,5192
20192092,False,False,False,Other,5193
20191081,False,False,False,Other,5194
20191143,False,False,False,Other,5195
20192030,True,False,True,Bus,5196
20192089,False,False,False,Other,5197
20192034,False,True,False,Heavy Rigid Truck,5198
20193070,False,True,False,Heavy Rigid Truck,5199
20193044,False,False,False,Other,5200
20193169,False,False,False,Other,5201
20197015,False,False,False,Other,5202
20195020,False,True,False,Heavy Rigid Truck,5203
20191131,False,False,False,Other,5204
20191255,False,False,False,Other,5205
20195039,False,False,False,Other,5206
20194064,False,False,False,Other,5207
20195001,False,True,False,Heavy Rigid Truck,5208
20191009,False,False,True,Articulated Truck,5209
20195005,False,False,False,Other,5210
20197026,False,False,False,Other,5211
20197025,False,True,False,Heavy Rigid Truck,5212
20192054,False,False,False,Other,5213
20191197,True,False,False,Bus,5214
20195101,False,False,False,Other,5215
20194087,False,False,False,Other,5216
20193043,False,False,False,Other,5217
20192002,False,False,False,Other,5218
20194034,False,False,False,Other,5219
20192181,False,False,False,Other,5220
20193143,False,False,False,Other,5221
20195141,False,False,False,Other,5222
20191013,False,False,False,Other,5223
20195107,False,False,False,Other,5224
20191137,False,False,True,Articulated Truck,5225
20194100,False,False,False,Other,5226
20191218,False,False,False,Other,5227
20192184,False,True,False,Heavy Rigid Truck,5228
20192188,False,True,False,Heavy Rigid Truck,5229
20191178,False,True,False,Heavy Rigid Truck,5230
20194052,False,False,False,Other,5231
20191297,False,True,False,Heavy Rigid Truck,5232
20191146,False,False,False,Other,5233
20191030,False,False,False,Other,5234
20194107,False,False,False,Other,5235
20196008,False,False,False,Other,5236
20191184,False,False,False,Other,5237
20191300,False,False,False,Other,5238
20194006,False,False,False,Other,5239
20195132,False,False,False,Other,5240
20193101,False,True,False,Heavy Rigid Truck,5241
20194024,False,False,False,Other,5242
20193125,False,True,False,Heavy Rigid Truck,5243
20195033,False,False,False,Other,5244
20192204,False,False,False,Other,5245
20192065,False,False,True,Articulated Truck,5246
20195117,False,False,False,Other,5247
20195126,False,False,False,Other,5248
20192231,False,False,False,Other,5249
20195021,False,False,True,Articulated Truck,5250
20191298,False,False,False,Other,5251
20192199,False,False,False,Other,5252
20193030,False,False,False,Other,5253
20195131,False,False,False,Other,5254
20195058,False,False,False,Other,5255
20195022,False,False,False,Other,5256
20191051,False,False,False,Other,5257
20191077,False,False,False,Other,5258
20194060,False,False,False,Other,5259
20192123,False,False,False,Other,5260
20192006,False,False,False,Other,5261
20194049,False,False,False,Other,5262
20194088,False,False,False,Other,5263
20192010,False,False,False,Other,5264
20192243,False,False,False,Other,5265
20191126,False,False,False,Other,5266
20191280,False,False,False,Other,5267
20193002,False,False,False,Other,5268
20193057,False,False,False,Other,5269
20192201,False,False,False,Other,5270
20192115,False,False,False,Other,5271
20193138,False,False,False,Other,5272
20191208,False,False,False,Other,5273
20195041,False,False,False,Other,5274
20192111,False,False,False,Other,5275
20191019,False,False,False,Other,5276
20193172,False,False,False,Other,5277
20193094,False,False,False,Other,5278
20195148,False,False,False,Other,5279
20195066,False,False,True,Articulated Truck,5280
20191205,False,False,False,Other,5281
20193141,False,False,False,Other,5282
20192075,False,True,False,Heavy Rigid Truck,5283
20192218,False,False,False,Other,5284
20197014,False,False,False,Other,5285
20192234,False,False,False,Other,5286
20191243,False,False,False,Other,5287
20191237,False,False,False,Other,5288
20191082,False,False,False,Other,5289
20193185,False,False,False,Other,5290
20197017,False,False,False,Other,5291
20191328,False,False,False,Other,5292
20196009,False,False,False,Other,5293
20196020,False,False,False,Other,5294
20191315,False,False,False,Other,5295
20193065,False,False,True,Articulated Truck,5296
20195045,False,False,False,Other,5297
20191289,False,False,False,Other,5298
20195057,False,False,True,Articulated Truck,5299
20198005,False,False,False,Other,5300
20191236,False,False,False,Other,5301
20192100,False,False,False,Other,5302
20191235,False,False,True,Articulated Truck,5303
20195015,False,False,True,Articulated Truck,5304
20195103,False,False,False,Other,5305
20191194,False,False,True,Articulated Truck,5306
20192166,False,False,False,Other,5307
20193020,False,False,False,Other,5308
20191011,False,True,False,Heavy Rigid Truck,5309
20194023,False,False,False,Other,5310
20195134,False,False,False,Other,5311
20193061,False,True,False,Heavy Rigid Truck,5312
20192193,False,False,False,Other,5313
20193160,False,False,False,Other,5314
20192240,False,False,False,Other,5315
20195130,False,False,False,Other,5316
20192088,False,False,False,Other,5317
20191109,False,False,False,Other,5318
20191318,False,False,False,Other,5319
20194094,False,False,False,Other,5320
20192116,False,False,False,Other,5321
20191008,False,False,False,Other,5322
20194066,False,False,False,Other,5323
20192035,False,True,False,Heavy Rigid Truck,5324
20191253,False,True,False,Heavy Rigid Truck,5325
20192099,False,False,False,Other,5326
20196014,False,False,False,Other,5327
20193121,False,False,False,Other,5328
20194069,False,False,False,Other,5329
20192211,False,False,False,Other,5330
20192113,False,False,False,Other,5331
20191217,False,True,True,Heavy Rigid Truck,5332
20192140,False,False,False,Other,5333
20193195,False,False,False,Other,5334
20191173,False,False,True,Articulated Truck,5335
20194007,False,False,False,Other,5336
20195114,False,False,False,Other,5337
20192191,False,True,False,Heavy Rigid Truck,5338
20194016,False,False,False,Other,5339
20192126,False,False,False,Other,5340
20195049,False,False,False,Other,5341
20195025,False,False,False,Other,5342
20193007,False,False,False,Other,5343
20192143,False,False,False,Other,5344
20192032,False,False,False,Other,5345
20192086,False,False,False,Other,5346
20194078,False,False,False,Other,5347
20191027,False,False,False,Other,5348
20192013,False,False,False,Other,5349
20195055,False,True,False,Heavy Rigid Truck,5350
20193095,False,False,False,Other,5351
20192175,False,False,False,Other,5352
20191219,False,False,False,Other,5353
20193031,False,False,False,Other,5354
20194037,False,False,False,Other,5355
20192248,False,False,True,Articulated Truck,5356
20192050,False,False,False,Other,5357
20194026,False,False,False,Other,5358
20192105,False,False,False,Other,5359
20196027,False,False,True,Articulated Truck,5360
20191049,False,False,False,Other,5361
20193192,False,False,False,Other,5362
20193059,False,False,False,Other,5363
20194103,False,False,False,Other,5364
20191056,False,True,False,Heavy Rigid Truck,5365
20192246,False,False,False,Other,5366
20193066,False,False,False,Other,5367
20191140,False,True,False,Heavy Rigid Truck,5368
20194082,False,False,False,Other,5369
20193170,False,False,False,Other,5370
20191091,False,False,False,Other,5371
20195109,False,False,False,Other,5372
20191134,False,True,False,Heavy Rigid Truck,5373
20194031,False,False,True,Articulated Truck,5374
20195128,False,True,False,Heavy Rigid Truck,5375
20191325,False,False,False,Other,5376
20195129,False,False,False,Other,5377
20192215,False,False,False,Other,5378
20193196,False,False,False,Other,5379
20193112,False,False,False,Other,5380
20192133,False,False,False,Other,5381
20191001,False,False,False,Other,5382
20193012,False,False,False,Other,5383
20191198,False,False,False,Other,5384
20191121,False,False,False,Other,5385
20193174,False,False,False,Other,5386
20197027,False,False,False,Other,5387
20192163,False,False,False,Other,5388
20192094,False,False,True,Articulated Truck,5389
20193104,False,False,True,Articulated Truck,5390
20191130,False,False,False,Other,5391
20193051,False,False,False,Other,5392
20191304,False,False,False,Other,5393
20195007,False,False,False,Other,5394
20192122,False,False,False,Other,5395
20193019,False,False,False,Other,5396
20192095,False,False,False,Other,5397
20197028,False,False,False,Other,5398
20194058,False,False,True,Articulated Truck,5399
20192236,False,False,False,Other,5400
20193037,False,False,False,Other,5401
20192024,False,False,False,Other,5402
20193181,False,False,False,Other,5403
20192059,False,False,True,Articulated Truck,5404
20192001,False,False,False,Other,5405
20194102,False,False,False,Other,5406
20192109,False,False,False,Other,5407
20197005,False,False,False,Other,5408
20194105,False,False,True,Articulated Truck,5409
20191252,False,False,False,Other,5410
20193109,False,False,False,Other,5411
20194005,False,False,False,Other,5412
20195053,False,False,False,Other,5413
20191142,False,False,False,Other,5414
20195077,False,False,False,Other,5415
20194081,False,False,True,Articulated Truck,5416
20192068,False,False,False,Other,5417
20191052,False,False,False,Other,5418
20195136,False,False,False,Other,5419
20193026,False,False,False,Other,5420
20195006,False,False,False,Other,5421
20192085,False,False,False,Other,5422
20192101,False,False,False,Other,5423
20191227,False,True,False,Heavy Rigid Truck,5424
20191017,False,False,False,Other,5425
20192232,False,False,False,Other,5426
20192235,False,False,True,Articulated Truck,5427
20193107,False,False,False,Other,5428
20191188,False,False,False,Other,5429
20192108,False,False,False,Other,5430
20192125,False,False,False,Other,5431
20196015,False,False,False,Other,5432
20194046,False,False,True,Articulated Truck,5433
20194091,False,False,True,Articulated Truck,5434
20194010,False,False,False,Other,5435
20193144,False,False,False,Other,5436
20195088,False,False,False,Other,5437
20194071,False,False,False,Other,5438
20195087,False,False,False,Other,5439
20192067,False,True,False,Heavy Rigid Truck,5440
20191319,False,False,False,Other,5441
20197023,False,False,False,Other,5442
20191041,False,False,False,Other,5443
20193100,False,False,False,Other,5444
20195090,False,False,False,Other,5445
20191024,False,False,False,Other,5446
20195040,False,False,False,Other,5447
20195036,False,False,False,Other,5448
20192015,False,False,False,Other,5449
20192169,False,False,False,Other,5450
20191084,False,False,False,Other,5451
20191103,False,False,False,Other,5452
20193111,False,False,False,Other,5453
20195004,False,False,False,Other,5454
20192177,False,False,False,Other,5455
20191042,True,False,False,Bus,5456
20195145,False,False,False,Other,5457
20196018,False,False,False,Other,5458
20193033,False,False,False,Other,5459
20192230,False,False,False,Other,5460
20191002,False,False,False,Other,5461
20192080,False,False,False,Other,5462
20192139,False,False,False,Other,5463
20191118,False,False,False,Other,5464
20191179,False,False,False,Other,5465
20191226,False,False,False,Other,5466
20191264,False,False,False,Other,5467
20193122,False,True,False,Heavy Rigid Truck,5468
20192036,False,True,False,Heavy Rigid Truck,5469
20191031,False,False,False,Other,5470
20191247,False,True,False,Heavy Rigid Truck,5471
20191284,False,False,False,Other,5472
20193093,False,False,False,Other,5473
20191080,False,True,False,Heavy Rigid Truck,5474
20196026,False,False,False,Other,5475
20191138,False,False,True,Articulated Truck,5476
20192098,False,False,False,Other,5477
20191234,False,False,False,Other,5478
20194019,False,False,False,Other,5479
20197006,False,False,False,Other,5480
20195044,False,False,False,Other,5481
20193131,False,False,True,Articulated Truck,5482
20193157,False,False,False,Other,5483
20192194,False,True,False,Heavy Rigid Truck,5484
20191221,False,True,False,Heavy Rigid Truck,5485
20191239,False,False,False,Other,5486
20195093,False,False,False,Other,5487
20191062,False,False,False,Other,5488
20192225,False,False,False,Other,5489
20192069,False,False,False,Other,5490
20192222,False,False,False,Other,5491
20195054,False,False,False,Other,5492
20191147,False,False,False,Other,5493
20191059,False,False,False,Other,5494
20193055,False,False,False,Other,5495
20193038,False,False,True,Articulated Truck,5496
20191185,False,False,False,Other,5497
20191157,False,False,False,Other,5498
20194033,False,False,False,Other,5499
20192055,False,False,False,Other,5500
20193184,False,True,False,Heavy Rigid Truck,5501
20191033,False,False,False,Other,5502
20195008,False,False,False,Other,5503
20191094,False,False,False,Other,5504
20192192,False,False,True,Articulated Truck,5505
20192110,False,True,False,Heavy Rigid Truck,5506
20196012,False,False,True,Articulated Truck,5507
20192153,False,False,False,Other,5508
20193175,False,True,False,Heavy Rigid Truck,5509
20192167,False,False,False,Other,5510
20193068,False,False,False,Other,5511
20197002,False,False,False,Other,5512
20192061,False,False,False,Other,5513
20193050,False,False,False,Other,5514
20193133,False,False,False,Other,5515
20191010,False,False,False,Other,5516
20193149,False,False,False,Other,5517
20194028,False,False,False,Other,5518
20191018,False,False,False,Other,5519
20196028,False,False,False,Other,5520
20191180,False,False,False,Other,5521
20191166,False,False,True,Articulated Truck,5522
20192242,False,False,False,Other,5523
20191286,False,False,True,Articulated Truck,5524
20191275,False,False,False,Other,5525
20193011,False,False,False,Other,5526
20191231,False,False,False,Other,5527
20194040,False,False,False,Other,5528
20195083,False,False,False,Other,5529
20191238,False,False,False,Other,5530
20195076,False,False,False,Other,5531
20191211,False,False,False,Other,5532
20192187,False,False,False,Other,5533
20191122,False,False,True,Articulated Truck,5534
20193165,False,False,False,Other,5535
20192114,False,False,False,Other,5536
20192066,False,False,False,Other,5537
20191152,False,False,False,Other,5538
20194090,False,False,False,Other,5539
20192119,False,False,True,Articulated Truck,5540
20195082,False,False,False,Other,5541
20192183,False,False,False,Other,5542
20193005,False,False,False,Other,5543
20191161,False,False,False,Other,5544
20195115,False,False,False,Other,5545
20195143,False,False,False,Other,5546
20192117,False,False,False,Other,5547
20196004,False,False,False,Other,5548
20191306,False,False,False,Other,5549
20192005,False,False,False,Other,5550
20191267,False,False,False,Other,5551
20192212,False,False,False,Other,5552
20194001,False,False,False,Other,5553
20195096,False,False,False,Other,5554
20193082,False,False,False,Other,5555
20191196,False,False,False,Other,5556
20193035,False,True,False,Heavy Rigid Truck,5557
20191224,False,True,False,Heavy Rigid Truck,5558
20191249,False,False,False,Other,5559
20194041,False,False,True,Articulated Truck,5560
20195024,False,False,False,Other,5561
20192041,False,False,False,Other,5562
20191270,False,False,True,Articulated Truck,5563
20191032,False,False,True,Articulated Truck,5564
20193108,False,False,False,Other,5565
20191014,False,False,False,Other,5566
20191022,False,False,False,Other,5567
20194056,False,False,False,Other,5568
20193110,False,False,True,Articulated Truck,5569
20193079,False,False,False,Other,5570
20191266,False,False,False,Other,5571
20191242,False,False,False,Other,5572
20192120,False,False,False,Other,5573
20194002,False,False,True,Articulated Truck,5574
20191201,False,False,False,Other,5575
20194073,False,False,False,Other,5576
20195047,False,False,False,Other,5577
20193182,False,False,True,Articulated Truck,5578
20191294,False,False,True,Articulated Truck,5579
20194045,False,False,True,Articulated Truck,5580
20191068,False,False,False,Other,5581
20194062,True,False,False,Bus,5582
20191245,False,True,False,Heavy Rigid Truck,5583
20196024,False,False,False,Other,5584
20194004,False,False,False,Other,5585
20191108,False,False,False,Other,5586
20191225,False,False,False,Other,5587
20191104,False,True,False,Heavy Rigid Truck,5588
20195133,False,False,False,Other,5589
20196025,False,False,False,Other,5590
20191135,False,False,True,Articulated Truck,5591
20195012,False,False,False,Other,5592
20195152,False,False,False,Other,5593
20191067,False,False,False,Other,5594
20192134,False,False,False,Other,5595
20193193,False,True,False,Heavy Rigid Truck,5596
20193140,False,False,False,Other,5597
20192051,False,False,False,Other,5598
20197011,False,False,False,Other,5599
20192093,False,True,False,Heavy Rigid Truck,5600
20191145,True,False,False,Bus,5601
20192146,False,False,False,Other,5602
20194099,False,False,False,Other,5603
20191155,False,False,False,Other,5604
20192196,False,False,False,Other,5605
20195151,False,False,False,Other,5606
20192046,False,False,False,Other,5607
20192159,False,True,False,Heavy Rigid Truck,5608
20192221,False,False,False,Other,5609
20193041,False,False,False,Other,5610
20191123,False,True,False,Heavy Rigid Truck,5611
20195065,False,False,False,Other,5612
20192017,False,False,False,Other,5613
20192135,False,False,False,Other,5614
20192018,False,False,True,Articulated Truck,5615
20191258,False,False,False,Other,5616
20191106,False,False,False,Other,5617
20191050,False,False,False,Other,5618
20193081,False,False,True,Articulated Truck,5619
20191037,False,False,False,Other,5620
20191107,False,False,False,Other,5621
20191290,False,False,False,Other,5622
20192185,False,False,False,Other,5623
20193156,False,False,False,Other,5624
20192044,False,False,False,Other,5625
20191314,False,False,False,Other,5626
20191100,True,False,False,Bus,5627
20191047,False,False,False,Other,5628
20192160,False,False,False,Other,5629
20192012,False,False,False,Other,5630
20195048,False,False,False,Other,5631
20191159,False,False,False,Other,5632
20194044,False,False,False,Other,5633
20193003,False,False,False,Other,5634
20191220,False,False,False,Other,5635
20192037,False,False,False,Other,5636
20191192,False,True,False,Heavy Rigid Truck,5637
20193171,False,False,False,Other,5638
20195123,False,False,False,Other,5639
20195072,False,False,False,Other,5640
20191005,False,False,False,Other,5641
20192189,False,False,False,Other,5642
20191210,False,False,False,Other,5643
20191172,False,False,False,Other,5644
20192058,False,True,False,Heavy Rigid Truck,5645
20192043,False,False,False,Other,5646
20192200,False,False,False,Other,5647
20193091,False,False,False,Other,5648
20195138,False,False,False,Other,5649
20196022,False,True,False,Heavy Rigid Truck,5650
20191271,False,False,False,Other,5651
20193014,False,False,False,Other,5652
20195050,False,False,False,Other,5653
20192033,False,False,False,Other,5654
20191241,False,False,False,Other,5655
20195034,False,False,False,Other,5656
20191182,False,False,False,Other,5657
20196029,False,False,False,Other,5658
20192023,False,False,False,Other,5659
20191181,False,False,False,Other,5660
20191025,False,False,True,Articulated Truck,5661
20191021,False,False,False,Other,5662
20192103,False,False,False,Other,5663
20192040,False,False,True,Articulated Truck,5664
20194017,False,False,False,Other,5665
20192220,False,False,False,Other,5666
20192148,False,False,False,Other,5667
